,리뷰,메뉴
430,"정말 맛있게 먹었구요, 배달도 전혀 늦지 않았어요! 더운날 주방에서 고생많으신 사장님 덕분에 잘 먹었습니다 배달하시는 분들도 더위 안 드시게 조심하세요:)","다리＋날개 후라이드/1(추가／변경 선택(콜라 1.25L로 변경)),다리＋날개 간장치킨/1"
431,어제. 중복이라서. 시간이 마니걸렸더라구요. 그것빼구는 괜찬아요,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
432,최곱니당 맛있어용ㅎㅎ,양념치킨/1
433,잘먹어었습니다....,"N세트（매운후라이드＋마늘치킨＋콜라 1.25L）/1,치즈스틱/1"
434,역시나 양념치킨은 옛날 맛이 좋습니다. 깨가 뿌려진 옛날맛 양념이라 부부가 모두 잘먹었습니다.,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
435,떡에서냉장고 맛나요ㅡㅡ,간장치킨（1인）/1(추가／변경 선택(떡 추가))
436,떡추가해서 먹었더욤 맛있었어요,후라이드반＋양념반/1(추가／변경 선택(떡 추가))
437,매번 맛있게 잘먹고있습니다 맛있어요 굳,B세트（후라이드＋양념치킨＋콜라1.25L）/1
438,맛있어요! 강추 배달친절하고 무엇보다 빨라요,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
439,할인된 가격으로 잘 먹었어요,후라이드치킨/1
440,혼자먹을때 1인세트 항상 생각하지만 너무좋아요!!!!!! 맛도있고 친절하시고 ~ 칭찬칭찬합니다 :),
441,오랜만에 제대로된 페리카나를 맛보앗네요~ 사진을 미쳐못찍어둔게 아쉬웠어요~,양념치킨/1
442,양이 너무 많네요 혼자먹기에 반반은 많은듯요 맛은 엄청 고소하고 양념은 어렸을때 그맛이네요,후라이드반＋양념반/1
443,감사합니다 가족과 맛나게 먹었습니다.,후라이드반＋양념반/1
444,양념은 맵지 않고 달달한 양념치킨 맛이라 맛있어요. 후라이드도 바삭바삭 맛있어요. 떡 추가했는데 생각보다 양이 많아서 행복합니다. 배달도 빨라서 좋았어요! 웃으며 전달해주셔서 기분좋게 더 맛있게 잘 먹었습니다.,"후라이드반＋양념반/1(추가／변경 선택(떡 추가,콜라 1.25L로 변경))"
445,너무 맛있게 잘먹었어요,양념치킨（1인）/1(추가／변경 선택(떡 추가))
446,비오는데도 친절하게 배달해주셔서 감사합니다 페리카나 맛나요,후라이드반＋양념반/1(추가／변경 선택(떡 추가))
447,비오는데 배달도 빠르고 아주 맛나게 잘먹었습니다.. 근데 매운후라이드 매운양념 시켰는데.. 후라이드는 그냥이 온듯하네요.. 그래도 맛나게 잘먹었습니다..,매운후라이드반＋매운양념반/1
448,양념은 페리카나랑 처갓집만 먹는데 역시 맛있네요,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
449,언제나 변함없는 페리카나~~매운맛은 첨시켜먹었는데 진짜맵기는하네요.그래도 잘먹었습니다..후라이드는 신랑이~~,후라이드반＋매운양념반/1
450,너무 맛나게 먹었습니다.,양념치킨/1
451,마늘치킨새로운발견 맛이또,P세트（매운양념치킨＋마늘치킨＋콜라 1.25L）/1
452,항상 믿고 시켰는데 월드컵 기간이라 그런지 후라이드 색깔도 어두침침 하고 양념 맛은 땡초 맛 밖에.. 이번에는 진짜 너무 하셨네요 단골인데..,후라이드반＋매운양념반/1
453,맛있습니다......,순살양념반＋순살마늘반/1
454,맛있었어용 무도 많이주시고 서비스 짱,O세트（매운양념치킨＋간장치킨＋콜라 1.25L）/1
455,깔끔하고 맛있어요.닭이 조금 작아졌지만 그럭저럭 맛있어요~,B세트（후라이드＋양념치킨＋콜라1.25L）/1
456,어릴 때 생각나서 오랜만에 페리카나를 시켜봤는데 여전한 맛이네요. 다른 곳은 먹다보면 느끼한데 맛이 깔끔한 것 같고 배달하신 분이 사장님이신지 모르지만 친절하시기까지!!,I세트（양념치킨＋매운양념치킨＋콜라 1.25L）/1(추가 선택(떡 추가))
457,맛있게 잘 먹었습니다.,"후라이드반＋양념반/1(추가／변경 선택(떡 추가,콜라 1.25L로 변경))"
458,두마리치긴메뉴 맛있게 먹었습니다~,B세트（후라이드＋양념치킨＋콜라1.25L）/1
459,"맛있는 후라이드, 양념치킨 잘먹었습니다! 빠른 배달도 감사드립니다~",B세트（후라이드＋양념치킨＋콜라1.25L）/1
460,잘먹었습니다. 또이용할게요,A세트（후라이드＋후라이드＋콜라1.25L）/1
461,맛있습니다 친절하시고요,후라이드치킨/1
462,굿굿굿굿굿 아 열글자쓰기구찮..,후라이드치킨/1(추가／변경 선택(떡 추가))
463,매운양념 괜히 시킴 ㅠ 그냥 양념기킬껄 너무 매웠슴,G세트（후라이드＋매운양념치킨＋콜라 1.25L）/1
464,늘 친절하고 맛있습니다.,B세트（후라이드＋양념치킨＋콜라1.25L）/1
465,치킨생각날때 시켜먹게돼네요,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
466,im chicken butcher,D세트（후라이드＋마늘치킨＋콜라1.25L）/1
467,맛있는 치킨과 빠린배달 감사합니다!,B세트（후라이드＋양념치킨＋콜라1.25L）/1
468,어릴때부터 먹는 페리카나 치킨 양념치킨은 페리카나가 진리인거같아요~👍,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
469,행복하넹ㅋㅋㅋㅋㅋㅋ,후라이드반＋양념반/1
470,1인이라해서 양이 별로없을줄알았는데 꽤있어 감동받았네효 ㅠ.ㅠ 맛은 두말할것고없죵 배달도 사장님이 직접해주신거같은데 매우 친절하십니당 감사합니당~,양념치킨（1인）/1
471,"배달도 친절하고 , 먹다가 입 데일뻔할 정도로}~ 너무 빨리와서 가게 태이블이소 먹는줗 알앗습니당ㅋㅋ",후라이드（1인）/1(추가／변경 선택(콜라 1.25L로 변경))
472,맛있고 배달도 친절합니다,후라이드（1인）/1
473,옛날맛이에요 맛있어요 양념이 타사에 비해 덜 달아서 좋아요,B세트（후라이드＋양념치킨＋콜라1.25L）/1
474,배달직원분이 너무 친절해요,후라이드（1인）/1
475,바삭하니 넘맛잇게 먹엇답니다~^^,후라이드반＋양념반/1(추가／변경 선택(떡 추가))
476,주문하고 한시간 지나도 도착안해서 전화 했더니 전후 사정 이야기도 없고 출발했다고 하는건 아닌것 같네요...,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
477,두마리 세트 시켰더니 치킨무가 2개 옴! 요기요 할인 받아서 부담이 덜 되서 좋았고 양은 그럭저럭 많았지만 조금 기름기가 있어 단백함은 부족함. 양념은 맛있음.,C세트（후라이드＋간장치킨＋콜라1.25L）/1
478,가족과 맛나게 먹었습니다. 적극추천 엄지척입니다.,양념치킨/1
479,배달해주시는 분도 너무 친절하시고 양념은 역시 페리카나요ㅠㅠ 잘먹었습니다!,양념치킨/1
480,맛도좋고 바삭하니 맛잇게 먹었답니다 ~^^ 배달도 빠르고 친절하였답니다~,"후라이드치킨/1(추가／변경 선택(떡 추가,콜라 1.25L로 변경))"
481,옛날에 먹던 치킨맛이에요 맛남~,B세트（후라이드＋양념치킨＋콜라1.25L）/1
482,요즘 치킨시키면 페리카나 양념만 시킵니다 굿굿~~,"후라이드반＋양념반/1,코카콜라 1.25L/1"
483,진짜 페리카나 양념은 최고에요ㅠㅠ,
484,맛있게 잘먹었습니다 후라이드가 정말 맛있었어요,순살후라이드반＋순살양념반/1
485,언제나맛있음!,마늘치킨（1인）/1
486,"페리카나 10년도 전에 먹어보고 오늘 주문했는데 왼젼 감동 ㅠㅠ 후라이드치킨 너무 맛있어요. 껍질 바삭바삭 주문이 많지 않은 시간대에 주문하긴 했지만 30분도 안걸렸고 치킨먹다 입천장이 디어본적은 첨인데 ㅎㅎㅎ 그정도로 따뜻,바삭,맛있게 먹었습니다",B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
487,간만에 먹었는데 맛있고 배달도 빨랐어요~,순살후라이드반＋순살양념반/1
488,잘먹어었습니다...,"후라이드반＋매운후라이드반/1(추가／변경 선택(떡 추가,콜라 1.25L로 변경))"
489,빠르고 친절한 배달과 맛있는 치킨 감사합니다~,B세트（후라이드＋양념치킨＋콜라1.25L）/1
490,맛 양 다 좋고 배달하시는분도 친절하세용 빗속에 배달하느라 고생하셨습니다ㅠㅠ,H세트（양념치킨＋매운후라이드＋콜라 1.25L）/1
491,배달도 빠르고 사장님도 친절하고 진짜진짜 맛있었어요!!!!!!,P세트（매운양념치킨＋마늘치킨＋콜라 1.25L）/1
492,배달도빠르고 바로바로 보내주셔서 감사해요,"후라이드반＋양념반/1(추가／변경 선택(떡 추가,콜라 1.25L로 변경))"
493,윙으로만 주문 가능해서 좋아요~,날개매운후라이드반＋날개매운양념반/1(추가／변경 선택(떡 추가))
494,항상 맛있게 잘먹었습니다,C세트（후라이드＋간장치킨＋콜라1.25L）/1(추가 선택(떡 추가))
495,울조카들이 좋아하는 치킨 ~^^ 양녕치킨도 후라이치킨에떡추가 ^^ 넘맛잇게 잘먹엇답니다~^^♡ 다먹고나니 샷을^^;;; 못찍엇네요^^;;;; 담에또주문하면 찍어야겟어요ㅋㅋ,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
496,후라이드치킨 기름잘빠지고맛있어요,후라이드반＋매운양념반/1
497,너무잘먹었습니닿ㅎㅎ양이 살짝 아쉬웠긴 했지만 그래도 맛있었어요~!,
498,빠르고. 계속시켜먹게돼네요,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
499,잘먹었습니다.배달 빨라서 좋네용,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
500,양념치킨 짱짱맛잇어요,후라이드반＋양념반/1
501,항상 먹는 북가좌 페리카나 맛 있어요,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
502,빠르고 친절한 배달과 맛있는 치킨 감사합니다!,B세트（후라이드＋양념치킨＋콜라1.25L）/1
503,"배달도 빠르고 친절하셨고요, 치킨도 맛있게 먹었습니다!",J세트（양념치킨＋간장치킨＋콜라 1.25L）/1
504,굿굿~!! 맛잇네여,B세트（후라이드＋양념치킨＋콜라1.25L）/1
505,언제먹어도 맛좋구 아주 만족스럽슴돠,양념반＋마늘반/1(추가／변경 선택(떡 추가))
506,맛도 좋고 배달원도 친절하구 단골입니다 최고~!,후라이드반＋양념반/1
507,맛있어요 잘먹었습니다.,A세트（후라이드＋후라이드＋콜라1.25L）/1
508,맛있게 잘먹었구요 배달도빨라서좋네요,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
509,계속시켜먹게돼네요 ㅎㅎ,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
510,후라이드 너무 맛있어요 ^o^,C세트（후라이드＋간장치킨＋콜라1.25L）/1
511,오랜만에 먹으니깐 맛있네요~~!,날개후라이드반＋날개매운양념반/1(추가／변경 선택(떡 추가))
512,맛있게 잘 먹었습니다,B세트（후라이드＋양념치킨＋콜라1.25L）/1
513,맛있게 먹었어요. 배달두빠르고요,K세트（양념치킨＋마늘치킨＋콜라 1.25L）/1(추가 선택(떡 추가))
514,항상맛있게 잘먹고있습니다~~,후라이드반＋양념반/1
515,후라이드 진짜 맛있어요!!!,A세트（후라이드＋후라이드＋콜라1.25L）/1
516,후라이드 양념반 시켯는데 확실히 페리카나 치킨이 맛잇네요 배달은 좀늦엇지만 맛은 최고임!!,후라이드반＋양념반/1
517,1인분이있어서 좋아요 다음에 또 시켜먹어야겠어요~,후라이드（1인）/1
518,맛있게 먹었어요~~,C세트（후라이드＋간장치킨＋콜라1.25L）/1
519,맛있게 먹었어요 배달두빠르고요,J세트（양념치킨＋간장치킨＋콜라 1.25L）/1(추가 선택(떡 추가))
520,이번이 두번째인데 역시 맛있어요!,순살후라이드반＋순살매운양념반/1
521,맛있게 먹었어요 옛날그맛이나서요,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
522,오랫만에 양념치킨이 먹고 싶었는데.. 어렷을적 먹었던 페리카나 양념치킨이 생각나서 주문했습니다. 어렸을적 먹던 그 맛 그대로였어요!! 대박 맛있네요!! 여러분 당장 주문하세요. ㅋㅋ 배달도 너무 빨라서 좋았습니다~ 다음에 또 주문할께요~,B세트（후라이드＋양념치킨＋콜라1.25L）/1
523,잘먹었습니다. 또이용할게요,"후라이드치킨/1(추가／변경 선택(떡 추가,콜라 1.25L로 변경)),치즈스틱/1"
524,전 순살을 돼게 좋아하는데 양념도 맛있지만 특히 후라이드가 너무 좋았어요. 또치킨이 생각날때 시켜먹고싶은데 그때는 젖가락좀 챙겨주세요ㅠ,순살양념반＋순살매운후라이드반/1
525,맛있어요~^^ 아이도좋아해요~,양념치킨（1인）/1
526,맛나게 맛나게 감사하게 잘이요..,B세트（후라이드＋양념치킨＋콜라1.25L）/1
527,맛있어요~^^ 또 시켜먹을께요~,양념치킨（1인）/1
528,맛잇어용 양념이 진짜 다른데보다 훨씬 맛있어요,B세트（후라이드＋양념치킨＋콜라1.25L）/1
529,배달두빠르고 맛있게먹었어요,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
530,단골이예요~~~^^,"A세트（후라이드＋후라이드＋콜라1.25L）/1,코카콜라 1.25L/1"
531,여기서만 치킨먹지요~^^,"다리 양념치킨/1(추가／변경 선택(콜라 1.25L로 변경)),다리 마늘치킨/1(추가／변경 선택(콜라 1.25L로 변경)),코카콜라 1.25L/1"
532,맛있게 잘 먹었습니다,양념치킨（1인）/1(추가／변경 선택(떡 추가))
533,가격도 싸고 맛도 정말 좋아요,후라이드반＋매운양념반/1(추가／변경 선택(콜라 1.25L로 변경))
534,푸짐하게 맛있게 먹었어요,J세트（양념치킨＋간장치킨＋콜라 1.25L）/1(추가 선택(떡 추가))
535,후라이드가 다 안튀겨진거같은? 부분이 있었어요.. 가격도 천원씩 오르고,후라이드반＋양념반/1(추가／변경 선택(떡 추가))
536,아이들도 완젼 좋아해요. 계속 시켜달라고 조르고 있어요. 항상 잘 먹고 있습니다.,B세트（후라이드＋양념치킨＋콜라1.25L）/1
537,언제나 맛있게 먹는건데 요즘은 바쁜지 좀 배달이늦네요.. 그래도 언제나 맛있어요,B세트（후라이드＋양념치킨＋콜라1.25L）/1
538,맛있어요 ~~~~~~,다리 간장치킨/1
539,맛있어요 ~~~~~~~,"다리 후라이드/1,다리 양념치킨/1,치즈스틱/1,코카콜라 1.25L/1"
540,맛있어요 취향저격 !,후라이드（1인）/1
541,항상 잘 먹고있어요 ~^^~~~~~,"다리후라이드반＋다리양념반/1(추가／변경 선택(콜라 1.25L로 변경)),코카콜라 1.25L/1"
542,항상 맛있어요 ~^^ ~~~~~,B세트（후라이드＋양념치킨＋콜라1.25L）/1
543,치키집은 여기가 쵝오지요~^^,"다리 후라이드/1,치즈스틱/1"
544,깔끔하고 맛있네요~~,B세트（후라이드＋양념치킨＋콜라1.25L）/1
545,너무 맛있어요~^^,다리 후라이드/1
546,튀김옷이 바삭하니 맛있어요...배달도 빠르고 집이 4층인데 웃는 얼굴로 배달해주셔서 정말 감사했답니다...,B세트（후라이드＋양념치킨＋콜라1.25L）/1
547,빨리와서 좋습니다!!,후라이드반＋양념반/1
548,배달도 친절하고 빨리왔지만 맛은 엉망이네요~ 리뷰보고 주문했는데ㅠㅠ. 치킨에 밑간이 하나도 안되있어서 그냥 생닭을 튀긴맛이고 그나마 양념치킨 배고파서 조금먹긴했지만 태어나서 이렇게 맛없는치킨은 처음입니다. 속이 울렁거리네요. 직접전화로 물어봤더니 그럴리없다고만하네요~ 남은치킨들 다 버려야 할 판이에요. 정말 울고싶네~ㅜㅜ,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
549,날개 반 다리 반 18000원인데 8조각 오는 건 원래 양이 이런건가요? 교촌 보다 양 적은데는 첨 보네 ㅡㅡ..,다리＋날개반반（후라이드반＋매운후라이드반）/1(추가／변경 선택(콜라 1.25L로 변경))
550,항상 변함없는 맛이 좋아요 ~^^,"다리 후라이드/1(추가／변경 선택(콜라 1.25L로 변경)),코카콜라 1.25L/1"
551,치킨 맛있고 좋습니다,순살후라이드반＋순살양념반/1(추가／변경 선택(떡 추가))
552,배달하시는 분 너무 친절하시고 치킨도 너무 맛있습니다,다리 매운양념치킨/1(추가／변경 선택(콜라 1.25L로 변경))
553,양도 많고 멋도 좋고 배달도 주말 40분이면 빠른편이네요,G세트（후라이드＋매운양념치킨＋콜라 1.25L）/1
554,항상 굿~~ 매번 시켜먹지만 맛이 변함없어용~,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
555,튀김이 바삭바삭할정도로 빨리옵니다. 달달하고 맛잇어용,양념반＋매운양념반/1(추가／변경 선택(떡 추가))
556,맛도 괜찬구 배달도 빨라서 만족스럽네요,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
557,맛있게 잘먹었어요^^,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
558,페리카나는 항상 맛있어요 추억의 치킨이죠~~,후라이드반＋양념반/1
559,배달도 빠르고 변함없는 맛이였습니다,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
560,굿 굿굿 빠르고 튀김옷 얇아서 구웃,순살후라이드/1
561,배달도 빠르고 양도 푸짐하고 맛도 짱^^,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
562,배달은 예정보다 조금 더 걸렸지만 친절하셔서 좋았고요 순살 바삭하니 맛있어요. 양념은 매운맛이 거의 없어요,순살후라이드반＋순살양념반/1
563,치킨 먹고싶어서 보다가 오랜만에 페리카나 치킨을 북가좌점에서 시켰는데 처음 시킨곳인데도 양도 많고 맛도 좋고 배달까지 빠르니 너무 좋네요!,순살후라이드반＋순살매운양념반/1(추가／변경 선택(콜라 1.25L로 변경))
564,튀김옷 얇고 바삭해서 강추 고기안에 육즙이 잘 잡히고 배달도 친절함 남가좌동인데 일부러 여기서 시킴 ㅈㅅ함... 근데 맛있음 ㅠ ㅠ,순살후라이드/1
565,오랜만에 정말 맛있게 먹었습니다!,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
566,1인 을 시킬수있어서 너무 좋아요~ ㅎ,양념치킨（1인）/1
567,페리카나 양념은 언제나 추천,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
568,치킨하면 여기서만~~먹지요~~~,"B세트（후라이드＋양념치킨＋콜라1.25L）/1,코카콜라 1.25L/1"
569,울동네 제일가는 치킨~완전 단골 이예요 ~^^,"다리 후라이드/1,코카콜라 1.25L/2"
570,페리카나 양념은 항상 추천,양념치킨/1(추가／변경 선택(콜라 1.25L로 변경))
571,페리카나 양념은 항상 추천,양념반＋매운후라이드반/1(추가／변경 선택(콜라 1.25L로 변경))
572,항상 맛나요. 이번엔 간장시켰는뎅 맛잇어요. 잘먹었습니당~,J세트（양념치킨＋간장치킨＋콜라 1.25L）/1(추가 선택(떡 추가))
573,배달 시간 정확하셨고 다른 후기와 마찬가지로 치킨이 따끈한 상태여서 더 좋았습니다. 배달해주시는 분도 친절하셨구요. 다음에 또 주문하겠습니다 ^^,
574,맛남,
575,양도 많고 맛있습니다~ 배달해주시는 분도 정말 친절하셔서 또 주문하고 싶네요!!,
576,항상 맛있어요 ^^,"B세트（후라이드＋양념치킨＋콜라1.25L）/1,코카콜라 1.25L/1"
577,맛있어용 배달도 친절하게 해주세요👍👍,"순살양념반＋순살간장반/1(추가／변경 선택(떡 추가,콜라 1.25L로 변경))"
578,완전 맛있어요 ~,"B세트（후라이드＋양념치킨＋콜라1.25L）/1,코카콜라 1.25L/1"
579,맛있어요,
580,맛있어요,
581,맛있어요 ~^^,"K세트（양념치킨＋마늘치킨＋콜라 1.25L）/1(추가 선택(떡 추가)),코카콜라 1.25L/1"
582,천장다디었어요 뜨거워서 .. 음식은역시 천장 다까질정도로 뜨거워야 제맛이죠. 매운양념치킨도 속이쓰릴만틈 매워서 만족했어요. 후라이드는 잡내가 살짝난듯했지만 뜨거워서 만족했습니다.,후라이드반＋매운양념반/1(추가／변경 선택(떡 추가))
583,맛있어요 ~^^,
584,늘 여기서 먹고 있는데 맛있엉노,양념치킨/1(추가／변경 선택(콜라 1.25L로 변경))
585,맛있음 ㅇㅈ,
586,싼가격에 많은 양 실컷 먹었습니다,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
587,맛있어요,
588,맛있어요,
589,정말 리뷰 잘 안쓰는대 너무맛있어서 먹다가 급하게 써요 정말 매장에서 금방튀긴 치킨같아서 놀랏고 맛때문에 두번 놀랏내요 배달하시는 직원분도 너무 친절해서 기분좋게 먹었습니다 자주 애용할거같아요!!,다리후라이드반＋다리양념반/1
590,"양도 많고, 양념도 넉넉하니 맛있어요. 간장치킨은 조금 바삭하지는 않았어요.",양념반＋간장반/1
591,맛있어요,
592,맛있어요~~,
593,너무 맛있었어요,두마리 세트 B（후라이드＋양념치킨＋콜라1.25L）/1
594,1인분주문은 첨인데넘넘 실속있네용 맛있어요 굿굿~!!,1인 메뉴（양념치킨한마리）小/1
595,항상 맛나요. 오늘도 잘먹었습니다♡,두마리 세트 B（후라이드＋양념치킨＋콜라1.25L）/1(떡 추가(떡 추가))
596,와 진짜 바삭하고 닭냄새안하고 맛있어요 후기 많이 안믿는데 4.8은 괜히 4.8이 아니긴하네요 진짜 짱 :) 1인세트인데 양도 넉넉하고 진짜 잘먹었어용 더 잘되시길 !!,1인 메뉴（후라이드한마리）小/1
597,요즘 치킨은 무조건 여기서 먹고 있어요,두마리 세트 B（후라이드＋양념치킨＋콜라1.25L）/1
598,맛있어요 ~^^,
599,잘먹었습니다 후라이드. 양념 담에도 먹어야겠네용 ㅋㅋ,두마리 세트 B（후라이드＋양념치킨＋콜라1.25L）/1
600,맛있네요,
601,"배달어플 이용해서 먹으면 핸디캡 있을 줄 알았는데, 그런것 없이 맛있게 먹었음.",두마리 세트 B（후라이드＋양념치킨＋콜라1.25L）/1
602,맛있어요 ~~,두마리 세트 B（후라이드＋양념치킨＋콜라1.25L）/1
603,오랜만에페리카나먹으면 추억의양념치킨맛이생각나요 달달하고맛있어요 배달하시는 사장님도 친절하셔서 기분이 더좋았네요,1인 메뉴（양념치킨한마리）小/1(떡 추가(떡 추가))
604,주문시 알려준 배달 예정시각에 정확히 도착했어요. 양념치킨 엄지척이요~!!,양념치킨/1
605,맛있어요 ~~,"두마리 세트 B（후라이드＋양념치킨＋콜라1.25L）/1,코카콜라 1.25L/1"
606,간장치킨 존맛,두마리 세트 C（후라이드＋간장치킨＋콜라1.25L）/1
607,맛있어요 ~^^,두마리 세트 B（후라이드＋양념치킨＋콜라1.25L）/1
608,단골맛집~~,두마리 세트 B（후라이드＋양념치킨＋콜라1.25L）/1
609,맛있게 먹었어요,"두마리 세트 B（후라이드＋양념치킨＋콜라1.25L）/1,코카콜라 1.25L/1"
610,믿고먹는집~,두마리 세트 B（후라이드＋양념치킨＋콜라1.25L）/1
611,맛있고 양도 착하고 빠릅니다,
612,키친 1일분있어서 좋았고 아이가 너무 맛있다고 한 자리에서 뚝딱 해 버렸어요~1.5리터 콜라도 가격이 저렴하고 좋았어요,"1인 메뉴（양념치킨한마리）小/1,코카콜라 1.25L/1"
613,양도 푸짐하고 맛있어서 종종 시켜먹어요.,양념치킨/1
614,언제나 항상 맛있어요~~ 페리카나 짱!,1인 메뉴（양념치킨한마리）小/1
615,양도 많고 먹음직스럽게 만들어서 배달해주셨어요. 페리카나는 양이 푸짐해서 좋아요.,양념치킨/1
616,맛있게 잘 먹었습니다.,두마리 세트 B（후라이드＋양념치킨＋콜라1.25L）/1
617,맛있네요,
618,1인분이 있어서 너무좋아요~^^ 배달도 빠르구요~ 배달해주시는분도 친절해서 좋아요~,
619,"닭도 크고, 바로 튀겨와서 바삭하니 맛있어요. 쿠폰 10장 모으면 한마리 서비스도 하네요.",양념치킨/1
620,맛남~~,
621,배달이 빨리와서 넘좋아요ㅎ 그리고 배달해주시는분도 친절하세요~ 1인분 자리가 있어서 양도 적당하고 좋아요~,
622,1인메뉴도 있고 무엇보다 배달아저씨 친절하셔서 좋아요👍,
623,역시 페리카나 양념은최고네요. 요청사항도꼼꼼히 확인잘해주시고 배달도 굉장히 친절하시네요 사장님!! 또 주문할게요,양념치킨/1
624,맛있어용,
625,맛있어요,
626,페리카나 얌념짱ㅜㅜ떡도 넘나맛있고 살도 통통 조아여ㅜㅜ,양념치킨/1(떡 추가(떡 추가))
627,배달아저씨 넘 친절하고 역시 치킨 짱ㅜㅜ,"양념치킨/1(떡 추가(떡 추가)),코카콜라 1.25L/1"
628,처음 시켜먹는데 여기 완전 맛나요. 배달도 빠르고완전추천!!!가족들이랑 그자리에서 안남기고 다 먹엇어요 ㅋ자주 애용할게요!!!,두마리 세트 E（후라이드＋떡양념치킨＋콜라1.25L）/1
629,진짜 예전에 통통히 먹던 그 맛이네요 추천!,
630,치킨도맛있고 1인메뉴가 있어서 좋아요^^ 배달도 친절하게해주시고 감사합니다.^^,1인 메뉴（양념치킨한마리）小/1
