,리뷰,메뉴
596,맛잇어요 굳굳 레드디핑소스 시킨다는거 깜빡햇네여,"허니오리지날/1(세트 선택(선택안함)),잠발라야소스/1"
597,역시 치킨은 요기요.,"교촌윙/1(세트 선택(선택안함)),레드윙/1(세트 선택(선택안함))"
598,맛있게 잘 먹었습니다..,교촌콤보/1(세트 선택(선택안함))
599,치킨은 너무 딱딱하고 .. 반 정도 먹고 남겼어요ㅠㅠㅠ,"반반콤보/1(세트 선택(선택안함)),잠발라야소스/1"
600,배달시간도 빠르고 친절해요~,허니콤보/1(세트 선택(선택안함))
601,맛있었고 예상보다 빨리 왔습니다,"허니콤보/1(세트 선택(선택안함)),레드디핑소스/1"
602,역시맛은 있어요~~믿고 걍 시켜먹었어요,레드콤보/1(세트 선택(선택안함))
603,매번 명지대점에서 시켜먹는데.. 오늘은 더욱 맛있었어요^^,허니콤보/1(세트 선택(웨지감자（세트）))
604,넘므넘므맛있어요 밥을먹고먹었는데 배불렀는데도 맛있었다는것은 진짜라는거에요 이치킨은 진짭니다,허니콤보/1(세트 선택(선택안함))
605,일단 소스는 진짜 맛있음 바삭하고 맛은 평범함,교촌라이스세트/1
606,맛있어서 요즘 맨날 시켜먹어요 ㅠㅠㅠ,허니콤보/1(세트 선택(선택안함))
607,좋아요 맛있어요 꿀맛,허니콤보/1(세트 선택(선택안함))
608,맛있ㅇ요! 양도 괜찮아요,"허니콤보/1(세트 선택(선택안함)),레드디핑소스/2"
609,교촌 허니콤보는 진리 명지대점이 진리,허니콤보/1(세트 선택(선택안함))
610,배달도 빠르고 맛있어요,"허니콤보/1(세트 선택(선택안함)),레드디핑소스/1"
611,맛있어요 양념두 골구루 발라주시고,레드오리지날/1(세트 선택(선택안함))
612,맛있게 잘 먹었습니다~^^,반반콤보/1(세트 선택(선택안함))
613,맛있게 잘 먹었습니다~^^,
614,허니콤보는 인생치킨!! 맛좋아요~^^,허니콤보/1(세트 선택(선택안함))
615,오리지널은 언제나 맛있다. 레드콤보도 맛있다. 그런데 레드콤보는 너무 맵다.,"교촌오리지날/1(세트 선택(선택안함)),레드콤보/1(세트 선택(선택안함))"
616,마시께먹엇습니다!!!,레드스틱/1(세트 선택(선택안함))
617,배달빠르고 친철합니다,레드오리지날/1(세트 선택(선택안함))
618,완전완존 맛있어요~,반반콤보/1(세트 선택(선택안함))
619,배달이 조금 늦지만 기다린 만큼 맛있는 치킨이라 추천드립니다,"허니콤보/1(세트 선택(교촌샐러드（세트）)),레드디핑소스/1"
620,맛있어요 ~~~~~^^,"교촌스틱/1(세트 선택(선택안함)),허니스틱/1(세트 선택(선택안함))"
621,언제나먹어도맛있네요,반반스틱/1(세트 선택(선택안함))
622,정말 맛있게 질먹었습니당👍,반반콤보/1(세트 선택(선택안함))
623,진짜진짜 맛있다 여기는 교촌중에서도 젤로 맛있음 시간도 65분 걸린다고 했는데 엄청 빨리왔음 무 두개는 다음에 꼭 주세용,"허니콤보/1(세트 선택(선택안함)),무우/2"
624,오랜만에 오리지널을 시켰는데 최악이네요. 기본도 못하나? 간장 양념도 들쑥날쑥 두개 먹다가 다 버렸네요. 입맛버리고 돈버리고.. 최악,교촌오리지날/1(세트 선택(선택안함))
625,웨지감자 양이 작아진듯해요 교촌치킨은 먹을 때는 안느끼하고 맛있는데 다 먹은후에 이상하게 속이 불편해요,레드윙/1(세트 선택(웨지감자（세트）))
626,전보다 더 맛있어진듯하네여,교촌스틱/1(세트 선택(선택안함))
627,마시께 먹엇습니다!!,레드스틱/1(세트 선택(선택안함))
628,맛있어요 근데 양념 바꿔달라고했는데 주문요청사항 잘좀읽어주세요,살살치킨/1(세트 선택(선택안함))
629,맛있어요~배달도 잘해주시고 자주 시켜먹고 있어요,허니오리지날/1(세트 선택(선택안함))
630,배달도 빠르고 맛있어요,살살치킨/1(세트 선택(웨지감자（세트）))
631,추운데 고생하세요 맛나게먹어봄여,반반오리지날/1(세트 선택(선택안함))
632,아이들과 먹기 참 좋아요~,반반오리지날/1(세트 선택(선택안함))
633,맛있었음! ㅋㅋㅋㅋ,레드오리지날/1(세트 선택(선택안함))
634,배달느림 근데맛있음,교촌윙/1(세트 선택(선택안함))
635,역시 맛있네요^^번창하시길,반반스틱/1(세트 선택(선택안함))
636,맛있어요~~~~~~,레드콤보/1(세트 선택(선택안함))
637,웨지감자 주문했는데 빠져서 왔어요.,살살치킨/1(세트 선택(웨지감자（세트）))
638,교촌은 기름이 적어서 안느끼하고 좋아요 근데 배달시간이 늦고 닭이 살짝만 따뜻해요 금방한게 아닌건지 배달오다가 식은건지 모르겠음,레드윙/1(세트 선택(선택안함))
639,맛있음 배달빠름 양 많음,허니오리지날/1(세트 선택(웨지감자（세트）))
640,역시 교촌 치킨 맛있네요~,허니콤보/1(세트 선택(선택안함))
641,기본맛이 쵝오에요. 바삭바삭 맛있어요,허니오리지날/1(세트 선택(선택안함))
642,거의 한 시간이나 기다렸다가 배달이 왔지만 맛이있어서 주문하는 사람이 많아서 그런거겠지? 생각이 들었죠 ㅋ 좀 더 빨리 배달해줬으면 치킨이 덜 식힐텐데...라는 아쉬움이 남았네요,반반오리지날/1(세트 선택(선택안함))
643,라이스치킨 시켜먹으려다가 그냥 허니콤보를 시켰는데 후회 없더라고요!,"허니콤보/1(세트 선택(선택안함)),레드디핑소스/1"
644,교촌은 늘 옳아요 간장과 레드윙,반반오리지날/1(세트 선택(선택안함))
645,배달이 많이 늦네요 1시간도 더기다렸는데 안옴..,교촌스틱/1(세트 선택(선택안함))
646,교촌 레드윙은 언제나 맛있죠,레드윙/1(세트 선택(선택안함))
647,오리지날이 제일맛있어요ㅎ,허니오리지날/2(세트 선택(선택안함))
648,맛있어용항상시켜먹는집입니다,"교촌윙/1(세트 선택(웨지감자（세트）,선택안함))"
649,프란차이즈다운 맛 보장,반반오리지날/1(세트 선택(선택안함))
650,맛있어서 몇번 시켜먹었어요,교촌윙/1(세트 선택(선택안함))
651,good입니다 ㅋㅋㅋ,레드오리지날/1(세트 선택(선택안함))
652,그냥그래요 성의없게튀긴거 같고,"허니콤보/1(세트 선택(웨지감자（세트）,선택안함)),반반오리지날/1(세트 선택(선택안함))"
653,잘먹었습니다~~^^,교촌라이스세트/1
654,잘먹었습니다~~~~~,"교촌라이스세트/1,허니갈릭소스/1"
655,콤보 괜찮네요. 맛있어요,"반반오리지날/1(세트 선택(웨지감자（세트）,선택안함))"
656,항상 맛있게 먹고있습니다,허니콤보/1(세트 선택(선택안함))
657,교촌 후라이드는 첨 시캬봤는데 개인적으로 실망 빠삭하기보다 기름이 넘 많이 생김 ㅠㅠ 먹다가 남기고 결국버림 느끼해서 허니콤보나 라이스 먹을껄 후회했음,교촌후라이드/1(세트 선택(선택안함))
658,자주 시켜먹는데 항상 맛있어요^^ 배달도 빨랐구요~ 또 주문할께요^^,허니콤보/1(세트 선택(선택안함))
659,레드콤보는 진리다.,레드콤보/1(세트 선택(선택안함))
660,약감 매웠는데.. 레드는 그런 아찔한 매운 맛으로 먹는 재미지요. 양도 많고 맛있었어요.,레드오리지날/1(세트 선택(선택안함))
661,맛있어요 ~ 허니가 제일좋아요 ~^^,허니콤보/1(세트 선택(선택안함))
662,교촌존맛탱탱탱탱~~~~,"허니콤보/1(세트 선택(선택안함)),반반오리지날/1(세트 선택(선택안함)),레드디핑소스/1"
663,라이스치킨 먹어봤는데 이놈은 개린적으로 별로네요..,교촌라이스세트/1
664,무 두개 시키면 세개 와야되는거 아닌가요? 두개만 왔는데 다음에 챙겨주세요~ 배달하시는분 넘 친절하시고 치킨도 맛있음,"허니콤보/1(세트 선택(웨지감자（세트）,선택안함)),레드디핑소스/2,무우/2"
665,배달 진짜 빨라요ㅋㅋㅋㅋ,살살치킨/1(세트 선택(선택안함))
666,매콤한 맛이 자꾸 먹고싶게 하네요! 깨끗하고 맛있습니다.,레드오리지날/1(세트 선택(선택안함))
667,맛있어요,
668,20분 만에 오고 맛있습니댜 짱짱👍,
669,교촌 레드는 언제나 옳죠!,
670,굿,
671,배달빠르고 맛있었습니다,
672,맛있어요,
673,저녁시간대였는데도 빠르게 배달해주셨어요. 맛이야 교촌이라 맛있었구요,
674,역시 너무 맛있네요. 바삭함에 달콤한 치킨 뜯느라 사진도 못찍었어요~ㅎㅎ,레드오리지날/1(<세트 선택>(선택안함))
675,치킨이 아니라 과자먹는느낌,
676,레드디핑소스 담에꼭챙겨주세요!!,
677,바삭바삭 맛있었어요.짱!,교촌후라이드/1(<세트 선택>(웨지감자（세트）))
678,"간장, 레드 반반 먹었는데 먹으면 먹을수록 레드가 훅 당기네요. 레드는 약간 매콤하긴 하지만, 먹으면 먹을수록 손이 가는 맛입니다.",반반오리지날/1(<세트 선택>(선택안함))
679,오랜만에 먹어서인지 더 맛나요,
680,맛이쓴ㅁ,
681,맛있게 먹었어요,
682,주문서 제대로 안보고 잘못와서 전화했더니 한숨 푹푹쉬고 전화 끊지도 않았는데 아이씨ㅡㅡ이러고ㅡㅡ 다시 와서도 현관 열어주고 문열고 기다리는데 한숨 푹푹쉬면서 올라오고 맨날 시키던데서나 시킬걸 괜히 가까우니까 한번 시켜봤다가 기분만 나빴네요,
683,맛있어요,
684,밀당세트♡ 아주훌륭했어요 허니반.. 레드반.. 이런메뉴도 있다믄 매일 먹을듯 ㅋㅋ,밀당세트/1
685,맛있어요,
686,자주 배달 시켜먹는 단골집ㅋㅋ 맛있어요^^,
687,맛있습니다,
688,맛있네요,
689,역시 맛있고 좋습니다,
690,치킨 색깔이 오래된것처럼 윤기도 하나도없고 거무티티했음.맛도별로.이집 자주 이용하는데 이번은 완전별로,
691,언제 먹어도 맛있어요^^,
692,제일 괜찮습니다,교촌후라이드/1(<세트 선택>(선택안함))
693,맛있어요~,허니콤보/1(<세트 선택>(선택안함))
694,맛있네요,
695,굿,레드오리지날/1(<세트 선택>(웨지감자（세트）))
696,맛있어오,반반스틱/1(<세트 선택>(선택안함))
697,맛있었어요,교촌윙/1(<세트 선택>(선택안함))
698,맛있네요,
699,순살 튀김옷이 너무 두꺼워서 별로였어요^^~ 그래도 다먹었어요~^^,살살치킨/1(<세트 선택>(선택안함))
700,레드콤보는 명지대점이 제일 맛있어요 그리고 배달도 빠르고 좋아요,
701,배달도빨랐고 좋았으나 먹다가 약간 닭비린내나는게있었어요 ㅜㅜ,
702,굿굿,
703,인기 상품이라 역시 맛있네요,
704,맛있음,
705,양도 푸짐하고 맛나네요,
706,저......대체로 튀김옷이 너무 두꺼웠고.. 덜 익어서 몇 개는 버렸네요. 이런 리뷰 잘 안다는데..... 주의하시면 좋겠네요!,허니오리지날/1(<세트 선택>(선택안함))
707,맛있네요,
708,맛있어요,
709,맛있어요! 배송도 빨랐고요!,
710,항상 같은 맛을 주네요,
711,양념이 독특해서 좋아요 일반 통닭보다 부담도없고,반반윙/1(<세트 선택>(선택안함))
712,너무작고 짜다,
713,맛있고 배달도 빨라요,
714,맛있고 배달도 빨라요,
715,맛있고 배달도 빨라요,
716,괜찬아요 ㅎㅎㅎㅎ,
717,언제나 시켜먹는 허니콤보.절대 후회시키지않아요. 오늘도 맛나게 가족과 함께 닭 한마리 끝냈어요~~,"허니콤보/1(<세트 선택>(교촌샐러드（세트）,선택안함))"
718,괜찬아요 양도많쿠,
719,추석 전날이라 50분 기다려야한다고 문자 왔는데 .. 생각보다 빨리 와서 좋았습니다 .,
720,튀김옷에 머리카락이 끼어잇엇어요 그냥 띄고 먹기는햇는데 다음부턴 위생좀 더 신경써주세요,"교촌윙/1(<세트 선택>(선택안함)),무우/1"
721,빠른배송,
722,교촌 좋아요,
723,배달도 제 시간에 오는것 같고 음식도 맛있었어요,
724,역시 교촌 간장치킨의 원조 고급스러움은 못따라오죠,
725,"먼데서오셔서 넘,감사했어요~ 근데,오리지날이 간장치킨인줄알고 주문했는데 소스가있어서 잘못온건가~했다는 일반후라이드같은ㅋ 소스가온이유를알게씀ㅋ 배달원이,친절했어요~",교촌후라이드 /1
726,마시써요,
727,맛있었어요,교촌허니오리지날 /1
728,맛나요 배달도 친절하고요,"교촌스틱 /1,교촌콤보 /1,반마리추가 （매운맛）/1"
729,별1점도 아까움; ㄹㅇ지금 3조각 정도 먹었는데 3조각 다 핏기도 많고 잔뼈도 많고 제일 문제는 배달원임 문 두드리고 누구냐고 하닌깐 아무말없어서 문여닌깐 안녕하세요 라고하고 돈주닌깐 치킨주고 문도 안밀어주고 걍 쌩가버리네요. 배달원 짤렷으면,
730,배달덤 찾기가 러브 힘들었어요,
731,처음 먹는데 괜찮네요 바삭하고,교촌허니콤보 /1
732,너무 맛잇어요,
733,잘 먹었습니다,
734,레드 양념이 제대로 안발라져있어요 여기서 먹을빠에 북가좌동 교촌에서 시켜먹는게 나은거같아요,
735,닭이 스트레스 받아 죽었는지 육질도 안 좋고 보기도 안 좋을 상태의 닭 상태였습니다,
736,레드치킨의향이 좋네요 배송만 조금 빨랐으면 교촌은 기본시간이 조금 있어서요,
737,"처음에 맛있어 다시 시켰는데 이번 두번째는 튀김옷, 뼈부분이 많이 왔어요.ㅜㅜ",교촌허니오리지날 /1
738,잘 먹었네요,교촌윙 /1(추가선택(콜라 1.25L로 변경))
739,늦게주문했는데도 맛있어요! 주문하고 30분 정도 후에 온거보면 배달시간도 적당합니다 종종 시켜먹는데 짱맛잇음!^_^,교촌반반오리지날/1
740,배달시간은 좀 늦었지만 역시 맛있고 좋네요^^,
741,빠름,
742,뼈랑 껍질만 튀긴듯 진짜 지금껏 치킨중 최악,교촌오리지날 /1(추가선택(콜라 1.25L로 변경))
743,배달도 빠른 편이고 치킨도 잡내없이 맛있었어요~ 잘먹었습니다 감사합니다:),
744,배달도 빠르고 맛있어요~!!,교촌허니콤보 /1(추가선택(콜라 1.25L로 변경))
745,맛있어서 자주 먹네요~,
746,영업시간끝나기30분전에 급히시켰는데 치킨을 방금 갓 완성한거로 빠르게 가져다주셨어용 완전 맛있었고 양도 저번보다 더 많이주셔서 배불리 맛있게먹었어요!!앞으로도 이랬으면 좋겠어요,교촌허니콤보 /1
747,잘먹었어요,
748,교촌 닭다리스틱 맛있습니다...,
749,"빠르고,친절해서좋왓음",
750,레드인데 별로 매운맛이 떨어지고 양념이 잘 배지 않았네요,
751,배달원이 너무 째려보길래 뭐 잘못한줄 알았음ㅋㅋㅋㅋ 맛은 그럭저럭 괜찮아요,
752,아이들이잘먹어서 항상시켜먹고이습니다 사업번창하세요,교촌콤보 /1
753,덜익은거 같기도 하고 찝찝함..,교촌반반오리지날/1
754,허니오리지널 맛갠찬. 퍽퍽해서 콤보를 시켜야겠음 담엔.,교촌허니오리지날 /1
755,맛있어요 다른 교촌지점보다 맛나요,
756,좋아요,
757,양은 진짜 많아요 근데 레드콤보다리만 크네요 다작구,"교촌허니콤보 /1,교촌레드콤보/1(추가선택(콜라 1.25L로 변경))"
758,명지대점은 매번 오리지날이 쫌짜요ㅜㅜ,
759,감사합니다 치킨 4마리 시켰는데 손이 모자란다고 전화가 왔어요 살짝 당황 스럽긴 했는데 그래도 맛있게 먹었어요,
760,오리지널맛 너무 짜요ㅠㅠ 적당히 짯으며누좋을것 같아요,
761,양진짜많아요!,교촌허니오리지날 /1
762,맛있게 잘 먹었어요.,
763,역시 교촌 ....!,
764,오리지날하고 레드윙주문했는데 오리지날은왜이리 시커멓게 타서왔는지... 연남점에서 시켜먹을걸 하고 후회중임.. 연남점은 웨지감자교환권도 주고 닭도 노릇노릇 맛있는데 요기요에서 잘못 주문해서ㅠㅠ 다신안시켜먹을거임요. 기름 아낄라고 재탕을 오래하시는듯.말라 비틀어진 닭껍데기 돈주고 안사먹겟음.별 한개도 아까운데 ㅡ,"교촌오리지날 /1,교촌레드윙 /1"
765,교촌 시켜서 맛없어서 남긴건 처음이네요 원래 기름기적고 바삭하면서 달달 짭쪼름한게 교촌인데 지방덩어리 들러붙어있고 느끼해요 치킨먹으면서 치킨무 안먹는 사람인데 치킨은 반이상 남기고 치킨무만 다먹었네요 느끼해서 배달은 1시간넘게 걸리고 불친절하고.. 별1개도 아까워요 다신 여기서 안 먹을거에요,교촌허니오리지날 /1
766,짱짱,"교촌허니콤보 /1(추가선택(콜라 1.25L로 변경)),교촌레드오리지날 /1"
767,교촌허니 맛있네,
768,괜찮음 ㅋㅋ,
769,맛있어요~^^♡,
770,조금 눅눅하게 왔지만ㅈ그런대로,
771,명지점 굿,
772,언제나 맛있어욤 간은 때에따라 다르지만 오늘은 잘배어서 더좋았어요,
773,처음 남겨보네요. 15프로 할인받고 시켰습니다. 다신 안먹어요!!!!!!!!!!!!!! 완전 실망 막 준 느낌,
774,맛있당,
775,배달분도 친절하고 치킨도맛있네요😁,교촌허니콤보 /1
776,맛있고배달도빠르고좋았어용,
777,허니콤보 맛있어요~~,
778,기본적인 허니콤보를 시켰는데 간도 제대로 안되어 있고 제대로 익지도 않아서 흐물흐물 게다가 갈수록 양도작아지는거 같아요 배달박스의 절반분량!! 다시는 안시킨다,"교촌허니콤보 /1(추가선택(콜라 1.25L로 변경)),교촌웨지감자 /1"
779,정말 딱딱하네요..,교촌콤보 /1
780,양념겁나아낌 ㅡㅡ,"교촌허니콤보 /1(추가선택(콜라 1.25L로 변경)),교촌반반오리지날/1"
781,배달메시지썻는데 걍 맘대러,
782,"The portion of dish could be bigger, but they tasted good.","교촌허니콤보 /1,교촌살살치킨 /1"
783,별점1개도 아깝다 ㅡㅡ 교촌매니아인데 교촌먹으면서 이리개념없는곳처음본다 치킨담아져있는 곽도 꾸겨져있는데다가 치킨이 물에섞였는지먼지 모르겠지만 OO 눅눅하고 아무튼 여기서시켜먹지마라 내가교촌먹으면서 반이상남긴곳은 여기가 처음이다 OO기분더럽네,교촌콤보 /1(추가선택(콜라 1.25L로 변경))
784,맛은 있는데요 양이 줄였어요ㅜㅜ 박스도 바뀌고 깔끔한뎁.. 항상 같은 것만 주문하는데 양이 줄은 느낌이 드네요..,
785,맛있다,
786,점점 맛이 변하는거 같아요.계속 교촌만 이용했는데 이제 브랜드를 바꿔야 할 때가 온거 같네요.,
787,먹으면먹을수록짜증나네요 15프로할인받았다고 치킨이따구로 주신거에요? 내가치킨을먹는건지딱딱한 튀김을먹는건지 이주딱딱해죽겠네요,
788,튀김 눅눅한 거 전혀 없고 항상 바삭바삭해요 맛있습니다,교촌반반오리지날/1
789,원래 요기요에서 구매하면 콜라 안주나요?,
790,good,교촌살살치킨 /1
791,맛있어용,교촌살살치킨 /1
792,맛괜찮아요,
793,딱딱한거 같고 저는 별루였네요T-T,교촌반반오리지날/1
794,일단 비싸고 양 작어요. 그닥 특별하지 않은 맛. 죄송해요. 제 기준. 근데 저는 이 일대 반경3km 근처 통닭집은 거의 다 먹어본 터라..,
795,치킨을시켰는데콜라를않주네요;;;;;,
796,배달이 빨리왔고 치킨도 바싹바싹하고 맛있었어요 ♡,교촌허니콤보 /1
797,Delicious,
798,맛있는데 양이 적어요...,소이살살 /1
799,감자가땽쨩맛잇어요!!! 치킨은좀많이짯어요..ㅠㅠㅠㅠ그치만맛잇엇어요! 치킨쨩!!,"교촌콤보 /1,교촌웨지감자 /1,교촌샐러드/1"
800,굿,
801,여기 절대시키지마세요^^ 50분걸린다면서 1시간이넘어가길래 전화햇더니 처음에는 출발하셧다면서 20분후에 하도안와서 다시전화햇더니 주문이 안들어간것같다고 금방만들어다 드린다고하네요 어이가없어서.. 기다린지 2시간은 되야 먹을수잇을거같네요 시키지마세요ㅎㅎ,
802,교촌 레드 완전좋아하는데 요기요에시키면 시간은 한시간 걸림ㅜㅜ,
803,그냥 그래요,
804,맛나게..,
805,교촌 오리지널 치느님,
806,레드콤보 맛있어요,
807,나는 교촌이 맛없다,
808,굿,
809,맛있당,
810,먹을만하요,교촌오리지날 /1
811,너무 늦게왔어요 ㅠㅠㅠ 심하게늦게,
812,맛있게잘먹었습니당~~,
813,언제나 한결같은 맛!!,
814,솔직한 후기로. 배달 빠르고 친절하고 맛있다. 주문 요청시 요청한대로 치느님 와서 더 만족,
815,요기요서비스는좋으나 매장 직원이 좀 불친절했습니다,
816,맛남,
817,정말맛있어요,교촌오리지날 /1
818,완전 맛있어. 배달도 빨라,
819,치킨이 좀 오래된거 같았네요,
820,배달도빠르고 맛있어욤,
821,짱맛있어요,교촌반반오리지날/1
822,항상시켜먹는집 간장치킨 고기에 간이좀 됐음하는 아쉬움,
823,굿,
824,초복이라 오래걸렸지만 맛있습니다,
825,매번 먹는 음식이면서 5살 아들이 바싹하니 넘 잘먹어요 요즘 파가 매다고 해서 그런지 많이 매움,
826,교촌은 오리지널! 만족,
827,항상 맛있게 먹어요 배달만 좀 빨랐으면하네요,
828,걍마싯음,
829,난 반반시킨거알지?,
830,허니콤보는 뭐.. 진리임. 근데 추가 음료수를 안갖다줘서 별점 하나뺐어요,
831,교촌 완전 좋아하지만 요기요에서 주문하면 너무 오래걸림.. 한시간기다림ㅡㅡ,
832,굿,
833,항상 따뜻하게 맛있는 치킨 오는거같아요 저번에한번 잘못온적있는데 친절하게 처리도 잘해주시고 번창하세요,
834,역시 교촌,
835,맛있어요,
836,굿굿,
837,굿,
838,굿,
839,"배달은 늦고,통닭은 ㅅ",
840,좋아요!!,
841,맛있어요,
842,늦게 밥을 먹어서 23:30에 마감을 하셔서 아쉽지만 ! 시간만 되면 이 근처에서는 여기서 시킬 수 밖에ㅋㅋ 후라이드 or 레드시리즈 굿굿 배달도 굿굿 :),
843,평소에는 맛있었는데.. 이번에는 닭도 덜익고 기름기도 많았어요...,
844,매번 여기서 허니시리즈 시키는데 그런대로 먹을만합니다,
845,"아.. 별로였어요. 가족6명이 먹으려고 레드콤보,레드오리지날 주문했는데 그냥 양념통닭 느낌이었네요. 속은 익긴했는데 겉이 바삭하지 않았고 양념이 너무 많아서 튀김옷입힌게 물에젖은 골판지마냥 너덜너덜 했어요. 치킨먹으려고 점심도 굶었는데 왕실패. 결국 1마리는 남았네요.",
846,45분뒤에 베달된다고 했는데 1시간20분 걸렸어요,
847,허니는 맛있었는데 반반은 너무짯어요 배달원도 친절하고 좋습니다,
848,맛있어요 굿!,
849,맛있어요,
850,배달 싸가지OO없음,
851,완젼 실망했어요 한번도 이런적없었는데 시간도 너무 늦게오고 치킨도 너무나짜고 기름도 많고 정말실망했어요,
852,굿,
853,허니 오리지날 첨막어봤는데 괜찮아요 ㅋㅋㅋ,
854,맛있어요 근데 너무 늦게도착하네요ㅡㅡ55분소오된다고 문자왔는데한시간반정도걸린거같아요..,
855,굿굿굿,
856,맛있어서 종종 시켜먹는데 콜라가 오질 않았네요,
857,맛있게 잘 먹었어요,
858,교촌은 어디서 시켜먹든 진리인듯!!,
859,^♡^,
860,굿,
861,기름기가 조금더 빠졌으연 좋아을뎬데,
862,^^,
863,먹어본 닭 중에 최악이었습니다. 오리지날 윙인데 기름에 축 젖어서 간장양념맛도 별로 안나고 진짜 기름져서 못먹겠더군요. 별점 하나도 아깝습니다. 진정 제가 먹어본 치킨중 최하점 줍니다.,
864,맛있게 먹었어요.^_^,
865,역시교촌!!,
866,배달도 살짝 늦었지만 허니 오리지널 살짝 느끼하더라구요ㅠㅠ,
867,허니콤보 시켰는데 전혀 안 촉촉하고 고기가 다 말라있더라구요 전에 연희점에서 시켰을 땐 맛있게 먹었었는데 요기요에 연희점은 없어서 여기서 시켰더니 실망했어요..,
868,교촌치킨 레드윙 굿굿굿!!! 맥주가 술술 들어가네요^^ 정말 잘 먹었습니다.,
869,굿굿굿,
870,양도 많고 맛있어요,
871,이 동네 교촌 다 시켜봤는데 여기가 제일 괜춘!!!,
872,^-^,
873,기름이 넘 많아요 맛이야 있죠 치킨은 정답이니까요,
874,맛나게 먹었음 허니콤보,
875,치킨은 맛잇는데 너무늦게오고 치킨무 껍질이 버껴져잇어서 국물이다쏟아졋서요 ㅡㅡ,
876,맛잇어요 배달굿,
877,이틀만에 또 시켜먹어요! 맛있어요♥,
878,맛은 늘 보장! 교촌 맛짱♥,
879,항상 맛잇는 교촌짱,
880,맛있쪄~,
881,닭이 너무 작고 배달이 좀 늦어서인지 튀김옷이 눅눅했어요,
882,예전에 시켜서 좋았던 기억이 있던터라 또 시켰는데 25프로 할인 해당되서 그런지 주문을 취소해버리네요... 어이가없네요 그럴꺼면 아예 장사를 하지 마시던가..,
883,배달원이 호수를 잘못 알아서 배달한지 한시간 반만에 먹었네요..치킨도 다 식어버렸고... 연락 없음 폰번호로 전화를 주셔야죠.. 주의 좀 시켜 주세요!,
884,맛이 좋다,
885,무슨 배달이1시간이 넘게 걸리는지 전화받는것도 불친절하시고 맛은 걍 교촌치킨맛,
886,굿,
887,나쁘지 않아여,
888,맛있어요,
889,콜라 2000원이나 더 지불하고 1.5리터 주문했는데 캔 으로 주셨네요. 전화도 안받고 2000원 돌려주세요.,
890,계속 먹던거라 시켰는데.. 튀김옷이 넘 바싹해서 딱딱할정도라 아쉽네요. 지점마다 맛이다른가??,
891,빠른배송에 허니는 맛이 보장되죠,
892,두시간가까이되가는데 언제오죠 배달개느림..,
893,문밖에서부터 치킨이요 이러길래 네하고 현관문열러가는데 문을 한두번도아니고 열댓번 쉬지않고 두들기는건머예요?? 그 몇초나 걸린다고 똑똑똑도아니고 ㅡ.ㅡ치킨받자마자 짜증나서 바로 리뷰씁니다,
894,허니콤보 넘 맛있어요,
895,먹어본 교촌치킨 중 제일 별로네요.. 상암 증산점은 맛이 비슷해서 교촌은 다 이런가보다 했는데 튀김옷도 두껍고 그냥.. 시장 닭강정먹는 느낌이였습니다 양념과 튀김옷도 따로놀고 영 아니네요,
896,"정말맛나는 허니오리지날, 매일먹는 즐거움에 하루를마무리하네요. 허니와함께 피로야~~가라~~^^",
897,원래 단골인데 ....교촌 아시져 애들이 넘조아해서 또 시킵니다,
898,좋아요,
899,역시교촌이에요. 언제먹어도 맛있어요. 단 양이좀 작다는게. .,
900,이사와서 명지대점으로 주문했는데... 전에 시켜먹던곳이 더 맛있음...허니콤보가 맛이없을수도있구나,
901,빠르고 맛나요,
902,이번엔 치킨에 기름이 많아서 느끼했어요.,
903,허니 괜찮아요,
904,대박,
905,배달느리지않던데요? 맛도 좋았습니다 잘먹었습니다,
906,맛은 교촌이 짱 다만 양이 적다는ㅜㅜ,
907,45분예정에 120분 두시간만에 배달왔음 태어나서 처음 별점달고 리뷰 등록함~,
908,늘먹던 그맛이네요 조금 많이 튀겨져서 온거같아요,
909,좋아요,
910,"저번에 허니랑 오리지널은 정말잘먹었는데, 소이살살하나랑감자두개시켰었거든요.. 주문미스로 감자하나 안온건 이해를했어요, 미스는 날수도 있으니까..근데ㅠㅠ감자에서 약간 탄맛..?도나고 소이살살은 약간짰어요.. 그래도 고생하셨으니까 담엔 허니로 시켜먹을게요! 감사합니다~",
911,담백하고... 아이들 입맛에 딱이네요.,
912,Good but took a long time,
913,주문은 간단하다규,
914,맛있게 먹어요.,
915,맛납니다.,
916,빠르고 배달 친절했어요^^ 역시 치킨은 교촌인듯 오랜만에 먹었는데 다시 홀릭입니다.,
917,맛나요~/엄청 오랫만에 교촌 먹었는데 여전히 너무 맛나네요~~ 담부터 교촌만 시켜먹어야징 ㅎㅎ,
918,맛있게 잘먹었네요,
919,상당히 맛있고 배달도 빨리와서 괜찮은거같아요,
920,너무 맛있게 잘 먹었습니다~ 하지만 배달원이 너무 싸가지네요........... 우리집 문 부셔질 뻔,
921,요기요랑 교촌치킨짱짱!!,
922,갠차능,
923,늘 시켜 먹는 교촌 맛,
924,넘맛났어용~~,
925,*^O^*,
926,good,
927,빨리 도착해서 좋아요,
928,교촌은 교촌이고 허니콤보는 사랑입니다,
929,교촌은 맛은 있지만 언제나 양이적어 아쉽다는.. ㅠㅜ 배달은 금욜점심에 시켰는데 50분걸렸어요..,
930,빠른배송 감사합니다,
931,맛나요,
