,리뷰,메뉴
756,양 맛 둘다 최고입니다 감튀도 굿,순살 치킨/1(맛 선택(후라이드 한마리))
757,너무 맛잇오요! 순살도 쩡 ㅠㅠ 치킨진리,"순살 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(콜라 사이즈 업))"
758,치킨은자담이죠..!,순살 치킨/1(맛 선택(후라이드＋양념))
759,"양도적고, 순살치킨인데도 뼈가나왔습니다",순살강정치킨/1(매운맛 선택(순한맛))
760,그냥 가격대비 양은 별로인듯.. 껍질 두껍구요 느끼.. 자연을 담은건 무 밖에.. 치킨은 그냥 별로 노맛.. 무만 수제임.. 식검도 안익어서 맛없어요,3반 간장/1(사이드메뉴 추가(콜라 사이즈 업))
761,맛있어요!!!!!!,"핫후라이드 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(파 추가))"
762,솔직히 맛은 최고입니다!,"순살 치킨/1(맛 선택(양념＋허니버터),사이드메뉴 추가(무 추가))"
763,빠른 배달 감사합니다~ 새벽이라 배달 시켜먹기 애매했는데 덕분에 빨리 맛있게 먹었어요^^,순살 치킨/1(맛 선택(후라이드 한마리))
764,개꿀맛.........,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
765,잘먹었습니다....,"핫순살 치킨/1(맛 선택(후라이드＋허니버터)),생맥주 1000cc/1"
766,마늘은생각보다 ㅠ별ㄹㆍ네욤 양념만시켜야징ㄱ 맛있었어여ㅋ,순살 치킨/1(맛 선택(간장＋마늘))
767,넘 늦게 배달했어요.,"순살 치킨/1(맛 선택(후라이드＋허니버터),사이드메뉴 추가(콜라 사이즈 업))"
768,허니버터 순살 꿀맛,"순살 치킨/1(맛 선택(후라이드＋허니버터),사이드메뉴 추가(콜라 사이즈 업))"
769,역시나 너무 맛있어용♡♡ 벌써 4번째 ㅠㅠ,순살 치킨/1(맛 선택(후라이드＋양념))
770,감자도 많이 주고 맛있어요,순살 치킨/1(맛 선택(후라이드 한마리))
771,"자담 순살은 처음인데 굿~~~! 핫순살 바삭바삭,,,,",핫순살 치킨/1(맛 선택(후라이드 한마리))
772,새로운 브랜드 자담 정말 맛남 특히 간장 추천,핫순살 치킨/1(맛 선택(간장 한마리))
773,맛있습니다 훌륭해요,"순살 치킨/1(맛 선택(간장＋허니버터),사이드메뉴 추가(콜라 사이즈 업))"
774,적당히 먹을만했습니다~~~,순살 치킨/1(맛 선택(후라이드 한마리))
775,맛이어용~~~개꿀맛,"순살 치킨/1(맛 선택(양념＋허니버터),사이드메뉴 추가(무 추가))"
776,적당했습니다~~~~~,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
777,새벽 늦게 주문했었는데 배달도 빠르고 따뜻한게 완전 맛있었어요😁,"순살강정치킨/1(매운맛 선택(순한맛),사이드메뉴 추가(콜라 사이즈 업))"
778,그냥 어중간한데서 먹을바엔 여기가 항상 상타침,순살 치킨/1(맛 선택(후라이드 한마리))
779,전체적으로 양은 많은데.. 제일 핵심인 골뱅이 양이 넘 적은듯 하네요..,"골뱅이소면/1,처음처럼/1"
780,서울에서 제일 맛있는 치킨!,순살 치킨/1(맛 선택(간장 한마리))
781,언제든지 먹어도 꿀맛 보장 ㅠㅠㅠㅠㅠㅠ 배송도 빠르고 특히 핫후라이드 짱맛있어요 ~~,"핫순살 치킨/1(맛 선택(후라이드＋간장),사이드메뉴 추가(콜라 사이즈 업)),무 추가/1"
782,맛있네요 다음에 또 시킬게요,핫순살 치킨/1(맛 선택(후라이드 한마리))
783,예전엔 양념치킨도 바삭했는데 오늘은 눅눅하고 맛도 달라진거같습니다. 배달하는 젊은남성분 너무 불친절하고.. 자담치킨 제일 좋아했는데 실망입니다,순살 치킨/1(맛 선택(간장＋양념))
784,진짜 맛있어요 ㅎㅎ,핫후라이드 치킨/1(맛 선택(간장＋양념))
785,감자칩을 유난히 좋아해서 추가로 하나 시키면서 양 많이 달라고 했더니 진짜 양 많이 주셔서 원없이 맛있게 잘먹었습니다. 배달도 빠르고 맛도 훌륭해요~*^^ 종종 시켜먹겠습니당,"핫후라이드 치킨/1(맛 선택(후라이드 한마리)),치즈 웨지감자/1"
786,늘 자담시켜먹어요 근데 요번엔 좀 눅눅했어요ㅜ,후라이드 치킨/1(맛 선택(후라이드 한마리))
787,야간 배달해서 좋네염 양많구 무난 무난,순살 치킨/1(맛 선택(후라이드＋양념))
788,요청사항 쪼금 많았는데 빠짐없이 다해주시고 서비스 마인드 최고에요 지담치킨 맛이야 이미 다른분들이 더 잘아실테고 ㅎㅎ,순살 치킨/1(맛 선택(후라이드＋양념))
789,양녕치킨 양념이 너무 과해요ㅠ 양념양을 좀 줄이셨음 좋겠습니다,순살 치킨/1(맛 선택(후라이드＋양념))
790,응암점 첨시켯는데..ㅋㅋㄱㄱ넘맛있어요ㅜㅜㅜㅜ,순살 치킨/1(맛 선택(간장＋양념))
791,맛이랑 양 다 만족하는데 배달이 이렇게... 그리고 순살시켰는데 젓가락 안줘서 문의해보니 원래 젓가락 안주는거라 하고 필요하신 분은 젓가락 달라고 말하셔야 준대요 ㅎㅎㅎㅎㅎㅎㅎ ^^~,순살 치킨/1(맛 선택(양념＋허니버터))
792,파닭소스가 따로 없는듯..겨자맛나는 새콤한 그런걸 원했는데 ㅠ,순살파닭후라이드/1
793,맛잇음 나쁘지안음ㅇ,"순살 핫바베큐/1(매운맛 선택(덜매운맛),사이드메뉴 추가(콜라 사이즈 업))"
794,배달 늦는다고 미리 전화도 주시고 감자튀김도 많이 주셔서 감사합니다!,핫순살 치킨/1(맛 선택(후라이드 한마리))
795,잘 먹었숩니다 처음 먹었을때가 가장 맛있었네요,후라이드 치킨/1(맛 선택(후라이드＋양념))
796,넘 맛잇어여 오호호홓,"핫후라이드 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(사이다 사이즈 업))"
797,먹을만하네요. 24시인 점이 좋음,동물복지 후라이드/1(맛 선택(양념 한마리))
798,맛있고양도많고좋아요,핫순살 치킨/1(맛 선택(후라이드 한마리))
799,감자튀김이 함께와서 좋았습니다,순살 핫바베큐/1(매운맛 선택(매운맛))
800,가끔 먹는데 아주좋네요,"핫순살 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(콜라 사이즈 업)),생맥주 1000cc/1"
801,완전 괘야늠니다ㅎㅎ,순살파닭후라이드/1
802,ㅓ어오오녆ㄴㅍㄴㅍㅎㄴㅎㅇㅎㅇ,"순살 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(콜라 사이즈 업))"
803,맛있게 잘 먹었습니다,"순살 치킨/1(맛 선택(양념 한마리),사이드메뉴 추가(무 추가))"
804,"저번에 먹었던 맛이 있어서 이번엔 좀 아쉬웠어요 ㅜ 닭은 여전히 신선한데, 튀김이 뭔가 좀 눅눅했어요ㅜ",순살 치킨/1(맛 선택(후라이드＋간장))
805,맛있고 양많고 배달빨라요~~^^,핫순살 치킨/1(맛 선택(후라이드＋마늘))
806,아주맛있습니다. 감사합니다.,"순살 치킨/1(맛 선택(후라이드＋양념)),핫뽀끼/1,생맥주 1000cc/1"
807,개맛잇어여 ㄹㅇ루다가,"후라이드 치킨/1(맛 선택(간장 한마리)),후라이드 치킨/1(맛 선택(후라이드 한마리))"
808,치킨이 생각날 땐 양념반 후라이드반 자담치킨!! 생각하지말고 후기 더 보려하지말고 주문해도 굳.,
809,배송도 빠르고 잘 먹었습니다.,"순살 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(사이다 사이즈 업))"
810,배달도 빠르고 신선해요!! :-),순살 치킨/1(맛 선택(후라이드＋양념))
811,항상 요거를 시켜는데 빨르고 맛있어요！,"순살 치킨/1(맛 선택(간장＋양념),사이드메뉴 추가(콜라 사이즈 업))"
812,역시 자담! 맨날 시켜먹어요,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
813,항상 맛있습니다 맥주안주로딱이예요,"순살 치킨/1(맛 선택(양념＋허니버터)),핫뽀끼/1"
814,오랜만에 먹었는데 역시 맛있어요,핫순살 치킨/1(맛 선택(후라이드 한마리))
815,실망스러웠습니다......,순살강정치킨/1(매운맛 선택(순한맛))
816,항상맛있습니다 또시킬게요,"순살 치킨/1(맛 선택(간장＋양념)),생맥주 1000cc/1"
817,배달 3시 시켰는데 4시 반에오고 치킨도 누가 주워먹은것마냥 비어있고 튀김옷도 엄청 두껍고 치킨무도 무슨 깍두긴줄ㅋㅋㅋㅋ 이렇게 맛없는치킨 처음입니다 다시는 안시켜요,후라이드 치킨/1(맛 선택(후라이드 한마리))
818,자담치킨을 전 사실 처음들어본 치킨집이라는..ㅋㅋ 기대이상~^^ 자주배달시켜먹을것같아요~ 튀김옷도 바삭하고. 치킨속살도 부드럽고~ 비오는날인데도 배달도 늦지않게 와주시고. 근데 보통 1마리당 쿠폰주지않나요? 다른브랜드는 그러든데~ㅋㅋ 그래서 신랑이랑 한마리씩 따로 시키자고 웃자고 얘기했네요~ㅎㅎㅎ 암튼 맛있게 잘먹었습니다. 아이도 잘먹더라구요~,"핫후라이드 치킨/1(맛 선택(후라이드 한마리)),순살 치킨/1(맛 선택(후라이드 한마리)),메가 크런치/1"
819,후라이드는 너무딱딱해요 다른건 맛있는데 튀김옷이 넘 날카롭고 딱딱해서,순살 치킨/1(맛 선택(후라이드 한마리))
820,배달에조금 문제가생겻지만 맛잇게잘먹엇어요~ 서비스감사합니다,핫순살 치킨/1(맛 선택(간장＋마늘))
821,"맛있는건 이제 말 할 필요도 없고,,, 항상 친절하고 빠르게 가져다 주셔서 감사합니다!! 다음에 또 시켜먹을게요ㅎㅎ",동물복지 후라이드/1(맛 선택(간장＋마늘))
822,자주 배달시키는곳인데 맛있어요,핫순살 치킨/1(맛 선택(후라이드＋허니버터))
823,맛있어요 배달도빠르고,핫순살 치킨/1(맛 선택(후라이드＋간장))
824,항상맛있습니다 또시킬게요,"순살 치킨/1(맛 선택(후라이드＋양념)),핫뽀끼/1,생맥주 1000cc/1"
825,언제먹어도 맛잇어요♡,
826,맛은 항상 좋아용ㅎㅎ,"순살 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(무 추가)),코카콜라 1.25L/1"
827,배달도 생각보다 빠르고 맛도 괜찮은거같아요,순살파닭후라이드/1
828,매번 리뷰쓰지만 맛있고 양도 적당하고 배달도 빠르고 좋습니다,"순살 치킨/1(맛 선택(간장 한마리),사이드메뉴 추가(무 추가))"
829,매운맛주문했는데 살짝 매콤한정도? 너무 맛있었어요!,순살강정치킨/1(매운맛 선택(매운맛))
830,좀 늦게 배달되긴했지만 너무 맛있었어요! 양도 딱 좋고! :),"후라이드 치킨/1(맛 선택(후라이드 한마리)),생맥주 1000cc/1"
831,맛있게 잘 먹었습니다,3반 간장/1(사이드메뉴 추가(콜라 사이즈 업))
832,새벽에도 배달되는게 너무너무 감사해야 같이오는 감튀랑 춘권도 맛에 한몫ㅋㅋ,"순살 치킨/1(맛 선택(양념 한마리)),핫순살 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(콜라 사이즈 업))"
833,잘먹고있습니다~ 가격이 또 올랐네요..이러다 2만원찍겠어요...,후라이드 치킨/1(맛 선택(후라이드＋양념))
834,넘나 맛있죠 항상 답입니다,"순살 치킨/1(맛 선택(간장＋양념),사이드메뉴 추가(무 추가))"
835,맛은 항상잇지만 다음엔 핫으로먹을게요 !! ㅋㅋ 전 그거더맛잇는듯,순살 치킨/1(맛 선택(후라이드 한마리))
836,너무 맛있었고 예상시간보다 빨리와서 좋았습니다,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
837,"처음 시켜봤는데, 담백하고 맛있네요. 자주 이용할게요~","순살 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(무 추가))"
838,맛잇고 감자튀김도 잇어서 골고루 먹는재미 혼자서 절대로 못먹습니다,"순살 치킨/1(맛 선택(양념 한마리),사이드메뉴 추가(콜라 사이즈 업))"
839,치킨맛 그저그랬어요 양념도 좀 너무 적게주세요,순살 치킨/1(맛 선택(후라이드 한마리))
840,ㅋㅋㅋ맨날 시켜먹어요 맛있습니다 ^^,순살 치킨/1(맛 선택(후라이드＋간장))
841,"신촌점보다 양이 많아요! 거리가 멀어서 배달이 늦었는데, 미리 알려준 예상 시간에는 왔어요","3반 간장/1,생맥주 1000cc/3"
842,항상 잘 먹고 있어요 감사합니다 양념이 조금 많아서 다음엔 좀 적게달라고 해야겠어요,"핫순살 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(무 추가)),생맥주 1000cc/2"
843,"느끼해요. 새벽에도 온다는 장점이 있긴하지만, 그냥 오리지날 먹으면 좀 느끼해요. 튀김옷이 큼",후라이드 치킨/1(맛 선택(후라이드 한마리))
844,"자정이되어가는 늦은시간에 배달 진짜 빠르게 왔어요~ 비도오는 오늘 치킨이 땡기더라구요~^^ 바짝 익혀달라했고 뼈가 하얗고 살도 하얀 치킨 살을 발라서 잘먹어요 ^^ ㅋㅋ자담은 양념이 참 맛있는데 오늘은 양념을 못시켰는데, 조그만 일회용에 양념좀 주셔서 맛있었어요. 바삭바삭 맛있게 잘 먹었어요~또먹고싶네요~^^",후라이드 치킨/1(맛 선택(후라이드 한마리))
845,배달오 빠르고 자담 치킨은 어디나 맛잇는듯,핫후라이드 치킨/1(맛 선택(후라이드＋간장))
846,너무 맛있네요!!!!,"핫후라이드 치킨/1(맛 선택(후라이드＋양념)),코카콜라 1.25L/1"
847,오늘 굉장히 바삭하고 맛있었습니다,"후라이드 치킨/1(맛 선택(양념 한마리)),후라이드 치킨/1(맛 선택(허니버터 한마리),사이드메뉴 추가(사이다 사이즈 업))"
848,맛이잇었어요~ 소스가 좀 더 많았다면 좋았으텐데,후라이드 치킨/1(맛 선택(후라이드 한마리))
849,최고입니다최고입니다,"후라이드 치킨/1(맛 선택(양념 한마리),사이드메뉴 추가(사이다 사이즈 업))"
850,완젼맛있어요 배달도빠르고 감자많이달라했더니 많이주시고 닭고기질도 고급이네요,"핫순살 치킨/1(맛 선택(간장＋양념)),생맥주 1000cc/1"
851,맛있게 잘먹었습니다~,후라이드 치킨/1(맛 선택(양념＋허니버터))
852,맛있어욕ㅋㅋㅋㅋㅋㅋ,"순살 치킨/1(맛 선택(후라이드 한마리)),간장뽀끼/1,생맥주 1000cc/1"
853,약간 짠데 치킨이부드러워요,순살 치킨/1(맛 선택(간장 한마리))
854,두번째주문! 생각나서 계속찾게되네용,"순살 치킨/1(맛 선택(간장＋양념),사이드메뉴 추가(콜라 사이즈 업))"
855,칼배달 맛도 좋아요 :),후라이드 치킨/1(맛 선택(양념 한마리))
856,자담은 뭘시켜도 항상 맛있는것 같아요,순살 치킨/1(맛 선택(간장 한마리))
857,새벽에 시켯는데 미리 배달ㅇ헜다고 전화도주셧습니다 감사해요 음식은 언제나맛있었습니다~,순살파닭후라이드/1(사이드메뉴 추가(콜라 사이즈 업))
858,치킨도 좋고 맛도좋은데 샐러드에 드레싱을 너무많아서 넘 짯어요 그래서 별하나뺏네요ㅎ 배달은 빨리와주셨어요,"후라이드 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(콜라 사이즈 업)),샐러드/1"
859,대박대박 넘나맛있어요 감자가엄청나여ㅎㅎㅎㅎ 저번주와다르게 감자크기가 진화한거같아요(?) 담날먹어도꿀맛ㅎㅎㅎ 양념은 좀만 덜 달았으면 좋겠어용~ 배달은 빠르구 요청사항은 문앞에놓구문자맘겨달라햇는데 문두드랴용 ㅠㅠ 자주자주 시켜먹을께요~~~,핫순살 치킨/1(맛 선택(후라이드＋양념))
860,자담치킨은 사랑입니다 양도 많고 맛도있고 배달도 빨리오고 잘 먹겠습니다!!,순살 치킨/1(맛 선택(양념 한마리))
861,맛있어요 홓ㅎㅎㅎㅎ,핫순살 치킨/1(맛 선택(간장＋양념))
862,☆☆☆☆☆☆☆☆☆☆,"순살 치킨/1(맛 선택(간장 한마리),사이드메뉴 추가(콜라 사이즈 업))"
863,배달이.늦은것도 늦는건데 기름쩐내가 미친듯이 납니다 쩐내때문에 괴롭고 튀김에 기름이.너무 많이 먹어있어서 니글거려.먹을수가 없습니다 심지어 배달이.늦어서.다 식고 눅눅하게 왔습니다 돈이.이렇게.아까울수있나.싶을정도로 엉망입니다,순살 치킨/1(맛 선택(후라이드 한마리))
864,늠늠 맛났어요 참먹었는데 완전 만족!!,후라이드 치킨/1(맛 선택(후라이드＋양념))
865,배달 개늦고요 시키지마세요,"순살 치킨/1(맛 선택(간장 한마리),사이드메뉴 추가(콜라 사이즈 업))"
866,가족과함께 잘 먹었습니다!!!,"후라이드 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(콜라 사이즈 업))"
867,솔직히별루네요.... 순살시켰는데,"순살 치킨/1(맛 선택(후라이드 한마리)),생맥주 1000cc/1"
868,역시 자담 치킨 ~~~ 너무 맛있어요,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
869,양도 많고 튀김옷이 바삭해요,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
870,맛있네요 양도 많고 근데 제 입맛엔 좀 기름기가 좀 안빠진 느낌이네용,"후라이드 치킨/1(맛 선택(후라이드＋마늘),사이드메뉴 추가(콜라 사이즈 업))"
871,배달은 빨라서 좋네요 하지만 넘 달아요 순살간장치킨시켰는데 와이프도 넘 달다고하네요 젓가락두 없네요,순살 치킨/1(맛 선택(간장 한마리))
872,처음 먹어보는데 맛있네요,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
873,언제나 맛있습니다!!,"핫순살 치킨/1(맛 선택(간장＋마늘),사이드메뉴 추가(콜라 사이즈 업))"
874,맛은좋은데 양이 넘 작아요 ㅠ 그래두 맛있는거 먹어야죠 ㅠ 담에는 뭘시킬까 궁금 다먹고 이것만남었네요^^,순살강정치킨/1(매운맛 선택(매운맛))
875,곧 서초로 이사가는데 서초점도 있었으면 좋겠네요ㅜㅜ,순살파닭후라이드/1
876,아주맛있어요 귿귿귿,"순살파닭후라이드/1,생맥주 1000cc/1"
877,바삭바삭하고 입에서 매운향기가 그윽하게 퍼져나아가는게 이게 무릉도원인가싶을정도로 핵볻했습니다,핫후라이드 치킨/1(맛 선택(양념 한마리))
878,맛있어요 치킨이 정말바삭하고 좋아요,"후라이드 치킨/1(맛 선택(간장＋양념)),날다닭 치킨/1(맛 선택(후라이드 한마리)),생맥주 1000cc/1"
879,튀김이아주 바삭해서 좋았습니다,"후라이드 치킨/1(맛 선택(마늘 한마리)),후라이드 치킨/1(맛 선택(양념 한마리))"
880,감자튀김도 많고 맛있어용ㅎㅎ,핫순살 치킨/1(맛 선택(후라이드 한마리))
881,좀느끼한데맛있었어여 배달빠르고 양많아서 3일동안먹엇어여,"순살 치킨/1(맛 선택(허니버터 한마리),사이드메뉴 추가(무 추가)),생맥주 1000cc/1"
882,언제나 맛있습니다!!,"핫후라이드 치킨/1(맛 선택(후라이드 한마리)),생맥주 1000cc/1"
883,늦은시간에 시켰는데...잘 먹었어요,후라이드 치킨/1(맛 선택(후라이드 한마리))
884,둘이서 배부르게 잘 먹었습니다! 치킨 바삭바삭하니 맛있어요~,"순살 치킨/1(맛 선택(후라이드＋허니버터)),핫뽀끼/1"
885,더 많이 퍽퍽하면 좋을 것 같습니다.,핫순살 치킨/1(맛 선택(후라이드＋양념))
886,맛있어요 양도많고...아쉬운건 배달이 한시간이나 걸렸어요ㅜㅜ 그래도 맛있으니 이해해야겠죠,순살 치킨/1(맛 선택(후라이드＋양념))
887,전에 시켰을 때보다 감자튀김양은 많이 주셨지만 치킨은 전보다는 별로네요. 그래도 양도 많고 괜찮은듯....,"순살 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(콜라 사이즈 업))"
888,이번거는 좀 별로였어요ㅜㅜ 허니랑 반반했는데 허니가 생각보다 별로... 후라이드도 저번보다 덜 바삭했던거 같아요 그래도 전 자담 시켜먹겠져ㅎㅎㅎㅎ,후라이드 치킨/1(맛 선택(후라이드＋허니버터))
889,맛있는집이라서 항상 자주 시켜먹는데 이날은 닭이 덜 익어서 왔네요 ㅠㅠㅠㅠ 세네조각 정도 덜익어서 버렸네요 다음부터 잘 익혀서주세요,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
890,자주 시켜먹었는데 하.. 튀김에 꼬털 실화냐 ㅡㅡ;,"후라이드 치킨/1(맛 선택(후라이드＋마늘)),생맥주 1000cc/1"
891,맛있어요 ! 여기만시켜먹어요,"순살 치킨/1(맛 선택(간장＋양념),사이드메뉴 추가(콜라 사이즈 업))"
892,난 맛은 모르겠딘ㅋ 가족들은 맛있게잘먹는건 모딩ㅋㅋ 그래도 뼈가진리란당ㅋㅋ,"핫후라이드 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(콜라 사이즈 업)),핫순살 치킨/1(맛 선택(간장＋양념))"
893,후라이드는 역시 자담,후라이드 치킨/1(맛 선택(후라이드 한마리))
894,후라이드 치킨은 여기다 바로,핫순살 치킨/1(맛 선택(양념 한마리))
895,간장치킨이 이번엔 별로였어요 너무 과하게 익어서 퍽퍽했어요,"후라이드 치킨/1(맛 선택(간장 한마리),사이드메뉴 추가(콜라 사이즈 업))"
896,오랜만에 먹었는데도 진짜 안질리는맛 파닭소스 달콤해서 좋았음 ㅇㅇ,순살파닭후라이드/1(사이드메뉴 추가(콜라 사이즈 업))
897,짱맜있어요 자주시켜먹습니다,"순살강정치킨/1(매운맛 선택(매운맛),사이드메뉴 추가(사이다 사이즈 업))"
898,순살도 맛있음! 앞으론 순살 애용해야겠어요ㅋ,핫순살 치킨/1(맛 선택(후라이드 한마리))
899,이번엔 또 어떤 칭찬을 써야하는지가 고민...명불허전 자담치킨,순살파닭후라이드/1(사이드메뉴 추가(콜라 사이즈 업))
900,"순살치킨 살이 다른곳 보다 많은거 같음 마늘은 너무 달고, 간장은 맛 있음",핫순살 치킨/1(맛 선택(간장＋마늘))
901,자주시켜먹던곳이라 치킨도맛있고 하여 야식으로 시켜먹었는데 배달빠르게오고 맛도있어서 잘먹고있었는데 무한개 추가해서 한개먹고 두개째 오픈하는순간 썩은듯한 냄새가 올라오네요... 차마 먹지못하고 처음먹은것이랑 비교했을때도 국물색깔이 다르네요.. 담엔 신경써주세요^^,"순살 치킨/1(맛 선택(간장＋양념),사이드메뉴 추가(무 추가)),샐러드/1"
902,마늘순살 천원가격올랐네요 ㅠ닭다리로만들어서 맛은괜찮은거같은데 가격이올라서아쉽네요,순살 치킨/1(맛 선택(마늘 한마리))
903,새벽에 먹었는데 맛있어요 ㅎㅎ 빠르고 !!!! 잘먹었네요,"순살 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(콜라 사이즈 업))"
904,또 시켰어요.. 핫후라이드는 이번에 처음 시켜보는데 약간 매콤?? 완전 핫핫은 아니지만 그래도 맛있어요! 매운 정도를 더 세게 할 수 있었으면 좋겠네요,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
905,그냥 치킨 먹고 싶으면 무조건 자담치킨 시킵니다... 어쩔 수 없어요 제일 맛있거든요ㅎㅎㅎㅎㅎㅎㅎㅎ,후라이드 치킨/1(맛 선택(후라이드 한마리))
906,배달 소요시간은.. 55분 걸렸어요 순살치킨 시켰는데 맛있고 바삭했어요. 간장+양념 시키니 제 기준에 조금 짜긴 합니다! 아쉬운점은 순살치킨 시킬 땐 젓가락을 같이 보내주시면 좋겠어요! @.@,순살 치킨/1(맛 선택(간장＋양념))
907,신선신선신선함 굳굳굳,"후라이드 치킨/1(맛 선택(간장＋양념),사이드메뉴 추가(콜라 사이즈 업))"
908,자담 간장이 넘나 마시써오,순살 치킨/1(맛 선택(간장＋허니버터))
909,말이필요없음 항상 최고,"핫후라이드 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(콜라 사이즈 업))"
910,맛있어요 자담만시켜요,"순살 치킨/1(맛 선택(간장＋양념),사이드메뉴 추가(콜라 사이즈 업))"
911,이 근방 치킨 중에 자담치킨이 제일 맛있어요..! 뼈보다는 순살이 나은거 같아요ㅎㅎ 다음에 또 시켜먹을게요,순살 치킨/1(맛 선택(간장＋양념))
912,2:20주문했는데 3:40에 도착...주문을 했는지도 까먹고 다들 지쳐서 잘쯤에 와서 비몽사몽 먹음...ㅜ 배달 정말 느림,3반 간장/1(사이드메뉴 추가(사이다 사이즈 업))
913,야식에는 역시 치킨이죠 ㅎ,순살 치킨/1(맛 선택(후라이드＋간장))
914,새벽에 먹기엔 여기가 최고인듯ㅋ,"핫후라이드 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(콜라 사이즈 업))"
915,맛있어요 괜찮아요 ㅎㅎ,핫순살 치킨/1(맛 선택(간장＋양념))
916,맛있고 좋은데 두번이나 배달중 소스가 다 흘러넘쳐있는걸 받았네요. 그리고 우연인지 이전엔 안그랬던거같은데 두번다 먹고 배탈이남,핫순살 치킨/1(맛 선택(간장 한마리))
917,파닭이 더 맛있오요 밍 ㅠ 간장치킨은 맛있는데 후라이드는 기대보다는..ㅠ,후라이드 치킨/1(맛 선택(후라이드＋간장))
918,살이 풍풍해서 먹기 좋고 육질이 다릅니다,"후라이드 치킨/1(맛 선택(간장＋양념),사이드메뉴 추가(콜라 사이즈 업))"
919,맛잇어여 또시킬게여,"핫후라이드 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(콜라 사이즈 업))"
920,진짜 맛있어요!!!!,후라이드 치킨/1(맛 선택(후라이드＋양념))
921,너무 맛있어요! 추천합니다,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
922,맛있는 치킨에 할인까지 받아서 좋아요,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
923,대체 언제오나여? 리뷰보고 믿고 주문했는데,
924,인생치킨입니다. 후회없어요,"핫후라이드 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(콜라 사이즈 업))"
925,진짜 제일 맛있는 치킨이다..,"핫후라이드 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(콜라 사이즈 업))"
926,여기는 닭이 참 깨끗하고 냄새도 안나요~~ 항상 맛있게 먹고 있어요^^,핫후라이드 치킨/1(맛 선택(후라이드＋마늘))
927,깔끔하니 양도 적당하고 맛있습니다^*,후라이드 치킨/1(맛 선택(후라이드＋양념))
928,양 많고 맛있습니다!,순살 치킨/1(맛 선택(후라이드 한마리))
929,자는 사람 있다고 조용히 두고 가달라고 했는데 노크 하고 가시네요....,"핫순살 치킨/1(맛 선택(간장＋양념)),골뱅이소면/1"
930,저 치킨 안좋아하는데...여긴 맛있어요 퍽살도 부드러워요 . 닭도 크고 양념 소스도 듬뿍 하지만 개인적으로 핫후라이드가 제일 맛있습니다 :),핫후라이드 치킨/1(맛 선택(후라이드＋양념))
931,순살 마늘이맛있어서 매번시키는데 다좋은데 문제는소스가 좀부족합니다ㅇ,순살 치킨/1(맛 선택(마늘 한마리))
932,배달도 친절하고 언제먹어도 맛잇어욥,"핫순살 치킨/1(맛 선택(간장＋양념),사이드메뉴 추가(사이다 사이즈 업)),처음처럼/1,생맥주 1000cc/2"
933,간장 맛있어요. 담엔 텐더로 먹어봐야겠어요,후라이드 치킨/1(맛 선택(후라이드＋간장))
934,친절하고 맛 좋습니다,"동물복지 후라이드/1(맛 선택(후라이드＋간장),사이드메뉴 추가(사이다 사이즈 업))"
935,항상 맛있게 배달해주시고 친절하게 대응해주셔서 감사합니다 조만간 또 시켜먹을게요!!,"동물복지 후라이드/1(맛 선택(간장＋마늘),사이드메뉴 추가(콜라 사이즈 업))"
936,굿ㅅㅅㅅㅅ ㅅ ㅅ ㅅ ㅅ ㅅ,"순살 치킨/1(맛 선택(후라이드＋양념),사이드메뉴 추가(콜라 사이즈 업))"
937,여긴 그냥 계속맛있어요,"순살 치킨/1(맛 선택(간장＋양념),사이드메뉴 추가(사이다 사이즈 업))"
