,리뷰,메뉴
282,"단짠 좋아하는 아이들은 간장, 매콤알알 좋아하는 남편은 땡초불꽃..넘 맛있게 잘먹었어요. 배달도 빨리 잘 왔어요~","순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(간장＋땡초불꽃),추가선택(무추가))"
283,배달도 빠르고 맛도좋고 서비스도 좋고 호식이짱,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(매운양념))
284,ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,뼈한마리/1(뼈 소스선택(후라이드))
285,매운간장 매운양념으로 시켰습니다. 어릴때부터 자주먹던 치킨이라 가장 무서운 아는맛입니다ㅋㅋ 다만 양념이 그냥 양념으로 온거같아요ㅜ 그리고 리뷰텐더는 안들어있어서 어떤지 모르겠네요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장))
286,텐더 두조각도 같이 왔어요 양념 소스 듬뿍 들어 있어서 맛있어요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
287,언제나 먹는 불짬뽕 치킨 !!! 맛있습니다!!! 너무 배고파서 사진찍는 것도 깜빡하고 먹다가 겨우 찍었습니다!!,불짬뽕뼈한마리 ＋ 뼈한마리（소스선택）/1(뼈 소스선택(후라이드))
288,배달도 빠르고 맛있어요!,"순살치킨/1(순살 소스선택(간장),추가선택(트리플치즈볼))"
289,배달 빠르고 친절합니다.음식맛은 보통이에요,순살치킨/1(순살 소스선택(후라이드))
290,아주 깔끔하고 맛있었습니다~ -또 시켜먹을게요 ~ 배달이조금 늦어서 아쉽네요,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋간장))
291,맛 양 배달 모두 최고,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
292,맛있어요 서비스로 주신 텐더는 약간 딱딱하긴 했지만 전체적으로 괜찮아여,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장),추가선택(트리플치즈볼))"
293,치킨 잘 먹었고 서비스로 주신 텐더도 맛있게 잘먹었습니다 어제 저녁에 비오는데 배달하시는분 고생하셨습니다,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋양념))
294,역시 호식이 두마리 치킨 너무 맛있어요~! 리뷰이벤트도 잘받았습니다 감사합니다 ㅎㅎ!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋후라이드))
295,첫주문인데 맛있게 잘먹었습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장))
296,처음 시켜봤는데 살짝 매운게 먹기 좋아요! 비도 오는데 빨리 배달오고 치킨도 맛있네요 잘먹겠습니다 !!!!,순살치킨/1(순살 소스선택(매운간장))
297,항상 만족하며 먹고있어요. 같은브랜드 타지점 치킨에서는 닭냄새가 나서 못먹겠어요. 북가좌1호점은 냄새없이 맛있습니다.,"스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(후라이드),추가선택(무추가))"
298,양념은 닭강정같구 후라이드가 맛있어옴,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
299,빠르게 잘 받았고 너무 맛나게 잘 먹었습니당,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장))
300,진짜 너무 맛있었습니다!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장))
301,배갈고 빨랐고 맛있어요,안심텐더/1(텐더 소스선택(후라이드))
302,기프티콘으로 먹었을 때 너무 맛없었어서 실망했었는데 다시 시켜보니 따뜻하고 넘 맛있습니다 !!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장))
303,역시나 맛있습니다 닭내없고 소스 충만하고요,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋매운양념))
304,good,"순살치킨/1(순살 소스선택(후라이드),추가선택(무추가))"
305,맛있습니다! 서비스도 감사합니다.,뼈한마리/1(뼈 소스선택(간장))
306,양이 많고 맛있어요.,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
307,양도많고맛있었어요!! 매우ㅎㅎㅎ,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장),추가선택(무추가))"
308,친절한 쪽지 짭잘한 간장맛 속촉촉한 살 맛있습니다 텐더 하나올줄알았는데 2개 감사합니다,순살치킨/1(순살 소스선택(간장))
309,너무 맛있게 잘먹었습니다!! 다음에 또 시켜먹을께요^^,순살치킨/1(순살 소스선택(매운간장))
310,역시 호식이 두마리치킨 간장맛 좋아요! 빨리 배달해 주셔서 아주 바삭하고 따뜻한 치킨 먹었어요. 감사요~,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(간장＋간장))
311,잘 받아서 잘 먹었습니다 배달하시는분도 친절하시고 맨날 투덜대는 누나가 맛나게 먹네요 감사합니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋후라이드))
312,맛있어요~! 배달도 빠르고요 ㅎ,순살치킨/1(순살 소스선택(매운간장))
313,정말 맛있었어요! 번창하십쇼!,뼈한마리/1(뼈 소스선택(양념))
314,잘먹었습니당!!!!!,뼈한마리 ＋ 안심텐더/1(뼈 소스선택＋텐더 소스선택(후라이드（뼈）＋양념（텐더）))
315,결승전 하는 시간에 딱 도착해서 맛나게 먹으면서 봤습니다,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장))
316,간만에 시켰는데 역시나 호식입니다...^^ 따뜻하고 맛있고~~ㅎ 그리고 트리플치즈도 시켜봤는데 겁나맛있네요.. 리뷰이벤트까지 있어서 정말 좋네요~ 양념도 맛있고 닭도 맛있고~~ 담에 또 시킬께요~~^*^,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋후라이드),추가선택(양념컵추가,트리플치즈볼))"
317,자주먹어도 맛있어요^^,뼈한마리/1(뼈 소스선택(매운간장))
318,항상 맛있게 잘먹네요~~~~,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운간장＋매운간장))
319,양 많고 두마리에 이가격이면 가성비 좋죠 바삭하진 않아요,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(후라이드))
320,"맛, 양, 배달 모두 훌륭합니다. 또 시켜먹을게요~",뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
321,믿고시키는 호식이두마리 -_-d,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
322,기름종이로 깔끔히 덮어서 온 치킨 포장! 이른 시간인데도 정성스레 해다주는 성의! 바삭하게 튀긴 텐더 두 장과 양념과 후라이드! 감사합니다 ㅋ,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
323,정말 낄끔하고 맛있습니다ㅡ~ 강추입니다.,다리＋날개/1(다리＋날개 소스선택(후라이드))
324,간식이나 밥하기 귀찮을 때 시키면 최고임 ㅇㅇ,순살치킨/1(순살 소스선택(스윗츠갈릭))
325,양도많고 맛있어요 서비스감사합니다,순살치킨/1(순살 소스선택(매운간장))
326,늘 목돈맛 샹각보다 뱌달이 빨라좋음,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋양념))
327,기대한 것보다 훨씬 맛있네요. 양도 많네요. 배달도 빠르네요. 대만족입니다.^^,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
328,평소에도 자주 시키지만 정말 맛있습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
329,맛있게 잘 먹었습니다.,순살치킨/1(순살 소스선택(양념))
330,이번에도 잘 먹었습니다! 리뷰행사로 주신 텐더 역시 또 맛있네요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
331,치킨은 언제나 호식이로 시켜요!!,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋매운간장))
332,..........,뼈한마리/1(뼈 소스선택(후라이드))
333,요구사항 들어 주셔서 감사합니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
334,양 많고 맛있고 배달 빨라요~,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
335,아이가 맛있다고 하네요~ 맵지 않고 양도 많아 자주 애용할것 같아요~,다리＋날개/1(다리＋날개 소스선택(간장))
336,치킨이 양도적당하고 고소해요.,"뼈한마리/1(뼈 소스선택(후라이드)),참이슬 후레쉬/2"
337,맛있었어요! 계속 먹다보면 약간 물리는 감이 있는 것만 빼면 괜찮고 서비스로 온 텐더 2개도 맛있어요.,다리＋날개/1(다리＋날개 소스선택(간장))
338,보통 평범 쏘쏘 ^^;;,불짬뽕순살치킨 ＋ 순살치킨（소스선택）/1(순살 소스선택(스윗츠갈릭))
339,아이학원에 간식으로 보냈는데 가는동안 식었는데도 엄청 맛있게 잘먹었대요~~ 맛도 양도 만족합니다^^,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋후라이드))
340,배달도 빠르고 잘 왔습니다. 맛있어요~~,
341,오랫만에 먹는데 여전히 맛있네요ㅎㅎ,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(간장＋매운간장))
342,맛있게 잘 먹었습니다.,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋매운양념))
343,너무너무 짱 맛있어요,순살치킨/1(순살 소스선택(후라이드))
344,맛있는데 이번건 가슴살만 왔는지 좀 퍽퍽하더라구요,순살치킨/1(순살 소스선택(후라이드))
345,리뷰가 늦었어요...ㅎ 이벤트로 주는 텐더 엄청 맛있어서 다음번엔 단품으로 시켜 보려구요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장))
346,이런 치킨집 없습니다 업계 최강 ㅎㅎ,순살치킨/1(순살 소스선택(간장))
347,잘먹었습니당!!!!,"뼈한마리/1(뼈 소스선택(후라이드),추가선택(콜라 사이즈업))"
348,배달도 잘 왔구요 맛있게 잘 먹었네요~,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
349,어제 맛있게 먹었습니다 ~ 양 굿 배달 굿 텐더 시키려다가 서비스 주신다고 하셔서 치킨으로만 시켰는데 텐더가 떨어져서 못먹어서 아쉬웠습니다 ㅠㅠ 대신 땡쵸소스로 주셨는데 소스 맛있었어요 ~ 사진 미리 찍는다는게 치킨 냄새때문에 이성을 잃어서 먹는 중간에..,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋양념))
350,맛 좋고 배달 빨라요!!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
351,잘 묵었습니다 사장님 굳,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋양념))
352,깜박하고 지금 리뷰 씁니다. 양 진짜 감당 안되게 많아요 4인가족 배부르게 잘 먹었습니다.,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장))
353,에고 늦게작성했네여 죄송합니다 근데 정말 맛있고 텐더가 가장 맛있엇네여 바삭하고,뼈한마리/1(뼈 소스선택(간장))
354,맛있게 먹었습니다.,스윗츠갈릭 순살치킨＋순살치킨（소스선택）/1(순살 소스선택(양념))
355,맛있게 먹었습니다.,스윗츠갈릭 순살치킨＋순살치킨（소스선택）/1(순살 소스선택(양념))
356,오늘도 잘먹었습니다~,스윗츠갈릭 안심텐더＋안심텐더（소스선택）/1(텐더 소스선택(간장))
357,호식이 먹을땐 북가좌1호점에서 항상시킵니다. 텐더도 맛있네요.,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(간장＋땡초불꽃))
358,간장에 텐데 후라이드!! 완전 맛나요! 이틀동안 두번먹엇엇요...,뼈한마리 ＋ 안심텐더/1(뼈 소스선택＋텐더 소스선택(간장（뼈）＋후라이드（텐더）))
359,호식이 치킨 언제먹어도너무 맛있어용!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
360,아주좋습니다~맛잇네요ㅎ,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋양념))
361,맛있게 잘먹었습니다! 근데 텐더서비스는 2마리시켜야 주는건가요..?ㅜㅜ,뼈한마리/1(뼈 소스선택(매운간장))
362,치킨도 맛있고 텐더도 맛있었어요,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(양념))
363,매번맛있게 잘먹고있습니다.번창하세요!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
364,서비스까지 잘먹었습니다 양이 워낙많아서 쟁여두고 먹네요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장))
365,동네에서 치킨 시키는 가게가 딱 2곳 입니다. 그 중 한곳인 호식이북가좌. 잘은 안시키는데 그렇네요. 닭이 신선하고 별로 안퍽퍽하고 닭이 크고 맛있습니다 콜라무는 기본으로 줍니다.후라이드에는 소금 주고요 기본은 다 챙겨주십니다. 리뷰이벤트 텐더도 주셔서 감사합니다.,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
366,양도 많고 맛도 좋아요,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장))
367,양도 많고 맛있습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장))
368,맛있게 먹었어요 양념이 정말 맛있네요 매운 양념이 아닌지라 아이들도 잘 먹구요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
369,맛있었어요 다만 후라이드가 쪼끔아쉬워서 담엔 양념으로 시켜야할거같습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장))
370,완전 맛있어요 배달도 빠르고 친절함ㅎㅎ,안심텐더/1(텐더 소스선택(간장))
371,배달도 빨리오고 요청사항도 잘 들어주셔서 감사해요 맛있게 잘먹었습니다~!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
372,호식이 북가좌점은 첨인데 바삭하고 양넘도 넘 좋았어요! 텐더 서비스로 주신것도 뻑뻑하고 얇을줄알고 기대안했는데 통통하고 맛있더라구요 담에 또시켜먹을게요!^-^,뼈한마리/1(뼈 소스선택(매운간장))
373,언제먹어도맛이썽♡♡♡♡,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장),추가선택(양념컵추가))"
374,양도 푸짐하고 맛있어요,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋양념))
375,"오래간만에 먹었는데...맛있네요,..",안심텐더/1(텐더 소스선택(후라이드))
376,확실히 양념은 바싹함이 떨어지는건 어쩔수 없늠듯 나머진 만족,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(매운양념＋매운간장))
377,좋고 맛도좋고 가격도착함,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장))
378,양도 많고 맛있네요 근데 서비스로 준 텐더가 제일 맛있어요 ㅋㅋ,다리＋날개/1(다리＋날개 소스선택(간장))
379,맛있게 잘 먹었습니다. 매운거 잘 못먹고 후라이드를 더 좋아하는 편인데도 매운간장맛을 더 맛있게 먹었어요. 다음엔 매운간장맛으로만 주문해야겠어요. 기사님도 친절하세요.,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장))
380,맛있네요 빨라요 진짜 추천 꼮,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장))
381,정말 맛있습니다 최고에요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운양념))
382,배달도 엄청빠르고 먹어본 호식이중에 제일 맛있는듯 자주시킬거같네요,"순살치킨/1(순살 소스선택(후라이드),추가선택(달콤마요소스추가,양념컵추가))"
383,배달시간 맞춰서 왔고 잘먹었습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장))
384,배달 빠르고 친절하시고 맛도 좋고~,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장))
385,서비스로 주신텐더 와이프가 맛있어서기절했습니다 매운간장 너무맵지만 계속땡기는맛이고 후라이드는 무난합니다 깔끔하게 요리잘해주신것같습니다 자주이용할게요^^,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장),추가선택(달콤마요소스추가,무추가,콜라 사이즈업))"
386,한마리 분량인줄 알았는데 양이 많네요. 다리5개 날개 24개정도 있습니다,다리＋날개/1(다리＋날개 소스선택(간장))
387,매운간장 첨먹어봤는데 진짜 맛있어요. 매콤하니까 더 개운한 맛이에요. 이벤트로 주신 달콤마요소스 찍어먹으니 더맛있네요ㅋㅋ 양도 둘이 먹기에 딱 적당했구요. 근데 순살인데 군데군데 기름이 덜 제거된 부분이 꽤 많아서 떼면서 먹느라 힘들었어요. 그래도 맛있게 잘먹었습니다.,순살치킨/1(순살 소스선택(매운간장))
388,텐더 맛남 간장존맛탱,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장))
389,텐더 맛있어요!! 그리고 후라이드보단 간장이 존맛!!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장))
390,양도 많고 간장소스가 넘 맛있어요~~,다리＋날개/1(다리＋날개 소스선택(간장))
391,우선 코카콜라로 보내주셨다는 것에 별 5개를 드립니다. 역시 호식이하면 맛과 가성비죠~ 오늘도 맛있게 먹었습니다,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(매운양념＋매운간장))
392,맛도 너무좋고 양도많고 배달도 빠르고 정말 좋아요~~♡,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
393,배달도 예상시간보다 빨랐고 맛도 여전히 좋네요!,순살치킨/1(순살 소스선택(간장))
394,양념순살먹었는데 양념이 과하지도 부족하지도않고 맛있네요 자극적이지않아서 속도 편합니다 깔끔해요 거기다 잡내도 안느껴지네요 배달도 빨랐습니다,순살치킨/1(순살 소스선택(양념))
395,어머ㅓ 텐더도 맛있네요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
396,아이들과 먹기좋아요 짜지않아서 부담스럽지않고 맛있게 잘 먹었어요~,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
397,잘먹었습니다 항상 잘시키고있습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋간장))
398,양도 적고 튀김옷만 가득...,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(매운양념＋간장))
399,간장은 넘 짜고 불짬뽕은 조미료맛이 강함,불짬뽕뼈한마리 ＋ 뼈한마리（소스선택）/1(뼈 소스선택(간장))
400,맛있게 잘먹었습니다~,안심텐더 ＋ 안심텐더/1(텐더 소스선택＋텐더 소스선택(간장（텐더）＋간장（텐더）))
401,적당합니다......,다리＋날개/1(다리＋날개 소스선택(후라이드))
402,호식이브랜드 처음 먹어봤는데 맛있어요. 매운간장은 정말 매운맛을 원한다면 다른데서 먹으세요. 매운맛은 약합니다. 부담이 덜한 맛으로 매운맛보다는 뒷맛의 깔끔달콤함이 기대와는 다르게 만족스러웠네요. 양념도 다른 브랜드보다 무겁지 않아서 배부를때까지 먹을수 있을정도로 좋았어요. 텐더 추천합니다. 이건 타 브랜드 살x치킨등은 따라올수 없어요. 다음에 주문할땐 텐더 한셋 추가할정도로 취향이네요.,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
403,명불허전! 맛있어요! 감사합니다~,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장))
404,호식이치킨 첨 시켜 먹어봐요~ 요즘 치킨들 많이 짠편인데 호식이는 짠맛에 익숙한분들껜 싱겁게 느껴지겠어요~ 전 아이랑 같이 먹기 딱 좋았어요 튀김옷도 두껍지 않고 튀김 색깔도 진하지 않고 깨끗해보였어요 아이랑 자주 먹을듯,뼈한마리/1(뼈 소스선택(후라이드))
405,먹다 남아서 다음날 또먹었네요 식어도 맛있어요 매운간장 최고,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장))
406,항시 맛있게 먹고 있습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋간장))
407,양념 많이 달라고 했는데 많이 주셔서 맛있게 먹었어요! 다른지점보다 요청사항 잘 들어주시고 배달도 예상시간에 맞춰오고👍👍,
408,맛좋고 양도 많아요,뼈한마리/1(뼈 소스선택(매운간장))
409,진짜 맛있어요!!양두많구!!! 제 실수에도 텐더 챙겨주셔서 감사래요 사장님!! 텐더가 별미네요!! 딴지점보다 더 친절하시고 맛도 좋은거 같아요 다음에도 자주 시켜먹을게요~충성^^7,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장))
410,지난번에 이어 재주문했습니다 상당히 배달도 빠르고 식지않게 옵니다 텐더도 예술이고요 호식이는 북가좌1호점이 진리입니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋간장))
411,매운간장이 신의한수,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운간장＋매운간장))
412,양념도 맛있고 간장도 맛있습니다!!! 역시 호식이 가성비 갑이에용^^,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
413,튀김옷 두꺼운거 안좋아해서 여기 시켜봤는데 바삭하고 맛있었어요 닭가슴살도 안퍽퍽해서 잘 먹었습니다~,뼈한마리/1(뼈 소스선택(후라이드))
414,호식이 두마리 잘먹었습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋후라이드))
415,이벤트할때 저렴한 가격으로 잘 주문해서 먹었답니다 리뷰 이벤트 있는걸 주문하고 난 뒤 봐서 전화로 말씀 드렸었는데 누락된듯 싶어요 ㅠ 아쉽지만 그래도 만족하며 잘먹었습미다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
416,아 너무 맛있습니다 정성이느껴지고 닭에서 잡내도 없네요 다른곳은 잡내가있어 걱정했는데 그리고 텐더 서비스도 너무 잘받았습니다 재주문하겠습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(간장＋땡초불꽃))
417,호식이라고 다 같은 호식이가 아니다! 근처에서 여기 호식이가 최고인 듯 ㅎㅎ 맛있게 잘 먹었습니다~ 텐더도 맛있었어요 ♥ 텐더만 있는 메뉴는 없나 찾아볼 정도로 ㅎㅎ 배달도 친절했습니다 : ),뼈한마리/1(뼈 소스선택(후라이드))
418,넘나 친절쓰하시네요 ㅠㅠ 담부터 리뷰이벤트 제대루 할게용..!!😢☺ 짱마싯어용!!!!>_<,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(간장))
419,항상 전화 주문 했었는데 이벤트로 앱으로 주문해 봤어요. 배달이야 항상 예상시간 넘지않고 무엇보다 북가좌1호점매간은 진짜 바삭매콤의 끝판왕이에요 새로나온 스윗츠갈릭도 양념 아끼지 않고 듬뿍~~ 호식이 좋아해서 자주 시키는데 북가좌1호 점은 항상 양념 아끼지 않고 주셔서 너무 좋아요,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(매운간장))
420,배송도 빠르고 사장님이 매우친절하시네요! 맛도 물론 맛있어요!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋후라이드))
421,역시 호식이 맛있습니다!!,순살치킨/1(순살 소스선택(간장))
422,양념이 맛있어요 나중에 간장도 먹어볼게요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
423,오랜만에 시켜봤는데 완전 맛있어요~ 배달도 빨리오고 맛도있고 자주 주문하겠음~ 강추요~,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(간장))
424,항상 맛있게 잘 먹고 있습니다!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋간장))
425,역시 호식이는...간장하고 후라이드가 최곤듯,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(양념))
426,조금 짜긴 하지만 맛났습니다.,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장))
427,배송도 빠르고 양도 많고 맛있어요~,뼈한마리/1(뼈 소스선택(간장))
428,맛있고 양도 넉넉합니다! 다만 배달시간은 좀 아쉽 ㅠ,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장))
429,배달 다섯시맞춰 주문했더니 삼십분걸렸습니다 빨라서 좋았구요 양념도 넉넉히 발라주셔서 땡초맛있게 먹었습니다~ 챙겨주신텐더도 맛있었구요~~ 오랜만에 호식이 시켜먹었는데 양이 너무너무많네요 거짓말안치고 두번은 더 먹을것같아요~~ 잘먹었습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋땡초불꽃))
430,"처음 주문하는데, 후회없이 정말 맛있었어요. 다음에도 또 시켜 먹을라고요ㅎㅎ",뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
431,양 어마어마 하고 양념은 달콤하니 덜 매워 어린 아이들도 잘 먹네요 맛있게 잘 먹었습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
432,이벤트중이라 주문해봤는데 배달도 빠르고 맛있네요 다음에도 주문할듯,스윗츠갈릭 순살치킨＋안심텐더（소스선택）/1(텐더 소스선택(후라이드))
433,오랜만에 시켜먹어봤는데 역시 맛있어요! 배달도 엄청 빨리 왔구~ 리뷰이벤트로 텐더 2조각도 왔는데 사진찍기도 전에 텐더랑 치킨을 먹어버려서 먹다가 중간에 찍었네요ㅠㅠ 양은 사진의 두배입니다! 양도 진짜 많고 짜지도 않고 딱 좋았어요! :) 또 시켜먹을게요♡,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장),추가선택(무추가,콜라 사이즈업))"
