,리뷰,메뉴
236,매번 너무 잘먹고있어요~~ 너무맛있어요 ㅎㅎ,핫치킨 피자 M/1
237,배고파서 그런지 양이 작았지만 역시 맛은 임실피자 좋아요!!,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(슈퍼슈프림피자L),L 추가 선택(치즈크러스트 추가),추가 선택(버팔로윙5개))"
238,진짜 짱짱 맛있어요 오늘 시험점수가 잘나와서 재일 맛있다는 임실치즈피자 시켜먹었어요!!!! 현장에서 현금결재하는데 5만원권이라서 중간에 문제가 있었지만 그래도 피자가 너무 맛있어서 다시 행복해졌어요!!! 너무 맛있어요 또 사먹을게요♡♡ 맛있는 피자만들어 주셔서 감사합니다~,슈퍼슈프림 피자 L/1(L사이즈 추가선택(치즈크러스트 추가))
239,매번 치킨만 시켜먹다가 피자가 먹고싶어서 처음시켜봤는데 맛있습니다. 도우에 치즈크러스트 추가하려다가 안했는데 기본도 맛있네요. 오늘은 처음주문이라 그냥 무난한 맛으로 주문했는데 다음에는 다른맛으로도 시켜먹어보고싶습니다~! 잘먹었습니다~!,"슈퍼슈프림 피자 L/1,핫소스 1개/1,갈릭디핑소스/1,피클/1,콜라 1.25L/1"
240,존맛 그 자체 최고 존엄,"포테이토 피자 L/1(L사이즈 추가선택(치즈크러스트 추가)),콜라 1.25L/1"
241,"간만에 배달 주문 해서 잘 먹었습니다. 그런데 토핑 추가 했는데 추가 되서 온건지 의문입니다. 기존에도 토핑은 많았 던 점포라서... 잘 모르겠더라구요, 그 전과의 차이를....","슈퍼슈프림 피자 M/1(M사이즈 추가선택(치즈크러스트 추가,토핑추가)),치즈가루 1개/1,콜라 500mL/1"
242,피자별로안좋아하는데먹은것중에제일맛있었음 굿.,불고기 피자 M/1
243,👍👍👍👍👍,"포테이토 피자 M/1,콜라 1.25L/1"
244,피자는 늘 옳아요. 일인 일판 ㅋㅋ,포테이토 피자 M/1(M사이즈 추가선택(치즈크러스트 추가))
245,양도 많고 소스도 많이 주시고 배달도 예정시간보다 빠르고 완전 만족합니다,SET1（명품오리지널피자 L＋치즈스틱 5개＋버팔로윙 5개＋콜라 1.25L）/1(SET메뉴 피자선택(치즈피자L))
246,맛있게 잘 먹었습니다! 도우가 얇고 토핑이 많아서 더 맛있었어요~,허니버터 포테이토 피자 M/1
247,맛있어요^^^^^^^,슈퍼슈프림 피자 M/1
248,맛있게 잘 먹었습니다. 짱!,
249,치즈가 많이 올라와서 너무 좋아요 ♥♥ 근데 한 조각 크기가 커서 먹기 좀 힘들었어요 요청하면 8조각으로 잘라주시나요?,"쉬림프골드 피자 M/1,사이다 500mL/1"
250,맛있게 잘 먹었습니다,"불고기 피자 M/1,슈퍼슈프림 피자 L/1(L사이즈 추가선택(치즈크러스트 추가)),콜라 1.25L/1"
251,맛있게 잘 먹었습니다,"슈퍼슈프림 피자 L/1(L사이즈 추가선택(치즈크러스트 추가)),콜라 1.25L/1"
252,맛있어서 또기킬려구요,
253,조금 비싸긴 하지만 비싼 값을 하는 피자!! 맛있게 잘 먹었습니당,"포테이토 피자 M/1(M사이즈 추가선택(씬도우 추가)),핫소스 1개/1,치즈가루 1개/1"
254,맛있는 피자라면 임실...,"슈퍼슈프림 피자 L/1(L사이즈 추가선택(골드추가)),사이다 1.25L/1"
255,맛있고 배달도빨라서 좋아요~!,"슈퍼슈프림 피자 L/1,콜라 1.25L/1"
256,아 사진찍는 것도 까먹고 다 먹어버렸을 정도로 정말 맛있었어요ㅠㅠㅠㅠ 배달도 예정보다 빨리 와주시고 양도 맛도 만족스러운 식사였습니다. 감사합니다:D,"허니버터 포테이토 피자 L/1,핫소스 1개/2,갈릭디핑소스/1,콜라 1.25L/1"
257,24시간이라 너무 편하고 맛도 좋아용,"베이컨체다프라이 피자 L/1(L사이즈 추가선택(치즈크러스트 추가)),콜라 1.25L/1"
258,고구마가 맛있고 치즈크러스트라 너무 좋았어요!,스위트고구마 피자 L/1(L사이즈 추가선택(치즈크러스트 추가))
259,맛있어요~~~~~~,스위트고구마 피자 M/1
260,맛잇고배달도빨리와서좋았습니다,
261,도우가 정말 맛있어요 쫄깃,갈릭스테이크 피자 L/1
262,진짜 맛나요 치즈도 최고,"더블치킨찹스테이크 피자 L/1(L사이즈 추가선택(치즈크러스트 추가)),콜라 1.25L/1"
263,맛있게 잘먹었습니다,"대박세트（오리지널크러스트 L＋치즈오븐스파게티＋콜라 1.25L）/1(명품 오리지널크러스트 선택(페파로니 피자L)),핫소스 1개/1,치즈가루 1개/2,갈릭디핑소스/2"
264,굿 맛있습니다. ^^^^,"포테이토 피자 M/1,콜라 500mL/1"
265,Very good pizza,페파로니 피자 M/1
266,미쳐써욤 짱맛...,"슈퍼슈프림 피자 M/1,갈릭디핑소스/1"
267,도우는 쫀득&담백 부담이 없네요 도우에 큰 점수를 주고 싶습니다 소스는 제건 좀 많이 발렸나봐요 짜지 않다는 리뷰 보고 시켰는데 쬐금 짜용 ㅎㅎ,"슈퍼슈프림 피자 M/1,콜라 500mL/1"
268,배달 빠르고 맛있게 먹었습니다~,"불고기 피자 M/1,사이다 500mL/1"
269,여기 맛있음 피자기본에 충실한맛... 스파게티도 맛남 세트로시키길 추천,대박세트（오리지널크러스트 L＋치즈오븐스파게티＋콜라 1.25L）/1(명품 오리지널크러스트 선택(슈퍼슈프림 피자L))
270,"리얼굳 친절, 음식",
271,주문하고 40분 소요 됐구요 맛은 매콤하면서 도우는 쫄깃하도 좋았어요 양도 먹을만하구요,슈퍼슈프림 피자 L/1
272,처음시켜봤는데 너무너무 맛있어요! 도우도 담백하고 그렇게 두껍지도 않아서 먹기에 부담이 없어요. 감자도 크고 해서 M시켰지만 아쉬움 없이 먹을거 같아요. 잘 먹겠습니다^^,포테이토 피자 M/1
273,맛있어서 싹 먹었어요 더 좋은 피자집 되시길~,슈퍼슈프림 피자 L/1
274,흠...........,스위트고구마 피자 M/1
275,저희주소 오는 배달원 바꿔주시죠.. 무슨 올때마다 내려와서 받으라고 전화하나요 이번엔 안받앗더니 현관문에서 엄청 궁시렁 대시고 피자박스도 되게 찌끄러져있고 안에 피자도 한쪽으로 팍 쏠려서 반은 거의 접힌 수준이엇습니다 맛과 양은 만점인데 배달원은 진짜 영 아닙니다,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(슈퍼슈프림피자L),추가 선택(버팔로윙5개))"
276,배달도 빠르고 피자도 맛있습니다. 다음에 또 주문할게요~,"슈퍼슈프림 피자 L/1(L사이즈 추가선택(치즈크러스트 추가)),콜라 1.25L/1"
277,맛있었어요 감사합니다,"허니버터 포테이토 피자 L/1,콜라 1.25L/1"
278,정말 맛있었어요 ~ 감사합니다 :),"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(치즈피자L),추가 선택(치즈스틱5개))"
279,피자는 바껴서 오고 배달도 늦고 .. 다음엔 제대로 부탁드립니다. 한시간이나 기다렸는데 주문한 피자 못먹는건 좀 그렇잖아요.. 피자는 맛있어요 근데 스파게티에도 감자넣는건 별로인거같네요.. 맛없어요,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(불고기피자L),추가 선택(치즈스틱5개))"
280,진짜맛있어요+!! 가성비도최고ㅎㅎ,허니버터 포테이토 피자 M/1(M사이즈 추가선택(치즈크러스트 추가))
281,맛있엉.........,"슈퍼슈프림 피자 M/1(M사이즈 추가선택(치즈크러스트 추가)),콜라 500mL/1"
282,짱 맛있어요 ~~~고구마 강!!추~,스위트고구마 피자 L/1
283,맛있어요 씬도우로 먹으니 부담이적어요,"쉬림프골드 피자 L/1(L 피자 치즈 추가(씬도우 추가,토핑추가)),콜라 1.25L/1"
284,맛있었어요 빨리 왔구요,대박세트（오리지널크러스트 L＋치즈오븐스파게티＋콜라 1.25L）/1(명품 오리지널크러스트 선택(슈퍼슈프림 피자L))
285,진짜 맛있어요!!! 근데 약간 짠거 같기도 해요 먹고나서 물 엄청 마시게 되더라구요ㅠㅜㅜ 그래도 콤비네이션 피자 중에 젤 맛난거 같아요,슈퍼슈프림 피자 M/1
286,굿굿굿굿굿굿굿굿굿굿,
287,조금 식었지만 맛있었어요,"슈퍼슈프림 피자 M/1(M사이즈 추가선택(치즈크러스트 추가)),콜라 500mL/1"
288,굿 맛있어요. 추천합니다.,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(스위트고구마피자L),추가 선택(버팔로윙5개))"
289,맛있어요 스파게티에 올라간게 감자인가? 다맛있어요,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(슈퍼슈프림피자L),L 추가 선택(골드추가),추가 선택(버팔로윙5개))"
290,와너무 맛있어요!! 배달하시는뷴 너무 친절하세용,"슈퍼슈프림 피자 L/1(L사이즈 추가선택(치즈크러스트 추가)),치즈오븐스파게티/1,갈릭디핑소스/2,콜라 500mL/1"
291,무난한 피자가 먹고싶을 때,슈퍼슈프림 피자 M/1(M사이즈 추가선택(치즈크러스트 추가))
292,30분안에와서 좋았어요! 싱겁다는 리뷰가 있어서 기대했는데 소스를 팍팍 넣어주셨는지 저는 좀짰네요. 같이먹은 동생은 맛있게 잘먹었어요. 담에 또 시킬게요~,불고기 피자 L/1
293,두번째 시켰에요.맛있어요.,하와이언 피자 M/1
294,진짜 맛있어요!!추천,"하와이언 피자 M/1,콜라 1.25L/1"
295,짱맛있어요,슈퍼슈프림 피자 M/1(M사이즈 추가선택(치즈크러스트 추가))
296,다좋아요. 너무좋아요,스위트고구마 피자 L/1(L사이즈 추가선택(치즈크러스트 추가))
297,맛있고 배달빨라 좋았어요,"치즈오븐스파게티/1,미트소스스파게티/1,콜라 1.25L/1"
298,"친구랑 간단하게 피맥하려고 시켰어요! 무난무난하게 맛있었습니다. 일반 피자랑은 다르게 곡물도우에다가 ,, 제가 느끼기엔 덜 짠 것 같았어요. 건강한 맛 :) 작은 사이즈 시켰는데도 토핑도 듬뿍듬뿍 올라가 있어서 배불렀어요. 조금 아쉬운 점이 있다면 치즈 크러스트 추가했는데 치즈가 생각했던 것보다 좀 적었던 거 ,,? 그거 빼고는 다 좋았어요. 감사합니당! ❤️",불고기 피자 M/1(M사이즈 추가선택(치즈크러스트 추가))
299,늦지 않게 와서 잘 먹었습니다,대박세트（오리지널크러스트 L＋치즈오븐스파게티＋콜라 1.25L）/1(명품 오리지널크러스트 선택(페파로니 피자L))
300,간밤에피자가너무먹고싶었는데너무맛있게잘먹었어요,슈퍼슈프림 피자 M/1(M사이즈 추가선택(치즈크러스트 추가))
301,맛잇어요 잘먹었습니다~,슈퍼슈프림 피자 M/1
302,맛도 양도 아주좋습니다!!! 저는 피자 항상 여기서 포테이토를시켜먹는데 먹어도먹어도 생각납니다 추천👍🏻,"포테이토 피자 M/1,사이다 500mL/1"
303,양이 엄청 많아서 가족끼리 먹기좋았어요,슈퍼슈프림 피자 L/1
304,배달빠르고 맛도있었어요 ~~,"스위트고구마 피자 L/1(L사이즈 추가선택(골드추가)),치즈스틱 5개/1,콜라 1.25L/1"
305,맛도 좋고 다좋았습니다ㅎㅎ 그런데 배달이 좀 안좋네요... 요즘은 매장에서 직접배달안하고 배달대행업체통해서 배달하는 추세인거같은데 오늘 배달 오신분은 너무 늦게 오시고 기분나쁘게 불친절하시고..좀 아쉬움을 넘어서 기분이 안좋네요...미안하다는 말한마디만 했었어도 그런가보다 했을텐데..덕분에 미지근하게 식은 피자를 속상하게 스케쥴 늦어가며 먹었네요...! 전화해서 따지자니 사장님잘못은 아니니까 엉뚱한분께만 따지는꼴이 되서...리뷰에 배달에 대한 별점줄수있어서 리뷰로 대신합니다! 비록 배달은 좀 많이 안좋지만 맛은 식어도 맛있었어요~,
306,간만에 정말 맛나게 드시는엄마를 보고 넘 만족했어요! 피자 안좋아하시는데 맛있다며 잘 드시더라고요!,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(슈퍼슈프림피자L),추가 선택(치즈스틱5개))"
307,good good,"하와이언 피자 M/1(M사이즈 추가선택(치즈크러스트 추가,치즈추가,씬도우 추가,토핑추가)),치즈오븐스파게티/1"
308,맛도좋고 배달도빨라요 좋아요. 또시켜먹을거같아요,스위트고구마 피자 M/1(M사이즈 추가선택(치즈크러스트 추가))
309,새벽에 배달하신 분께 죄송한 마음이 드네요ㅠ 그래도 수고해주신 덕에 맛있게 먹었습니다,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(슈퍼슈프림피자L),추가 선택(버팔로윙5개))"
310,Good!!!!!!,불고기 피자 M/1
311,맛과 배달이 좋았습니다,SET A（명품오리지널피자L＋훈제치킨＋콜라 1.25L）/1(SET메뉴 피자선택(불고기피자L))
312,맛있어요 맛있어요 10자,슈퍼슈프림 피자 M/1
313,처음 시켜먹는데 배송도 빠르고 완전 맛있었어요!!!골드 추가했더니 더 맛있더라고요! 다음에 또 시켜먹을게요!,슈퍼슈프림 피자 M/1(M사이즈 추가선택(골드추가))
314,맛있어요 배달하시는분도 괜찮고,야채 피자 M/1
315,맛있어요 추천 합니다,치즈 피자 M/1(M사이즈 추가선택(치즈크러스트 추가))
316,맛있게 잘먹었습니다~~,"페파로니 피자 L/1,치즈스틱 5개/1,치즈오븐스파게티/1,갈릭디핑소스/2"
317,치즈가 가 괜찮은거 같음,대박세트（오리지널크러스트 L＋치즈오븐스파게티＋콜라 1.25L）/1(명품 오리지널크러스트 선택(슈퍼슈프림 피자L))
318,맛있게 잘먹었습니다 :),"SET3 （명품오리지널피자 L＋치킨텐더 6개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(스위트고구마피자L),L 추가 선택(치즈크러스트 추가))"
319,먹으면서 쓰고 있어용 ㅋㅋ 양도 푸짐하고 맛있어요~ 생얼이 창피해서 음식은 현관문 앞에 두고 가시라고 주문사항 남겼더니~배달하시는 분께서 친절하게 전화까지 하시고~현관문 앞에 두고 가면 누가 가져가는거 아닌지~걱정도 해주시고~너무 친절 하십니다~!!!,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(핫치킨피자L),추가 선택(치즈스틱5개))"
320,웬만한 피자 L만큼 양이 많았고 도우도 맛있었어요ㅋㅋ,슈퍼슈프림 피자 M/1
321,맛있네요 추천합니다 짱,슈퍼슈프림 피자 L/1
322,양도 많고 맛도 나요,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(핫치킨피자L),추가 선택(치즈스틱5개))"
323,배달온 피자의 반이 날아갔네요. 이런 최악의 배달 처음이에요 1시간 기다려서 받았는데,"SET A（명품오리지널피자L＋훈제치킨＋콜라 1.25L）/1(SET메뉴 피자선택(스위트고구마피자L),L사이즈 추가선택(치즈크러스트 추가)),갈릭디핑소스/2"
324,자주시켜먹는 피자집 맛있고 매우친절,슈퍼슈프림 피자 L/1
325,진짜맛있었어요~~~~!!!!,포테이토 피자 L/1
326,콜라가 업는게 아쉽지만... 맛은 언제나 옳아요,"SET1（명품오리지널피자 L＋치즈스틱 5개＋버팔로윙 5개＋콜라 1.25L）/1(SET메뉴 피자선택(불고기피자L),L 추가 선택(골드추가,치즈크러스트 추가)),갈릭디핑소스/2,피클/1"
327,두판이라 배달이 조금 오래걸린감이있디만 만족해요!,"불고기 피자 M/1,스위트고구마 피자 M/1,콜라 1.25L/1"
328,★★★★★,"스위트고구마 피자 L/1(L사이즈 추가선택(치즈크러스트 추가)),치즈스틱 10개/1"
329,ㄹㅇ 맛있네요 다음에또시켜야징,"슈퍼슈프림 피자 L/1,콜라 1.25L/1"
330,생각보다는 별루였어요 너무 기대했나봅니다,"명품 오리지널 피자 L 두판/1(명품오리지널두판피자（L）선택1(핫치킨피자L),피자1. 추가선택(치즈크러스트 추가),명품오리지널두판피자（L）선택2(슈퍼슈프림피자L))"
331,다른건 다 마음에 들었는데 배달시간이 조금오래 걸리네요.,"명품 오리지널 피자 L 두판/1(명품오리지널두판피자（L）선택1(불고기피자L),명품오리지널두판피자（L）선택2(치킨바베큐피자L)),감자튀김/1,버팔로윙 10개/1,콜라 1.25L/1"
332,친구가 휴가나와서 시켰는데 둘 다 맛있게 잘 먹었습니다ㅎㅎ 다른 메뉴들도 먹어보고 싶네요,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(슈퍼슈프림피자L),추가 선택(버팔로윙5개))"
333,"베이컨포테이토 라지시켜서 먹었는데, 2명에서 먹기에 양도 적당하고 맛도 좋았어요. 추운 날씨에도 일찍 배달해주셔서 맛있게 잘 먹었습니다.","포테이토 피자 L/1,콜라 1.25L/1"
334,맛나네요 잘먹었습니다,"페파로니 피자 L/1,콜라 500mL/1"
335,처음 시켜봤는데 배달도빠르고 좋네요!!!,페파로니 피자 L/1
336,맛있어요!! 치킨 텐더도 맛있고 피자도 기대한 만큼 맛있었어요!,SET3 （명품오리지널피자 L＋치킨텐더 6개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(불고기피자L))
337,맛있어요! 완전 추천!!,슈퍼슈프림 피자 M/1
338,처음 시켜먹어봤는데 정말 맛있었어요,대박세트（오리지널크러스트 L＋치즈오븐스파게티＋콜라 1.25L）/1(명품 오리지널크러스트 선택(치즈 피자L))
339,양이 진짜 장난아니게 많이 왔어요! 배부르게 잘 먹었습니다ㅎㅎ 골드링도 치즈크러스트도 좋았어요!! 앞으로도 잘 부탁드립니다ㅏ,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(슈퍼슈프림피자L),L 추가 선택(골드추가,치즈크러스트 추가),추가 선택(버팔로윙5개))"
340,치즈 추가해서 먹었더니... 꿈에 치즈되는꿈 꿨어요 헐,치즈 피자 M/1(M사이즈 추가선택(치즈추가))
341,먹을수록 먼가 좀 아쉬웠습니다 느끼하기도 했고요,SET1（명품오리지널피자 L＋치즈스틱 5개＋버팔로윙 5개＋콜라 1.25L）/1(SET메뉴 피자선택(슈퍼슈프림피자L))
342,빨리오고 친절했어요~,"불고기 피자 L/1(L사이즈 추가선택(치즈크러스트 추가)),콜라 1.25L/1"
343,평일 새벽 1~2시에 피자 배달 되는 곳 잘 없는데 너무 맛있는 피자 잘 먹었습니다^^ 다음에 또 시킬게요 ㅎㅎ,스위트고구마 피자 M/1(M사이즈 추가선택(골드추가))
344,맛나게 먹었읍니당 담에 또 먹으께요,"슈퍼슈프림 피자 M/1(M사이즈 추가선택(치즈크러스트 추가,씬도우 추가))"
345,너무 맛있어요~나중에 다시 올 거예요,불닭 피자 M/1
346,맛있고 배달도 빨랐어요 :),쉬림프골드 피자 L/1
347,맛잇어요ㅎㅎㅎㅎㅎㅇㅎㅎㅎㅇㅇ,슈퍼슈프림 피자 M/1
348,맛있었어요~~ 다음에 또 주문할게요,핫치킨 피자 L/1
349,맛있게 잘 먹었습니다!,불고기 피자 M/1
350,"피자두 맛있구 콜라두 ""코카콜라""라 매우 만족합니다 !!! 둘이서 배터지게 먹었어욥 !!",SET1（명품오리지널피자 L＋치즈스틱 5개＋버팔로윙 5개＋콜라 1.25L）/1(SET메뉴 피자선택(페파로니피자L))
351,.............,SET1（명품오리지널피자 L＋치즈스틱 5개＋버팔로윙 5개＋콜라 1.25L）/1(SET메뉴 피자선택(포테이토피자L))
352,빠른배송으로 뜨끈뜨끈하게 피자 잘 받았어요 ~ 오늘도 맛있네요 👍,"쉬림프골드 피자 M/1,콜라 500mL/1"
353,갑자기 피자가 먹고싶어서 시킨 임실치즈피자-스위트고구마피자!! 처음먹어본 피자이지만 후회없는 결정이였다 고구마도 맛있고 피자 자체에 피자치즈가 많아서 좋았다 ㅎㅎㅎㅎ 맛도 좋고 양도 좋고 배달시간도 좋다 별 다섯개 받을만한곳!! 피자만드시고 배달하시느라 수고하십니다!! 감사합니다,스위트고구마 피자 L/1
354,양도많고 도우가 쫄깃해서 조아요!,"포테이토 피자 M/1(M사이즈 추가선택(골드추가)),콜라 1.25L/1"
355,콜라도 없고 버팔로윙은 비싸네용ㅠㅠ 아쉬워요 맛은 그럭저럭 먹을만했는데 약간 짠것 같았습니다! 그래도 잘 먹었어요ㅎ,"포테이토 피자 M/1,버팔로윙 5개/1"
356,음........맛있긴한데 빵부분이... 고구마부분도...너무없어요 그냥 그냥 그래요...,SET1（명품오리지널피자 L＋치즈스틱 5개＋버팔로윙 5개＋콜라 1.25L）/1(SET메뉴 피자선택(포테이토피자L))
357,맛있었어요~ㅎㅎㅎ 둘이서 한판 다 먹었습니다.,쉬림프골드 피자 L/1
358,다음엔 치즈크러스트 안시켜야 겠어요ㅠ 여기처럼 치즈가 적은 치즈크러스트는 처음봤네요ㅠ,"스위트고구마 피자 L/1(L사이즈 추가선택(치즈크러스트 추가)),콜라 1.25L/1"
359,언제나 맛있는 피자에요,"스위트고구마 피자 L/1(L사이즈 추가선택(치즈크러스트 추가)),콜라 1.25L/1"
360,배달이 빠르고 맛나게 먹었어요~ 근데 콜라는 따로 주문을 해야했는가봐요ㅠㅠㅠㅠ,치킨바베큐 피자 L/1(L사이즈 추가선택(치즈크러스트 추가))
361,항상 같은 메뉴만 먹어요 ㅋㅋㅋ맛있으니깐 피자가 두툼하고 배엄청 불러요 ㅎㅎ,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(포테이토피자L),추가 선택(버팔로윙5개))"
362,그냥 평범해요. 별로. .,슈퍼슈프림 피자 L/1(L사이즈 추가선택(치즈크러스트 추가))
363,맛있어요! 도우도 밋밋하지않고 토핑도 적은건 아니고 좋아요,"포테이토 피자 L/1,콜라 500mL/1"
364,맛있게 잘먹었어요 ㅎㅎ,"슈퍼슈프림 피자 M/1(M사이즈 추가선택(치즈추가)),치즈오븐스파게티/1,콜라 500mL/1"
365,잘 먹었습니다~~~~,하와이언 피자 M/1
366,맛있게먹어습니다,베이컨체다프라이 피자 M/1(M사이즈 추가선택(골드추가))
367,따끈따끈~ 배달빠르고 맛나요 가성비짱~!!,"슈퍼슈프림 피자 M/1(M사이즈 추가선택(치즈크러스트 추가)),버팔로윙 5개/1,갈릭디핑소스/1"
368,언제나 맛나용 남으면 보관했다가 데워서 다시 먹는데 그래도 꿀맛이에용,"SET12（명품골드피자L＋치즈오븐스파게티＋치킨텐더 6개＋콜라 1.25L）/1(골드피자 선택(베이컨포테이토골드 피자L),추가 선택 M(치즈 추가,토핑 추가)),핫소스 1개/2,치즈가루 1개/1,갈릭디핑소스/1"
369,야식으로 먹었는데 배달 빠르고 맛도 괜찮았음 스파게티도 그냥 보통은 되는것 같음,"허니버터 포테이토 피자 M/1,미트소스스파게티/1,갈릭디핑소스/1,콜라 500mL/1"
370,그냥 먹을만 했어요,페파로니 피자 M/1
371,너무 맛있어요. 배달 하신 분도 너무 친절해요.,슈퍼슈프림 피자 M/1
372,배달도 빠르고 맛도 좋아요! 포테이토 좋아해서 맨날 포테이토 시키는데 여기는 감자가 커서 더 좋아요+_+,SET1（명품오리지널피자 L＋치즈스틱 5개＋버팔로윙 5개＋콜라 1.25L）/1(SET메뉴 피자선택(포테이토피자L))
373,맛잇엇어용ㅎㅎㅎㅎㅎ,대박세트（오리지널크러스트 L＋치즈오븐스파게티＋콜라 1.25L）/1(명품 오리지널크러스트 선택(슈퍼슈프림 피자L))
374,슈퍼슈프림에 치즈추가해서 잘 먹었습니다. 남은 피자 얼려뒀다가 해동해서 먹었는데 도우가 더 쫄깃바삭해져서 식감꿀맛이었어요. 치즈스틱이랑 버팔로윙도 맥주안주로 끝내줌. 겨울엔 집에서 밀린드라마 보면서 피맥이 짱이쥬. 배달해주시는 아저씨도 옴청나게 친절하셔서 감사했어요 추운날 배달해주셔서 감사합니다. 덕분에 맛있는 음식 따뜻하게 잘 먹었어요.,"SET1（명품오리지널피자 L＋치즈스틱 5개＋버팔로윙 5개＋콜라 1.25L）/1(SET메뉴 피자선택(슈퍼슈프림피자L),L 추가 선택(치즈추가)),갈릭디핑소스/1"
375,배달이 빨라서 치즈 늘어나게해서 잘먹었어요!,핫치킨 피자 L/1
376,골드리치 개꿀입니당....맛잇어요,슈퍼슈프림 피자 L/1(L사이즈 추가선택(골드추가))
377,매일 시켜먹는데 이제는 소스도 더 챙겨주시는 것 같아요 ㅋㅋㅋ 시킨 것보다 더 오고 맛도 여기가 제일 좋아서 매일 여기서만 시켜먹습니다! 배달도 적당하고 아주 좋음,"SET12（명품골드피자L＋치즈오븐스파게티＋치킨텐더 6개＋콜라 1.25L）/1(골드피자 선택(베이컨포테이토골드 피자L),추가 선택 M(치즈 추가,토핑 추가)),핫소스 1개/3,치즈가루 1개/2,갈릭디핑소스/2"
378,이번에도 맛있어요.,SET1（명품오리지널피자 L＋치즈스틱 5개＋버팔로윙 5개＋콜라 1.25L）/1(SET메뉴 피자선택(슈퍼슈프림피자L))
379,맛ㅇㅅ엇어요.. 굳굳,"포테이토 피자 L/1,콜라 500mL/1"
380,진짜 맛있게 먹었습니다.,불고기 피자 M/1(M사이즈 추가선택(골드추가))
381,고구마피자 시켰는데 페퍼로니가 왔어요 새벽이라 그냥 참고 먹었는데 이런거 신경잘써줬으면 좋겠네요,스위트고구마 피자 L/1(L사이즈 추가선택(치즈크러스트 추가))
382,괜찮아요 가격대비 좋음,베이컨체다프라이 피자 L/1(L사이즈 추가선택(치즈크러스트 추가))
383,양이나 가격이나 배달 다 좋았지만 맛에서 조오오오금 떨어졌어요! 페페로니는 원래 좀 매콤한 향이 나는게 좋은데 그런게 없더라구요,"SET1（명품오리지널피자 L＋치즈스틱 5개＋버팔로윙 5개＋콜라 1.25L）/1(SET메뉴 피자선택(페파로니피자L),L 추가 선택(치즈크러스트 추가))"
384,맛잇엇어요ㅠㅠ 늦은시간 배달도 죄송햇지만..,"슈퍼슈프림 피자 M/1,콜라 1.25L/1"
385,맛있어요! 간도 맞고 잘먹었습니다,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(스위트고구마피자L),L 추가 선택(골드추가),추가 선택(버팔로윙5개))"
386,피자에감자도 많고 베이컨도 많고 도우도 진짜 맛있고 애가 훈제치킨이 맛있는지 다리를 두개나 다먹었네요!!,SET A（명품오리지널피자L＋훈제치킨＋콜라 1.25L）/1(SET메뉴 피자선택(포테이토피자L))
387,너무 맛있었어요ㅎㅎ 다음에도 다시 시켜먹겠습니다!,"SET10（명품골드피자L＋버팔로윙 5개＋치즈스틱 5개＋콜라 1.25L）/1(골드피자 선택(베이컨포테이토골드 피자L),추가 선택 M(치즈크러스트 추가))"
388,맛있습니다.추천해요,슈퍼슈프림 피자 L/1
