,리뷰,메뉴
342,맛있게잘먹었습니다 감자가너무식어서 전화했는데 뜨겁게다시 갖다주셔서 정말 감사해요,핫크리스피치킨 버켓세트/1
343,맛나게 잘 먹었습니다 ~,"갓양념치킨 1조각/1,핫크리스피치킨 1조각/1,NEW 징거버거세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(코크제로교환))"
344,늘 맛있게 먹고 있아요~~,핫크리스피치킨 버켓세트/1
345,할인+치킨나이트라 배달 다소 오래 걸렸으나 맛은 있기에~,"갓양념치킨 1조각/1,블랙라벨치킨 1조각/2,NEW 징거버거/1"
346,"치킨 나이트 개이득 ㅜ 잘 먹었습니다 치킨은 역시 kfc,,","갓양념치킨 1조각/3,블랙라벨치킨 1조각/2,콘타르트/1"
347,배달이 좀 늦긴 했지만 늦은시간이구 늦는다 연락두 주시구 맛있게 먹을께요,"베스트디저트팩/1,왕갈비 오븐치킨 1조각/1,갓양념치킨 1조각/1,핫크리스피치킨 1조각/1,오리지널치킨 1조각/2"
348,켚씨 사랑해요..♡,"NEW 치킨도버거도세트/1,비스켓/1"
349,역시 치킨은 KFC♡,"오리지널치킨 버켓세트/1,비스켓/1"
350,맛있어요~ kfc 우리동네 생겨서 좋네요^^,"오리지널타워버거 세트/1(사이드변경(롱치즈스틱교환),음료변경(콜라)),오리지널타워버거 세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(콜라))"
351,Gooooooood,Summer치킨팩/1
352,KFC의 맛. 전 좋습니다.,"핫크리스피치킨 버켓세트/1,에그타르트/6,비스켓/2"
353,왕갈비 소스 모자랍니다,"왕갈비 오븐치킨 1조각/2,갓양념치킨 1조각/2,오리지널치킨 1조각/1"
354,오랜만에 먹는 kfc 핫크리스피세트 매콥하니 맛잇네요!,핫크리스피치킨 버켓세트/1
355,30분에 혼자서 싹 비웠네여,"왕갈비 오븐치킨 1조각/1,갓양념치킨 1조각/1,핫크리스피치킨 1조각/1,오리지널치킨 1조각/1,오리지널버거/1"
356,너무 맛나용 잘 먹엇어요,"핫크리스피치킨 1조각/2,오리지널치킨 1조각/1,비스켓/1,코울슬로/2"
357,구냥 쏘쏘합니다 잘먹고잇어요,"NEW 징거버거세트/1(사이드변경(에그타르트교환),음료변경(환타오렌지교환)),텐더스트립스 4조각/1,오렌지쥬스/1"
358,역시 kfc핫크리스피 짱,"왕갈비 오븐치킨 1조각/1,갓양념치킨 1조각/1,핫크리스피치킨 1조각/2,에그타르트/1"
359,버거맛있는데 먹기는좀불편했네요 핫윙 맛잇어요 비스킷은 좀 퍽퍽햇습니다,"블랙라벨클래식버거세트/1(사이드변경(후렌치후라이),음료변경(환타오렌지교환)),핫윙 2조각/1,비스켓/1"
360,아..또먹고싶다.......,"핫크리스피치킨 1조각/4,핫윙 4조각/1,코울슬로/1,콘샐러드/1,페트콜라（500ml）/1"
361,핫크리스피가 오리지널로 왔어요ㅜㅜ 나머진잘먹었습니다!!,"갓양념치킨 1조각/3,핫크리스피치킨 1조각/3,비스켓/1"
362,역시 케이에프씨 실망시키질않네요,"NEW 징거더블다운맥스세트/1(사이드변경(후렌치후라이),음료변경(스프라이트교환)),핫윙 4조각/1,롱치즈스틱/1"
363,ㅆㅅㅌㅊ ㅇㅈ? ㅇㅇㅈ,"베스트디저트팩/1,블랙라벨클래식버거세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(환타오렌지교환)),텐더스트립스 2조각/1,딸기잼/1"
364,ㅆㅅㅌㅊ ㅇㅈ? ㅇㅈ,"베스트디저트팩/1,NEW 징거버거세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(코크제로교환)),비스켓/1,딸기잼/1"
365,ㅆㅅㅌㅊ ㅇㅈ? ㅇㅇㅈ,"베스트디저트팩/1,블랙라벨클래식버거세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(코크제로교환)),통오징어바이트 5조각/1,딸기잼/1"
366,아 맛있었는데 치킨 닭다리 줘여어ㅓㅓ어어엉 몸통만 두개왔엉 ㅠㅠㅠㅠ근데 맛있음ㅋㅋ,"NEW 치킨도버거도세트/1,갓양념치킨 1조각/1"
367,맛있어요~ 이 매장이 생기길 얼마나 기다렸는지 몰라요ㅠㅠ,"NEW 징거버거세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(스프라이트교환)),블랙라벨클래식버거단품/1,NEW 징거더블다운맥스/1,코울슬로/2"
368,너무 맛있게 먹었어요.,
369,좋습니다 따끈한 치킨,"갓양념치킨 1조각/1,블랙라벨치킨 1조각/1,핫크리스피치킨 4조각/1"
370,치킨 나이트 개꿀 맛있어요,"왕갈비 오븐치킨 1조각/1,갓양념치킨 1조각/1,핫크리스피치킨 1조각/1,비스켓/2,페트콜라（500ml）/1"
371,맛있어요 전화받으시는분도 엄청친절하시네여,"NEW 치킨도버거도세트/1,통오징어바이트 5조각/1,올쉐킷치즈/1"
372,살이 조금 싱거 움,"오리지널치킨 버켓세트/1,NEW 징거버거세트/2(사이드변경(코울슬로교환),음료변경(콜라))"
373,배달 직원분 친절하세요👍,"NEW 징거버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),NEW 타워버거/1"
374,블랙라벨치킨 진짜 맛있어용 ㅜㅜ 흑흑 콜라포장도 깔끔하게 해주히고 치킴은 kfc가 진리네요,"갓양념치킨 1조각/1,블랙라벨치킨 1조각/1,NEW 징거버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),코울슬로/1"
375,야식으로 잘 먹었습니다~,"NEW 징거더블다운맥스세트/1(사이드변경(후렌치후라이),음료변경(스프라이트교환)),NEW 핫치즈징거버거세트/1(사이드변경(에그타르트교환),음료변경(코크제로교환))"
376,치킨이 너무 시커멓고 누져있었어요ㅡㅜ,오리지널치킨 버켓세트/1
377,맛있게 먹고 갑니다!!!,핫크리스피치킨 버켓세트/1
378,맛있다. 기름지고 맛있는 치킨 그자체,"블랙라벨 에그타워버거세트/1,블랙라벨클래식버거세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(스프라이트교환))"
379,역시kfc입니다!! 맛있어요!!,"핫크리스피치킨 6조각/1,에그타르트/1"
380,배달시간은 매우 빨라서 만족스러웠습니다. 하지만 맛은 약간 실망스러웠습니다.,핫크리스피치킨 버켓세트/1
381,빠른배달이고 바로 나온것처럼 따뜻했습니다,"갓양념치킨 1조각/1,핫크리스피치킨 1조각/1,NEW 핫치즈징거버거세트/1(사이드변경(후렌치후라이),음료변경(스프라이트교환)),에그타르트/1"
382,배달도 빠르고 맛도있었어요,"NEW 치킨도버거도세트/1,텐더스트립스 2조각/1"
383,치킨은 케이에프씨가 진리,"블랙라벨치킨 1조각/3,핫크리스피치킨 1조각/1,오리지널치킨 1조각/1"
384,very good,"NEW 치킨도버거도세트/1,핫크리스피치킨 1조각/1"
385,예상시간보다 빠른배달 최고예요,"NEW 치킨도버거도세트/1,NEW 징거버거세트/1(사이드변경(콘샐러드교환),음료변경(콜라))"
386,좋아요 음식도 따뜻하게 금방오네요,"핫크리스피치킨 6조각/1,비스켓/3,코울슬로/1"
387,항상 여기서 시켜먹는데 빠르고 좋아요,"핫크리스피치킨 4조각/1,비스켓/2,버터/2,딸기잼/2"
388,좋아요 배달도 빠르고,"오리지널치킨 1조각/1,NEW 징거더블다운맥스세트/1(사이드변경(후렌치후라이),음료변경(콜라)),통오징어바이트 5조각/1"
389,배달도 빠르고 좋아요,"블랙라벨치킨 1조각/2,NEW 징거버거세트/1(사이드변경(코울슬로교환),음료변경(스프라이트교환))"
390,맛은 별로에요. 매장에서 먹든 맛이 아니에요.,"왕갈비 오븐치킨 1조각/1,핫크리스피치킨 1조각/1,오리지널치킨 1조각/1,NEW 징거버거/1"
391,배달이 좀 늦긴했지만 맛있었어욤,"블랙라벨 에그타워버거/1,에그타르트/2,환타오렌지/1"
392,언제나 믿고 먹는 ㅋㅋㅋ 최애 햄버거가 될꺼같다능..,"베스트디저트팩/1,블랙라벨 에그타워버거세트/1,코울슬로/1"
393,배달 빠르고 맛도 좋고 굿굿,"블랙라벨 에그타워버거세트/1,코울슬로/1,환타오렌지/1"
394,역시 믿고시키는 케엪씌! 너무 맛있어여 배달분도 친절하시구 ㅎㅎ 리뷰를 생각 못하다 이제야 적네옹,"블랙라벨클래식버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),NEW 핫치즈징거버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),텐더스트립스 8조각/1,롱치즈스틱/1"
395,잘 먹었습니다!!!,"왕갈비 오븐치킨 8조각/1,콘샐러드/1"
396,맛있게 잘 무긋습니다,"베스트디저트팩/1,NEW 핫치즈징거버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),NEW 징거버거세트/1(사이드변경(후렌치후라이),음료변경(콜라))"
397,👍👍👍👍👍,"블랙라벨 에그타워버거세트/1,트위스터/1,비스켓/1"
398,맛잇어요. 식지않고 잘 왔네요,"오리지널타워버거 세트/2(사이드변경(후렌치후라이),음료변경(콜라))"
399,잘먹었어용 또시켜먹을게요~,
400,가격대비 그닥 재구매는 안할듯합니다,"핫크리스피치킨 1조각/2,NEW 타워버거/1,NEW 징거버거/1,에그타르트/2,비스켓/2"
401,프랜차이즈기에.무난. 배달시간만족,"핫크리스피치킨 1조각/1,오리지널치킨 1조각/2,NEW 징거더블다운맥스/1"
402,맛있게 잘먹었습니다 ^^,"핫크리스피치킨 1조각/5,오리지널치킨 1조각/1"
403,징거버거 세트 먹었습니다. 배달 빨랐습니다.,"핫크리스피치킨 1조각/1,NEW 징거버거세트/1(사이드변경(후렌치후라이),음료변경(환타오렌지교환)),콘샐러드/1,캔콜라/1"
404,KFC 는 사랑 입니다.,"NEW 타워버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),텐더스트립스 2조각/1,콘타르트/1,콘샐러드/1"
405,좋네요 배달되고되고되고,"베스트디저트팩/1,NEW 핫치즈징거버거/1,트위스터/1,스위트칠리소스/3"
406,Gooooooood,"NEW 치킨도버거도세트/1,NEW 징거더블다운맥스/1,텐더떡볶이/1"
407,맛있어요 배달 빨라요,"NEW 핫치즈징거버거세트/1(사이드변경(에그타르트교환),음료변경(코크제로교환)),NEW 징거버거세트/1(사이드변경(코울슬로교환),음료변경(코크제로교환))"
408,맛잇게먹엇어요~~!!,
409,맛있게 잘 먹었습니다.,"왕갈비 오븐치킨 1조각/2,갓양념치킨 1조각/1,블랙라벨치킨 1조각/2"
410,치킨버거는 KFC예요! 배달하신 분도 친절하고 좋았어요!,"오리지널타워버거 세트/1(사이드변경(후렌치후라이),음료변경(콜라)),NEW 핫치즈징거버거세트/1(사이드변경(비스켓교환),음료변경(콜라)),오리지널버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),NEW 징거버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),텐더스트립스 2조각/1,에그타르트/1"
411,kfc 원래 배달 안되서 넘 아쉬웟는데 이제 되니까 기뻐요! 쿠폰찬스 써서 혼자 배터질정도로 먹었습니당,"베스트디저트팩/1,블랙라벨 에그타워버거세트/1,버터/2,딸기잼/3"
412,빠른배달 잘먹었습니다,"블랙라벨치킨 1조각/1,핫크리스피치킨 1조각/2,NEW 핫치즈징거버거세트/1(사이드변경(후렌치후라이),음료변경(콜라))"
413,대체적으로 전부 다 마음에 들었어요~ 세트시켜먹았는데 배가너무불러서 다먹지도 못했어요~맛있었습니다.ㅎㅎ,
414,비스킷에 탄부스러기가 붙어서왔어요...음식에 딱히 영향을준건아니라...그냥먹긴하는데..괜히 찜찜하네요.. 다음부턴 꼭 확인하고 내보내셔야할거같아요^^,"NEW 치킨도버거도세트/1,오리지널치킨 1조각/1,비스켓/1"
415,뜨듯한 피자가 잘 배달되어와서 좋았습니다.,오리지널치킨 1조각/5
416,배송짱빠름 맛잇어용,"핫크리스피치킨 6조각/1,코울슬로/1"
417,맛있게 잘먹었어요 수고하세요,블랙라벨치킨 6조각/1
418,오랜만에 맛있게 먹었네요 상암에도 생겨서 좋아요~~,"오리지널치킨 버켓세트/1,콘타르트/1,에그타르트/1"
419,예전맛 아니여서 살짝 실망했어요,오리지널치킨 버켓세트/1
420,이날 주문은 아닌거같고 일주일에 연달아 시켜서 헷갈리네요. 오리지널 너무 좋아해서 큰통으로 주문햇는데9조각짜리요. 몇몇조각이 너무 심하게 뻑뻑해요... 내사랑 오지지날 돌려달라,"오리지널치킨 1조각/2,에그타르트/1,비스켓/1,코울슬로/1"
421,오리지날치킨 찬양하라,"오리지널치킨 4조각/1,NEW 징거버거/1,비스켓/1,코울슬로/1"
422,나는 진짜 이집 단골 인정해줘야함 오리지널치킨 날 가져요,"오리지널치킨 1조각/2,비스켓/1"
423,나좀 살려줘요. 오리지널닭다리 늪에서 헤어나오질못해요..어떡해 몇번째 주문이니.. 내 이번달 카드값......,"오리지널치킨 버켓세트/1,비스켓/1,코울슬로/1"
424,햄버거는 역시 KFC! 배송도 빠르고 만족합니다,통오징어바이트 10조각/1
425,KFC 배달 생겨서 행복합니다^^,"NEW 타워버거세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(콜라)),NEW 징거버거/1,핫윙 8조각/1,통오징어바이트 10조각/1,텐더떡볶이/1"
426,맛있게 잘 먹었습니다^^,"텐더스트립스 4조각/1,통오징어바이트 5조각/1,텐더떡볶이/1"
427,간편하게 먹기 좋고 맛있어요 ㅋ,"블랙라벨클래식버거세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(콜라)),트위스터/1,롱치즈스틱/1"
428,맛있게 잘먹었어요 수고하세요.,"왕갈비 오븐치킨 1조각/1,블랙라벨치킨 4조각/1,콘샐러드/1"
429,코우슬로 숟가락이 안왔네유,"핫크리스피치킨 버켓세트/1,스위트칠리소스/1"
430,굽는 치킨은 속까지 다 안 익힐꺼면 안 파는게 나아요 갈비 구운치킨만 속부분이 좀 안익었고 나머지는 다 맛있었네요 구운치킨 사진 올릴까하다가 보고 비위상하실 수도 있으니 안올릴께요 그리고 여기 점장은 리뷰 보고 관리좀 하셔야 겠네요 ^^,"왕갈비 오븐치킨 1조각/1,핫크리스피치킨 1조각/1,오리지널치킨 1조각/1,블랙라벨클래식버거단품/1"
431,빠른배송 맛 만족합니다,"블랙라벨클래식버거세트/1(사이드변경(코울슬로교환),음료변경(콜라)),블랙라벨클래식버거단품/1"
432,맛있게 잘먹었습니다,"트위스터세트/1(사이드변경(에그타르트교환),음료변경(코크제로교환)),트위스터/1,에그타르트/1,비스켓/1"
433,잘먹었습니다 맛있었어요,"블랙라벨 에그타워버거세트/1,핫윙 8조각/1,비스켓/1,딸기잼/1"
434,배달이 빠르고 넘 맛있어요,"오리지널타워버거/1,NEW 핫치즈징거버거/1,너겟 10조각/1,비스켓/1"
435,치킨이 좀 눅눅한게 아쉽네요 그래도 맛은 좋아요,오리지널치킨 버켓세트/1
436,맛있구 좋아용 특히 에그타르트는 최고~~,"핫크리스피치킨 버켓세트/1,너겟 10조각/1,에그타르트/3,페트콜라（500ml）/2"
437,핫크리스피를 시켰는데 오리지널이 왔네요... 그것도 오리지널에 핫크리스피 한두조각 섞여서요 그래도 맛은 있었습니다,"핫크리스피버켓¸/1,롱치즈스틱/1,콘타르트/1,에그타르트/1,스프라이트/2"
438,드뎌 kfc를 먹을수 잇어서 행복햇습니다.,"NEW 징거버거세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(콜라)),핫윙 4조각/1,코울슬로/1"
439,맛잇네여맛닛네여맛잇네여,"핫크리스피치킨 1조각/1,NEW 징거더블다운맥스세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(코크제로교환)),롱치즈스틱/1,올쉐킷치즈시즈닝/1"
440,배달 예정시간는 안 맞았어요,"NEW 치킨도버거도세트/1,에그타르트/1,후렌치후라이/1"
441,엄청 크고 맛있었어요,"왕갈비 오븐치킨 1조각/1,갓양념치킨 4조각/1"
442,콜라에 김이 다 빠져있었어요,오리지널치킨 버켓세트/1
443,맛있게 잘 먹었습니당,"오리지널타워버거 세트/1(사이드변경(후렌치후라이),음료변경(콜라)),오리지널버거세트/1(사이드변경(후렌치후라이),음료변경(콜라))"
444,왕갈비 치킨 맛있네요,"베스트디저트팩/1,왕갈비 오븐치킨 1조각/1,NEW 징거더블다운맥스세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(스프라이트교환))"
445,맛도좋고 배달이 되니까 너무좋아요ㅠㅠ자주시켜먹겠습니다,
446,대만족 상암탄생 축하,"핫크리스피치킨 4조각/1,비스켓/1,코크제로/1"
447,배달이 약간 늦었지만 그래도 KFC 배달되서 좋아요,"왕갈비 오븐치킨 8조각/1,NEW 징거버거세트/1(사이드변경(후렌치후라이),음료변경(콜라))"
448,예전에 먹던 맛보다는 맵지 않았어요. 그래도 이벤트로 주문해서 값싸게 잘 먹었습니다.,"핫크리스피버켓¸/1,비스켓/1"
449,배달빠르고 왕갈비오븐치킨조각으로 첨 시켜먹어봤는데 부드럽고 맛있어서 다음에는 조각으로말고 한통으로 시키려합니다,"왕갈비 오븐치킨 1조각/2,핫크리스피치킨 1조각/1,NEW 징거버거세트/1(사이드변경(후렌치후라이),음료변경(콜라))"
450,배달 안왔는데 배달완료라고 뜸,블랙라벨치킨 버켓 8조각/1
451,알고있는 할아버지맛 입니다,비스켓/2
452,쿠폰써서 주문해봤는데 배달도 빠르고 빠뜨린것없이 맛있게 먹었어요,"핫크리스피치킨 6조각/1,NEW 핫치즈징거버거세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(콜라)),코울슬로/1"
453,배달 빠르고요 맛있게 잘 먹었습니다,핫크리스피치킨 버켓세트/1
454,할인받아서 개꿀 맛있게 잘먹었어요,"갓양념치킨 1조각/1,핫크리스피치킨 1조각/1,콘타르트/1,비스켓/3,캔콜라/1"
455,"맛있음 ㅜㅜ 후라이드,양념치킨,타르트,비스켓 다만족","갓양념치킨 1조각/1,핫크리스피치킨 1조각/1,콘타르트/1,에그타르트/1,비스켓/2,캔콜라/1"
456,헐 블랙라벨? 버거 진짜맛있어요 최근먹은 프랜차이즈 버거중 으뜸인디요 낼또시켜먹을각입니다~,"오리지널치킨 1조각/2,블랙라벨 에그타워버거세트/1,비스켓/1"
457,kfc치킨은 역시 맛있네요. 배달이 빠른지 뜨거워서 좋았어요. 덕분에 맛있게 먹었습니다😊😊,"오리지널버켓/1,비스켓/2"
458,배달 30분 내외정도로 온거 같아요~ 빠른 배달 감사합니당 ! 비슷한 가격에 치킨 시키는 것보다 양 많고 다양한거 먹어서 좋았습니다:) 아쉬운게 있었다면 구성에 포함되어 있는 코울슬로 누락되어서 안왔어요ㅠㅠㅠ 담에 주문하게 된다면 치킨용 머스타드나 소스 챙겨주셨음 좋겠습니다! 감사했어요! 그리고 이 구성 프모 언제까진지도 알려주셨음 좋겠어요! 감사합니다.,New 타워앤징거팩/1
459,치킨나이트 행사 있어서 자주 먹을것 같아요. 양념 진짜 대박,"갓양념치킨 1조각/3,오리지널치킨 1조각/2,코울슬로/1"
460,콜라가 좀 밍밍하고 음식이 식어서왔아요,New 타워앤징거팩/1
461,오리지날 치킨은 제 최애 치킨입니다. 다음엔 사진도 올릴께요,"오리지널치킨 4조각/1,코울슬로/2"
462,맛있게 먹었습니다!!!,"블랙라벨 에그타워버거/1,블랙라벨클래식버거단품/1"
463,1시간이내에먹어야안전하다써있는데 이미 1시간지나서온것같습니다. 특히 감자류 딱딱해져서 다버렸고요 모든메뉴 다 식어서 왔어요 배달시간보다 25분늦게왔고요.. 먹고 빨리나가려했는데 그게 안되네요.. 할인기간이라 그런거겠죠? 이번에 처음시켰는데 그냥그렇습니다. 배달해주신분이 친절하셔서 늦게온건 그냥 이해했는데 음식이 이러니까 기분 별로네요 할인으로시켜서 푸대접받은것같고요. 특히 다른덴 할인껴서시켜도 배달은늦을지언정 뜨겁게배달왔었어서 더 그렇네요.,"트위스터/1,통오징어바이트 5조각/1,올쉐킷치즈/1,텐더떡볶이/1,비스켓/1,코울슬로/1"
464,배달빨리오고 맛있음,핫크리스피치킨 버켓세트/1
465,ㅜㅜ다음엔안먹을것같아요ㅠㅠ,"핫크리스피치킨 1조각/1,NEW 타워버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),롱치즈스틱/1"
466,새로생겨 주문해봤어요 감자칩이 너무눅눅하네요 버거는 맛있었어요,"NEW 징거버거세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(콜라)),너겟 6조각/1,비스켓/1"
467,Gooooooood,"New 타워앤징거팩/1,치킨바베큐버거/1,트위스터/1,텐더떡볶이/1"
468,빠른 배달 좋아요 잘먹었습니다,오리지널치킨 버켓세트/1
469,케엡씨 넘 먹고 싶었는대 먼 거리에도 불구하고 배달 해주셨어요 아무리 동네 맛있는 치킨집들이 많다고는 하나 커널 샌더스의 튀김맛은 너무 중독성있어요 세월이 변해도 가끔 넌지시 생각이 나요 너무 맛있게 잘 먹었습니다,"왕갈비 오븐치킨 1조각/1,갓양념치킨 1조각/1,블랙라벨치킨 1조각/1,핫크리스피치킨 1조각/2,비스켓/1,코울슬로/2"
470,맛있었어요 급하게 먹어서 사진을 못 찍었네요,"블랙라벨치킨 1조각/2,NEW 핫치즈징거버거세트/1(사이드변경(에그타르트교환),음료변경(코크제로교환))"
471,배달이 17분 늦었다,"블랙라벨 에그타워버거/1,NEW 징거버거/1,에그타르트/1"
472,역시 KFC 치킨 나이트도 개꿀,"핫크리스피치킨 1조각/2,에그타르트/1,비스켓/3"
473,역시 케이에푸씨 ㅅㅅㅅ,오리지널치킨 버켓세트/1
474,동네에 KFC생겨서 좋아요!,"블랙라벨치킨 6조각/1,비스켓/1"
475,핫윙 맛있어요 다음에 또 시켜먹어야겠어요^^,"핫윙박스 10조각/1,페트콜라（500ml）/1"
476,배달 빠르고 포장도 꼼꼼해요!,"핫크리스피치킨 1조각/1,블랙라벨클래식버거세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(콜라)),롱치즈스틱/1"
477,핫크리스피만의 매운맛이 전혀 없네요. 전화해보니 딜리버리 매장이라서 염제 작업을 못해서 그렇다는데.. 아무리 그래도 기대하는 맛이 너무 아닙니다.,핫크리스피치킨 버켓세트/1
478,다 좋은데 거리때문에 배달이 좀ㅠ 그래도 맛있게 잘 묵음,"블랙라벨클래식버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),NEW 핫치즈징거버거/1"
479,배달도 빠르고 맛있습니다,"블랙라벨치킨 4조각/1,핫크리스피치킨 1조각/1,코울슬로/1"
480,버거 맛있어요! 떡볶이에는 소스가 많이 부족했네요,
481,배달이 늦게 와도 기대를 했는데...그냥 별로요,"치킨바베큐세트/1(사이드변경(후렌치후라이),음료변경(콜라)),트위스터세트/1(사이드변경(후렌치후라이),음료변경(콜라)),텐더스트립스 4조각/1,에그타르트/2"
482,치킨은 역시 케이에프씨인듯,핫크리스피치킨 버켓세트/1
483,배달은 40분정도 걸렸는데 사이드 한가지를 안가져오시는 바람에 두번째 배달까지 총 1시간 30분정도 걸렸어요 조금 늦어졌지만 문의 잘 받아주시고 바로 보내주셔서 잘 받았습니다 따뜻한 상태로 잘 도착해서 맛있게 먹었습니다,"NEW 타워버거세트/1(사이드변경(코울슬로교환),음료변경(콜라)),올쉐킷치즈/1,롱치즈스틱/1"
484,동네에 kfc생겨서 넘좋아요><,"핫크리스피치킨 버켓세트/1,콘샐러드/2"
485,"먹어본, 아는맛입니다.","왕갈비 오븐치킨 1조각/2,블랙라벨치킨 1조각/1,코울슬로/2"
486,배달은 한시간쯤 걸렸어요~,"블랙라벨클래식버거세트/1(사이드변경(코울슬로교환),음료변경(콜라)),비스켓/2,딸기잼/1"
487,ㅡㄷㅈㅎㅂㄱㄴㄷㅈㅅㅂ,"왕갈비 오븐치킨 1조각/1,핫크리스피치킨 1조각/1,NEW 징거더블다운맥스세트/1(사이드변경(에그타르트교환),음료변경(콜라))"
488,좋았씁니다 많이 파세요,"트위스터세트/1(사이드변경(후렌치후라이),음료변경(콜라)),NEW 징거버거/1,코울슬로/1"
489,배달만 조금신경써주세용..,"베스트디저트팩/1,NEW 타워버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),블랙라벨 에그타워버거/1"
490,좀마니 눅눅해져서 와서 좀 그랫지만 맛잇엇네요,New 타워앤징거팩/1
491,주소 잧아 능력 더 열심히 해야 돼요,New 타워앤징거팩/1
492,맛있어요 KFC 제휴 기다렸는데 또 주문할께요 배달은 살짝 아쉽,"블랙라벨치킨 4조각/1,NEW 징거더블다운맥스세트/1(사이드변경(에그타르트교환),음료변경(콜라))"
493,맛이 예전같지가 않네요...,"블랙라벨치킨 버켓 8조각/1,블랙라벨 에그타워버거세트/1,NEW 징거더블다운맥스세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(콜라)),페트콜라（500ml）/1"
494,버거는 맛있는데 감자 튀김은 진짜 별로다,"블랙라벨 에그타워버거세트/1,핫윙 2조각/1,에그타르트/1"
