,리뷰,메뉴
443,튀김옷이 너무 떡져있네요.. 발린 소스도 부족하고.. 양은 적지는 안네요 혼자 일닭하는사람인데.. 반먹고 포기했으니.. 배달은 빠르나 배달하시는분이.... 재구매의사 없음,핫소이바베큐/1
444,맛나요맛나!! 굳굳,"후라이드 반／양념 반/1,콜라1.25L¸/1"
445,개인적으로 소이보단 갈비레오가 더 맛있는듯요~~ 친절한배달 감사합니당,소이바베큐/1
446,맛있었어요 ㅎㅎ 후라이드는 언제 먹어도 맛있는거 같아요,"해바라기후라이드치킨/1,사이다1.25L¸/1"
447,양도 많고 친절하셔서 좋아요!! 치즈볼 진짜 맛있네요 ㅎㅎ 콜라 큰사이즈도 주셔서 감사합니다,"빅콜팝/1,달콤바삭치즈볼/1"
448,"맛있네요......,",순살바삭클/1
449,먹을만합니다....,소이바베큐/1
450,치킨에 연근들어있어용 근뎅 맛은 맛초킹이더맛있듐!!,소이바베큐/1
451,맛있어요 바삭바삭 핫훼❤️,해바라기핫후라이드치킨/1
452,짭쪼름하니 맛있어요！ 치킨이랑 연근이 이렇게 어울릴줄은 몰랐네요 추천bb,순살소이바베큐/1
453,역시 맛초킹 젤 맛있는거같아요~!!,맛초킹（한마리）/1
454,맛있어요 근데 양이 좀 줄은듯한기분이..,맛초킹（한마리）/1
455,맛있네요 믿고먹는 bhc,커리퀸/1
456,너무맛있어요 ㅠㅠㅠㅠ 뿌링클최거,"뿌링클/1,뿌링뿌링소스/1"
457,튀김옷이 두꺼웠던거 말곤 좋았습니다~,해바라기후라이드치킨/1
458,맛나맛나맛나맛나맛요,"치레카/1,콜라1.25L¸/1"
459,배달해주신분도 친절하시고요 맛초킹맛있네요 맥주나 치밥으로 먹기에도 좋네요,맛초킹（한마리）/1
460,배달도 빠르고 배달하시는분 매우 친절합니다~~ 감사합니다! 뿌링클은 진리!!,뿌링클/1
461,치즈볼이랑같이먹었어용 ㅎㅎㅎ존맛!!,"맛초킹（한마리）/1,달콤바삭치즈볼/1"
462,맛있어요.......,후라이드 반／양념 반/1
463,"화요일 3시 14분 주문 30분내 도착 구성: 치킨무 , 코카콜라 245ml 빨간, 파란 고추가 양념에 섞여 있음 생각한거 보다 양이 적은 느낌 양념이 강하지 않고 적당함",갈비레오/1
464,맛있습니다!!바삭 매콤,"해바라기핫후라이드치킨/1,콜라1.25L¸/1"
465,걍 쏘쏘 그닥 맛없지도 맛있지도 않은 후라이드 치킨맛,해바라기후라이드치킨/1
466,만드는데 45분 걸린다고해서 담배좀 필겸 나가서 기달렸는데 먼저 늦었다고 하네요 ㅋㅋ ㅠㅠ 당황해가지고 ㅋㅋ 늦어서 밖에서 기달린거 아닌뎅..ㅋㅋ암튼 맛잇게 먹겠습니돱,"순살뿌링클/1,케이준프라이/1,콜라1.25L¸/1,치킨무/1,양념소스/1"
467,비비큐보다 비에치씨 후라이드가 더 깔끔,"해바라기후라이드치킨/1,양념소스/3"
468,맛있었어요ㅎㅎㅎㅎㅎ,맛초킹（한마리）/1
469,정신없이 먹느라 사진은 못 찍었어요 정말 맛 있었습니다,갈비레오/1
470,커리퀸 은 그냥 그래요,"커리퀸다리¸/1,해바라기핫후라이드치킨/1"
471,배달 넘 친절하고ᆢ 맛있네요,해바라기후라이드치킨/1
472,배달도 항상 친절하시고 빨라요 맛있게 잘 먹었습니다. 후라이드 시켰는데 닭이 더 커진 느낌이에요. 오랜만에시켜서 그런가.. 전 치킨 여기서만 먹습니다! 기름도 깨끗한것 같고 닭도 크고 바삭바삭 늘 맛있어요 ! 늘 감사드립니다 ㅎㅎ.,해바라기후라이드치킨/1
473,맛나서 또 시켰네요~~,맛초킹（한마리）/1
474,항상 그맛 유지 좋네요~~!!,맛초킹（한마리）/1
475,배달 빠른데 튀김옷이 눅눅ㅜㅜ,맛초킹（한마리）/1
476,진짜강추!는아닌그냥추천! 특히붐바스틱이갠적으로맛있는듯,"붐바스틱/1,달콤바삭치즈볼/1,콜라1.25L¸/1,치킨무/1"
477,사진을못찍어서 ...맛은있는데 양이 너무부족해요,갈비레오/1
478,보통 후라이드맛 기름지네요,"해바라기후라이드치킨/1,콜라1.25L¸/1"
479,빠르게 배달이 와서 좋았어요.,"붐바스틱/1,미니콜팝/1"
480,후라이드 담백하구 맛있어요ㅠ,"해바라기후라이드치킨/1,양념소스/2"
481,언제먹어도맛잇아용ㄹ,"뿌링클/1,콜라1.25L¸/1"
482,또 시켜먹을께요 맛있습니다,맛초킹（한마리）/1
483,맛있었어요 가까운곳이라 좋네요,"순살맛초킹/1,케이준프라이/1"
484,맨날 비비큐만 시켜먹었는데 여기가 훨씬 맛있는듯해요 달콤하고 약간 카레가루?아주약간 나는거같기도하구요 맨날 여기만 시켜먹을듯ㅎㅎ,"해바라기후라이드치킨/1,양념소스/1"
485,맛있어요 양념도 맛있네요,"뿌링클/1,양념치킨/1"
486,두마리 시켰는데 음료수 라지 하나 서비스 안주는군요! 양념장도 따로 챙겨달라고 했는데 갖다주지도 않네요! 계속해서,"순살뿌링클/1,매운맛양념치킨/1,사이다1.25L¸/1"
487,치킨이 바삭하고 촉촉하고 맛있네요,"후라이드 반／양념 반/1,치킨무/1"
488,맨날 비비뀨만 시켜먹다가 처음으로 bhc후라이드 먹어봤는데 진짜 훨씬 고소하고 바삭하고 담백하고 맛있었습니다ㅠㅠ조금 매콤했으면 더 맛있을텐데 다음엔 핫후라이드로 시켜먹어야겠어요ㅎㅎ,"해바라기후라이드치킨/1,양념소스/2"
489,배달원 분이 너무 친절하셨어요 바삭바삭하게 가져와주셔서 감사합니다 ㅎㅅㅎ 행복하세요♡,"달콤바삭치즈볼/2,콜라1.25L¸/1,치킨무/2,양념소스/1,뿌링뿌링소스/1"
490,친절하고 너무 맛있어용!!!!!,치레카/1
491,항상 잘 먹고 있어요~~,후라이드 반／양념 반/1
492,맛은 여전히 굿인데~~ 양이 좀 준거같아 아쉽네요ㅠㅠ,맛초킹（한마리）/1
493,바삭하게 잘 해주셨어요,"맛초킹（한마리）/1,해바라기후라이드치킨/1"
494,"맛은 여전히 맛있는데 닭크기가 작아진거같아요 서운.ㅎ 암튼 그래도 맛초킹 잘먹었습니다. 참, 배달하시는 분께서 너무 친절하고 밝게 인사해주셔서 좋았습니다. ^^",맛초킹（한마리）/1
495,빠르고 양 많습니다.,뿌링클/1
496,항상 잘먹고있습니다,치레카/1
497,맛초킹 진짜 맛나요~!,맛초킹（한마리）/1
498,치킨도 맛있고 배달도 빨라요! 전 개인적으로 뿌링클순살이 젤 맛있어요!!! 다음날 먹어도 바삭하고 넘 잘튀기시는 것 같아요ㅠㅠ,"순살뿌링클/1,달콤바삭치즈볼/1,사이다1.25L¸/1"
499,맛있게 잘먹었습니다 ㅎㅎ,뿌링클/1
500,그냥 프라이드치킨이 더좋을듯 합니다..,스윗츄/1
501,최근에 먹은 치긴중 맞있어요..추천요,뿌링클/1
502,맛있고 배달도 빨리 와요,뿌링클/1
503,양이조금 준듯 맛은있네요,"순살맛초킹/1,콜라1.25L¸/1"
504,뿌링클 맛있었어요 역시 ㅎㅎ 만족했습니다!,뿌링클/1
505,맛있어요짱!ㅋㅋㅎㅋ,뿌링클/1
506,역시 치즈볼이랑 뿌링클은 맛있어요....ㅠ,"순살뿌링클/1,달콤바삭치즈볼/1"
507,바삭바삭 달달 고소고소!!,후라이드 반／양념 반/1
508,맛있어용..반반은 사랑입니당..,후라이드 반／양념 반/1
509,맛나요~~ 진짜 갈비맛 응암행복점 짱!,갈비레오/1
510,닭이 너무 부드럽고 맛있어요,맛초킹（한마리）/1
511,맛. 있. 어. 요.,뿌링클/1
512,옆동네인데 배달도 와주시고 맛있게 잘먹었습니다,맛초킹（한마리）/1
513,매운거 땡겼는데 잘먹었슴다,맵스터/1(옵션선택(더매운맛))
514,잘 먹었습니다.!!,해바라기후라이드치킨/1
515,붐바스틱 첨 먹어봤는데 맛있었어요,붐바스틱/1
516,갈비레오 밥반찬으로는 괜찮네요,갈비레오/1
517,늘 잘먹고 있어요 감사해요,"순살맛초킹/1,달콤바삭치즈볼/1,사이다1.25L¸/1"
518,맛있으나 양이너무적어서,갈비레오/1
519,"첫 입을 먹었을 때, 내가 기억하는 최고로 맛있었던 닭요리가 생각났고 두 번째 다리를 뜯었을 때, 어릴적 포장마차에서 닭꼬치를 사먹은 추억이 떠올랐다. 세 번째 다리를 뜯었을 때, 배불리 먹을 수 있음에 행복했고 마지막 다리를 뜯었을 때, 아쉬움과 함께 떠나보내야했다. 추운 겨울 나에게 추억과 행복을 전해준 '붐바스틱'. 네 조각 다리에는 사장님의 정성과 배달원의 아름다운 땀방울과 나의 아련한 추억이 담겨져 있었노라..",붐바스틱/1
520,맛있어요 친절하고요,핫갈비레오/1
521,모든살이 다 촉촉해서 맛있어요! 치밥 해먹으니 맛나용~,핫갈비레오/1
522,치레카는 다른거보다 양적어요 여긴 맛초킹 너무 맛있게 먹어 4번째주문,치레카/1
523,여기는 3번째예요 bhc는 옳습니다,뿌링클/1
524,배달도 엄청 빠르고 치킨도 너무 맛있게 잘 먹었습니다,"순살커리퀸/1,달콤바삭치즈볼/1,콜라1.25L¸/1"
525,항상 기본빵 이상입니다,후라이드 반／양념 반/1
526,ㅂㅐ달도빠르고 맛도있어요,해바라기후라이드치킨/1
527,믿고 먹는 커리퀸 굿!!!!!,커리퀸/1
528,30분만에 왔어요!! 배달도 빠르고 치킨도 바삭해서 넘 좋습니다,순살뿌링클/1
529,배달 언제와요 ? 도대체 ㅋㅋ,"후라이드 반／양념 반/1,사이다1.25L¸/1,양념소스/1"
530,맛있게 잘 먹었습니다 :),맛초킹（한마리）/1
531,맛있습니다.! 너무너무너무,커리퀸/1
532,맛있습니다.! 너무너무너무,커리퀸/1
533,원래 먹던 맛난 맛초킹,맛초킹（한마리）/1
534,인정인정 굿굿굿굿ㅇ,"순살맛초킹/1,케이준프라이/1"
535,배달 짱빨라서 좋아요 앞으로도 많이 시켜먹을듯ㅎㅎㅎㅎㅎㅎ 뿌링클 존맛,뿌링클/1
536,오랜만에 뿌링클 시켜봤는데 역시나 맛있네요ㅎㅎ 감자튀김은 양이 좀 적은거 같아요ㅠ,"뿌링클/1,케이준프라이/1,사이다1.25L¸/1,뿌링뿌링소스/1"
537,아ㅣ주 굿쨥입니다! 실망시키지 않군요! 단 서비스만 빼고 서비스가 없군요,"순살뿌링클/1,콜라1.25L¸/1"
538,처음먹어봤는데 맛있네요,"뿌링클/1,치킨무/1"
539,✨✨✨✨✨✨✨✨✨짱,맛초킹（한마리）/1
540,치레카 원래 눅눅함?,치레카/1
541,전 북가좌동이어도 응암행복점에만 시킵니다. 이곳이 맛있기 때문이죠 마감시간 다되서 시켰는데도 잘 갖다주셔서 고맙습니다. 맛있어용,맛초킹（한마리）/1
542,생각보다 별로네요 ㅠㅠ.. 배달은 그냥저냥왔는데 너무 달고 맛도 더매운맛 시켰는데 안맵네요 양도 뼈만 너무 많고 쫌 실망입니다.. 가까운위치에 BBQ도 있는데 경쟁력에서 노력좀해주세요 .. ㅎㅎ,맵스터/1(옵션선택(더매운맛))
543,계속 여기에만 시키게 되네요! 두 말 필요없음,순살뿌링클/1
544,매우 빠른배달 아주 좋습니다!,"뿌링클다리¸/1,순살뿌링클/1"
545,닭다리여서그렇지만..양이 좀적은듯해서 별하나뺏어요,"맛초킹다리¸/1,사이다1.25L¸/1"
546,맛이...좀...다음번엔 안시킬듯요,"붐바스틱/1,후라이드 반／양념 반/1"
547,맛있어서 자주 시켜먹습니다!,해바라기후라이드치킨/1
548,순살이라 그런지 튀김옷이 좀 두꺼웠어요 ㅋㅋㅋㅋ그래도 맛있음,"순살뿌링클/1,뿌링뿌링소스/1"
549,맛있게 잘먹었습니다,스윗츄/1
550,맛있게 잘 먹었어용 새로나온 메뉴라 먹어봤는데 괜찮아요 맛탕같은느낌?아닌느낌? 달달합니다. 사람마다 입맛이 다르니 갠적으로 저는 다른메뉴가 더 맛있는듯요 ㅎㅎ 그래도 잘먹었어요~,스윗츄/1
551,맛있네요~ 생각보다 많이 안달아서 좋구요 배달해주시는분 친절하시구 배달 적당히 빠르구 뭐 그냥저냥ㅎ 근데 역시 뿌링클이 답이네요ㅎ,"스윗츄/1,달콤바삭치즈볼/1"
552,아주 좋습니다! 매우 만족합니다!,"순살뿌링클/1,콜라1.25L¸/1"
553,맛있어요 맛있어요,"뿌링클/1,달콤바삭치즈볼/1"
554,예정시간에 맞춰 따끈한 치킨이 왔어요 맛좋아요,후라이드 반／양념 반/1
555,맛있고 배달직원도 친절하고 좋아요,순살스윗츄/1
556,배송빠르고 후라이드 맛 있어요,해바라기후라이드치킨/1
557,뿌링클 시켰는데 역시 사스갓 뿌링클,뿌링클/1
558,비에이치씨가 진리 그 중 응암행복점이 진리 중 진리,붐바스틱/1
559,다리가 너무커서 속살까지 간은 안배었지만 비교적 맛있었습니다. 잘먹었습니다^^,간장골드다리¸/1
560,맛있고 배달 엄청 빠름,맛초킹（한마리）/1
561,뿌링클은 진짜 맛있어요,뿌링클/1
562,엄청 따끈하게 배달이 왔어요 맛있었어요,해바라기핫후라이드치킨/1
563,맛쵸킹진리..배달도 친절하시고 빨랐네요,맛초킹（한마리）/1
564,붐바스틱 맛있어요!양은 적네요,붐바스틱/1
565,맛있게 잘 먹었습니다~,맛초킹（한마리）/1
566,양도 많구... 맛초킹 처음 먹어보는데 맛있어서 놀랐어요!!ㅋㅋㅋㅋ 감사합니다,맛초킹（한마리）/1
567,최고에요 자주 시켜먹을거에요,맛초킹（한마리）/1
568,베리베리 굿! 맛있게 뜨겁게 배달 빨리 갖다주셔서 최고 최고,순살뿌링클/2
569,엄청 빨리왔어요 감사합니다:-),
570,너무 맛있어요! 베리베리베리 굿,"순살뿌링클/1,사이다1.25L¸/1"
571,짱짱 맛있어요! 다른 bhc 가게에 먹다가 응암행복점 치킨 먹으니까 더 바삭하고 소스도 더 맛있어요!,해바라기후라이드치킨/1
572,잘먹을께요,
573,사장님이닭을우유에재워서쓰신건지 닭이 진짜 부드럽고 너무맛있어요. 아빠가 드시고 너무 좋아하셔서 후기남깁니다!!!,후라이드 반／양념 반/1
574,마이쩡,뿌링클/1
575,맛있게 튀긴 양 많은 뿌링클 치킨시킬려면 응암행복점만 주문할 것입니다! 강츄~~,"순살뿌링클/2,커리딥소스/1"
576,아니 무슨 45분 예정이라고 해놓고 25분만에 와서 문짝을 아주 그냥 부술듯이 두드리시면.. 어쩌죠? 표정은 또 왜 그렇습니까 잠깐만 기다려 달라구한 말을 못들으셨다고 하니 죄송하긴한데요. 솔직히 10분 정도면 모르겠는데 아니 그럼 제가 45분 내내 대기 타야하는 것도 아니고 45분 예정이면 대충 비슷하게 오셔야 저도 제 할일 할거 아니겠습니까 무조건 빨리온다고 다 좋은게 아닙니다. 그럼 예정시간을 빠르게 해놓으시던가요. 이럴거면 대체 예정시간이 무슨 의미인가요? 똥도 못싸겠네요. 똥싸고 있었으면 문짝 다 터졌겠습니다. 배달하시는 분들 고생하시는건 알겠는데요. 그거 몇분 기다렸다고 죽을듯이 인상을 그렇게 씁니까? 그런 얼굴 보니까 죄송한 마음도 사라지네요.,
577,맛있어요 또먹고싶어요ㅜ ㅜ 치느님,"（할인）후라이드/1,커리딥소스/1"
578,항상 주변bhc보다 맛있어요 은평구에서 제일 나아요 배달사장님 표정만 좋았음 합니다. 과로하시나봐요,（할인）간장골드/1
579,굿굿!! 많이 달면 어쩌나 걱정했는데 달지도 않고 맛있음!!ㅎ 근데 생각보다 양이적고 비싸다ㅠ,
580,딱 문자에 써있는 시간에 맞춰서 오시고 배달할때 매우 친절하셨어요! 치킨도 엄청바삭해서 가족들이랑 만족하면서 먹었어요! 다음에도 시키고 싶내요,"치레카/1,（할인）뿌링클/1"
581,치킨은 항상 응암행복점에서 시켜요~!!!,"（할인）뿌링클/1,케이준프라이/1,콜라1.25L¸/1"
582,항상 여기만 주문해요 갑오브갑,（할인）후라이드/1
583,여기지점은 만족도가좋넹ㆍ느,（할인）후라이드/1
584,썸머잖아.. 너무맛있어요~ 배달도짱빨라요!!,붐바스틱/1
585,닭이 신선하네요~ 개인적으로 양념은 좀 별로였고.. 후라이드가 더 맛있어요~,
586,닭날개 한개가 없네요 배달기사님은 친절하시던데ㅡㅡ,（할인）후라이드/1
587,뿌링클을 시켜먹었습니다. 양도 많고 신경써주신 티가 많이 난 것 같아 맛있게 먹었네요^^,（할인）뿌링클/1
588,친절하시고 맛도 좋고 좋아요 앞으로 잘 이용할께요,（할인）뿌링클/1
589,후라이드 진짜 맛있었어요,"（할인）후라이드/1,콜라1.25L¸/1"
590,다좋은데 시즈닝 조금만 골고루 뿌려주세요 ㅠㅠ,（할인）뿌링클/1
591,배달40분정도걸렷구 반반시켯는데 바삭하고따듯하게도착햇어요 요청사항도잘들어주시고 양념후라이드 다맛잇내요 기름도잘털려서 안물리고^^ 잘먹엇습니다,후라이드 반／양념 반/1
592,오랜만에 먹으니 맛있네요ㅎ,
593,배달도 빨리 오시고 너무 맛있게 먹었습니당 ~~~,순살떡강정/1(순살떡강정 옵션선택(매콤한 맛))
594,대체로 BHC는 타브랜드보다 엄청 빨라요. 맛있게 잘 먹었습니다. 남가좌지점 이용하다가 한번 이용 해봤는데 대체로 만족 했는데 다만 기릉이 많아요.,（할인）후라이드/1
595,치킨이 너무 말라있네요. 딱딱해서 뼈인 줄 알았습니다. 전부 이상태는 아니지만 리뷰보고 이곳에서 시킨건데 실망이 있네요.,（할인）뿌링클/1
596,Good,
597,항상 친절하고 맛있어요,
