,리뷰,메뉴
44,이번엔 도우가 딱딱했어요ㅠㅠ,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(콤비네이션),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가))"
45,맛있는 소스를 종류별로 고를수 있다는 장점,"콤비네이션 /1(테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),소스 추가 선택(갈릭디핑소스 4개 추가))"
46,보온백에 넣어서 배달 해쥬시는 센스ㅜㅜ 정말 맛있게 잘 먹었습니다! 특히 매콤불고기 최고에요~~~~,"하프 앤 하프 피자 M/1(피자 선택(콤비네이션,매콤불고기),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
47,우선 피자식지않게 보냉팩에 넣어서 오는거 너무 좋았어요~!!뜨끈뜨끈하게 먹었어요:) 토핑도 실하고 일단 도우가 너무 맛있어요!! 제스타일ㅎㅎㅎ그리고 피클.... 왜 하나더 안시켰나후회했어요..... 피자집에서 맛난수제피클 정말 처음이예요!!,"포테이토/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 S 추가),소스 추가 선택(수제렌치소스 1개 추가))"
48,맛있어요!!배달도ㄱㅊ,"하프 앤 하프 피자 L/1(피자 선택(플레인치즈,베이컨체다치즈),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
49,너무 맛있어요~~! 치즈가 부드럽고 연해서 먹기가 쉬우네요 이빨이 좀 안좋아서 그런데요 ㅎㅎ 토핑도 푸짐해서 맛있어요 사진을 못찍어서ㅜㅜ 리뷰이벤트 될지 모르겟네여 정신없이 먹느랴..ㅎㅎ 이집이 제일 맛있어요오 피자가 앞으로도 자주시킬게요~ 이집꼭 먹어보세여,"하프 앤 하프 피자 M/1(피자 선택(베이컨체다치즈,매콤불고기),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(치즈오븐스파게티＋콜라L 추가),음료 추가 선택(코카콜라 L 추가),소스 추가 선택(파마산치즈 1개 추가,파마산치즈 2개 추가,수제피클 1개 추가,수제렌치소스 1개 추가,꿀 1개 추가))"
50,"감사합니다 ,,,,","통새우 포테이토 /1(테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 L 추가)),칠성사이다 L/1,스프라이트 L/1,카스 4캔/1"
51,어제 까먹고 리뷰를 늦게 올렸네용 역시나 어제도 변함없이 맛있었어요 스파게티 버팔로윙 치즈볼도 피자만큼 맛있어요~! 하프피자 콤비+불고기 조합이 짱인거 같아요!,"하프 앤 하프 피자 M/1(피자 선택(콤비네이션,수제불고기),테두리 변경 추가 선택(치즈크러스트 추가),세트 변경 추가 선택(핫윙&봉10조각＋콜라L 추가))"
52,수제 렌치소스?? 하여튼 그거 많이 시켜야 합니다,"하프 앤 하프 피자 M/1(피자 선택(하와이언,베이컨체다치즈),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 S 추가),소스 추가 선택(갈릭디핑소스 2개 추가,수제렌치소스 2개 추가))"
53,사장님 이러기 있기에요??? 늦은시간에 주문했는데도 불구하고 엄청 친절하시고 제가 부탁드린거(집 앞에서 전화주기 등등) 너무 좋았습니다 포장부터 시작해서 사소한 것들(안에 비닐장갑 같은)도 정말 좋았어요 여기서는 처음 주문시켰는데 피자도 너무 맛있게 잘먹었습니다 다음에 또 시켜먹을거같아요!,"하프 앤 하프 피자 M/1(피자 선택(콤비네이션,매콤불고기),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),소스 추가 선택(핫소스 2개 추가,갈릭디핑소스 2개 추가))"
