,리뷰,메뉴
348,사람들이 하도 추천해서 먹어봄 밥이랑 같이 먹어야 진리,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
349,쫌 오바아니냐이거..? 밖에 지진남..? 양념 손에다묻고 뭐 먹기도전에 책상다더럽혀지는데..;,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
350,소금구이는 조금 별로네요,소금구이/1(변경 선택(펩시 1.25L로 변경))
351,언제나 맛있어요. 감사합니다.,"양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
352,배달이 조금 오래 걸리긴 했지만 처음 시켜봤는데 정말 맛있게 잘 먹었습니다~,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
353,맛은있습니다 다른 배달어플보다 배달료가비싼이유를모르겠네요 요기요를 사용하지말라는건지...,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
354,역시 지코바ㅋㅋㅋㅋㅋ,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
355,밥이랑 뚝딱해버렸네요 보통맛시켯는데 전혀 매운맛이없네요 너무맛있어요 배달시간도 딱맞춰서와요,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경))"
356,역시 지코바ㅠㅠ 배달비가 아깝지만 괜찮아요,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함)),햇반/1"
357,사장님 젓가락을 안주셔서 칫솔로 먹네여..ㅜ담엔 젓가락부탁드려요,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경)),햇반/1"
358,맛있어요~~!!!!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경)),순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경)),햇반/8"
359,지코바 중독은 헤어나오기 힘듭니다,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
360,존맛탤구리라릴이이👏🏻👏🏻👏🏻,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함)),무 추가/1"
361,지코바 순살 양념 시켰는데 맵지 않아서 그런지 별로 였어요 ㅜㅠ 흑 먼가 밍숭맹숭한 맛 배달은 빨랐습니다,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
362,역시 지코바 치밥은 진리. 순한맛 클리어하고 이제 다음단계 보통맛갑니다. 맛있게 잘먹었습니다.,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함)),햇반/1"
363,주문 문제가 좀 있었지만.. 맛있게 잘 먹었습니다,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
364,맛있게잘먹었습니다^^,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
365,엄청 맛있어요!! 한번은 꼭 먹고 싶었는데 역시 지코바 치킨!! 다음에 다른 맛도 먹어 보고싶어요!!!,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
366,내가..이래서 다이어트를 못하는건가봉가,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
367,잘 먹었습니다 보통맛 매콤~ 하니 맛있네요맵진 않아요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 500mL로 변경))"
368,순살로 시켜먹었는데 너무 맛있네요.,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
369,맛있게 잘 먹었습니다~^^,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 500mL로 변경))"
370,정말 마싯고 부드럽고 또 먹고싶네요.,"소금구이/1(변경 선택(음료 변경 안함)),순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
371,존맛탱이에요언제낳ㅎㅎ,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
372,항상 맛있어요 지코바 ㅎㅎ 근데 양념이 너무 부족했어요..!,"양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
373,잘먹엇습미다......,순살소금구이/1(변경 선택(음료 변경 안함))
374,진짜 맨날 맛있워 -_-;; 배달비가 있음에도 불구하고 그자주 시켜먹네여 ㅋ,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
375,넘맛잇어서 일주일만에 또시켯어욯ㅎ,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
376,맛있어용~배달도 빠르고 짱짱 자주 시켜먹을개용,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
377,역시맛있어요 추천합니다,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
378,맛있어용!! 매운거 못 먹는데 순한맛은 전혀 안 맵더라구영,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
379,하..역시 맛잇졍 JMMMMMMMMMMMMMMMMT,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
380,I m Back... 내일도 먹어야지....언제 먹어도 JMT,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
381,맛있게 먹었습니다~,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
382,맛있어요 다음에는 순살로 시켜먹을께요 넘 맛있어요♡♡♡♡♡♡♡,"양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
383,지코바는 항상 맛있어요ㅠㅠ 사진찍는거 까먹고 큰거 한조각 이미 먹은 상태로 찍었어요ㅋㅋ,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
384,네.........,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
385,지코바 최애치킨임니둥,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
386,지코바는 사랑입니당 후후,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
387,지코바 이름만 알고 있어서 먹고 싶었었는데 가까운근처에는 없어서 아쉬웠는데 앱에 있어서 바로 주문 ~~ 좋아요,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
388,존맛탱구리 지코바! 매운맛 시켰는데 스트레스 확풀리게 화끈해서 좋았어요 떡추가하니 진짜 배불리 먹었습니다,"양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
389,역시 맛있습니다~~ 고향의 맛,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
390,배달도 굿 맛도 굿 다좋았어요,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
391,맛있게 먹었어요ㅋㅋ,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
392,빠른 배달 감사합니다,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함)),햇반/1"
393,지코바는 언제나 맛있어요~~~! 추천입니당,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
394,믿 먹 지코바 두번째 매운맛 시키면 안매워여!!!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),순살소금구이/1(변경 선택(음료 변경 안함))"
395,소스도 치밥할 정도로 넉넉하고 떡도 쫄깃해서 늘 맛있게 먹고 있습니다 ㅎㅎ,"양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
396,맛있게 잘먹었습니다 지난번에 매운맛 너무 매워서 순한맛 시켰는데 맛있었어요,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
397,맛있습니다. 치밥하기 진짜좋긴하네요,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
398,맵긴했는데 맛있었어요.양념을 조금만 더 주시면좋을것같아요~,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
399,역시 지코바 맛있습니다~~!,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
400,후...끊고싶다 지코바...,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
401,먹은지 몇일이 지났는데 맴도는 야릇하고 화끈한 양념맛... JMT,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
402,결국 참을수없어서 일주일을 못넘기고 다시 재주문...,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
403,이날이 시작이었어요... 지코바가 땡기던 날,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
404,처음 주문해서 먹었는데 맛은 나쁘지 않았어요. 그런데 단점이라면 음식 용기(?)에서 나는 종이 냄새랑 플라스틱 냄새가 너무 깊게 베여서 그게 좀 힘들더라구요. 그것만 개선되면 치킨맛은 괜찮은 편이에요.,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
405,항상 굿굿굿 맛있습니다~~,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경))"
406,맛있게 먹었어용.,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),햇반/1"
407,치밥의 일인자~~~~!!!!,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함)),호프 1000cc/1"
408,지코바양념은 말 다했죠❤️,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함)),햇반/1"
409,역시 굿👀👀👀👀👀👀👀👀👀,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
410,언제먹어도맛잇습니다,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
411,항상 짱짱!!ㅎㅎㅎ,"순살양념치킨/1(맛 선택(순한맛),변경 선택(사이다 1.25L로 변경)),햇반/2"
412,치밥에는 지코바가 딱 좋아요~ 급하게 먹느라 사진을 못 찍었네요 ㅋㅋ,"양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
413,오늘은 순한맛 배달 역시 맛나요^^ 왜 다 먹고 나면 사진 생각이 날까요?ㅎㅎ 넘 맛있어서~~~ 담엔 꼭 미리 사진 찍어야지 ㅎㅎ,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
414,늘 맛있습니다~~~~~|~||,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
415,진짜 맛있어서 너무 자주사먹어서 돼지되겠어요 ㅠㅠ,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경)),햇반/2"
416,아 진심 너무 맛있어요~~~~♡ 배달원분도 엄청 친절하시고 30분만에 오고 짱!! 햇반도 돌려가지고 주시고 감사해요 ㅎㅎ,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함)),햇반/2"
417,맛있었습니다! 배달도 빠르고 좋았어요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
418,안맵고 맛있었어요~~,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경))"
419,우리동네에서 지코바를 먹을수있다니 너무 좋아요!!!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
420,그리운 고향의 맛입니다 비오는데도 비 뚫고 갖다주시고 감사드립니다,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),소금구이/1(변경 선택(음료 변경 안함)),무 추가/1"
421,떡이 원래 이렇게 많은건가요...? 전에 떡추가 해서 먹었을때보다 훨씬 더 많은것 같아요 뼈치킨과 순살치킨의 차이 일까요? 떡으로 양늘려서 순살 조금 주는 느낌들어서...(아닐꺼라고 믿어요) 하지만 치킨은 부드럽고 넘나 맛있어요!!!,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(사이다 500mL로 변경))"
422,맛있어요☺️☺️ 다음에는 양념 조금만 더 많이 주세요!! 양념에서 조금 탄 맛이 나서 아쉬웠어요ㅜㅜㅠㅠ 다음에는 조심해서 안타게 부탁드릴게요!,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경))"
423,맛있어용 짱짱짱👍🏻👍🏻,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
424,맛있어요~ 볶음밥까지 해먹었어요,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
425,항상 최고입니다아아!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 500mL로 변경)),햇반/1,무 추가/1"
426,일단 너무맛잇고 배달 약간 늦는거아쉽지만 배달원님이.너무친철해서 좋앗습니다 최고,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함)),햇반/1"
427,항상맛있게 잘 먹고있습니다~,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
428,맛은 진짜 있는데 잘 먹다가 아무 생각없이 콜라 열었는데 흔들려있었는지 터져서 온 사방에 다 튀었어요 ㅠㅠ스피커에도 튀었는데 안에 안 들어가서 다행이지 210만원짜린데..다음엔 조심해서 보내주세요ㅠㅠ,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 500mL로 변경)),햇반/1,무 추가/1"
429,밥이랑 먹기 딱 좋아요-,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
430,명성대로 완전 맛있어요!!! 자주 먹게 될 듯요~~~^^,"양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
431,맛있게 먹었습니다 ^^~,"양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
432,지금 시키면서 리뷰쓰네요~ 항상 맛있고 친절한배달 좋습니다~,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
433,뭐 지코바는 믿고 시키죠^^ 맛있게 잘 먹었습니다,"양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
434,짱입니다~~~~|!!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
435,항상 최고|~|||,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),햇반/1"
436,배달 조금 빨라지면 참 좋을 듯 해료,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
437,넘무 맛잇습니다 ㅠㅠ,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),무 추가/1"
438,맛있습니다맛있습니다,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경))"
439,"배달이 너무 느려요ㅠ 그치만 맛있고 양도 많네요 밥이랑 같이 먹기 좋습니다!! 엄마도 좋아하셨어요 어른들 입맛에도 맞고 어린애 입맛에도 괜찮네요,, 나중에 또 시킬 의향 있스비나다","순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
440,맛있어요 치킨이 살짝 딱딱한 감이 있었어요,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(사이다 1.25L로 변경))"
441,"좋아용, 정말자주먹어요","양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
442,항상시켜먹는곳인데 오늘은 떡사리추가해도 떡이 너무너무 적더라구요 ... 바쁘셔서 그런가 ㅠㅠ 아무튼 맛있게 잘먹었습니다,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
443,역시 지코바치킨은 순살양념이 진리!! 맛있어요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
444,항상 만족 합니다 짱짱,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
445,정말 만족스러워요~!,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
446,지코바는 언제나 진리 치밥 하기 딱 조음,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
447,맛이 너무 짜서 조금 실망스러웠습니다.,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
448,넘 친절하고 맛있었어요 ^^ 감사합니다 !,"양념치킨/1(맛 선택(순한맛),변경 선택(펩시 500mL로 변경))"
449,정말 굿 초이스! 떡사리 강추 입니다~ 구멍 속으로 양념이 잘 베어 있어요 ㅋ 맛은 보장~ 다음엔 밥비벼 먹어야겠어요^^ 번창하세요~,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
450,항상 맛있게 잘 먹고 있습니다~ 야식을 책임져주네요 ㅎㅎ,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
451,존맛탱이에여 지코바는사아라렁ㅇ입니다,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함)),무 추가/1"
452,나의 사랑 지코바~ 여러분의 사랑이 되기를~~~,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
453,항상 맛있어요!!!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
454,지코바는역시존맛탱입니당,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 500mL로 변경))"
455,지코바 성산에 생기고 굉장히 애용합니다~ 앞으로도 맛있는 치킨부탁드려요!,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
456,오늘도 최곱니다 짱짱,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
457,친절하고 빠른배달 맛까지 굳!,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함)),햇반/1"
458,너무 맛있어 다먹다가 찍었네요ㅎㅎ 밥과 함께 짱입니다,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
459,배달시간보다 빨리왔어요 맛있고 동네에 지코바치킨 생겨서 너무 좋아요~~ 다음에는 소금구이 시켜먹을게요~~,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
460,지코바 처음 먹어보는데 왜 치밥으로 유명한지 알겠더라구요 ㅎㅎㅎ 맛있어욤 😝,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
461,지코바 최고최고 존맛탱,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
462,맛있었어요 기대를 많이해서 그런지 엄청난 맛은 아니지만 입맛없을 때 먹으면 딱인듯 합니다!,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
463,동네에 지코바있어서주문해봤는데 맛있었어요ㅎㅎ 만족합니다.,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
464,너무 매웠지만 맛있었어요~ 다음엔 덜매운 맛으로 먹어야겠어요,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(사이다 500mL로 변경))"
465,대박입니다 ****없는 **점 말고 꼭 여기서 시키세요ㅠㅠ엄청 친절하시고 무지 마딧습니다 정성이 느껴집니다,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
466,친절하시고 맛도 좋습니당 !,
467,메뉴 선택의 폭이 좁아서 아쉽. 소금구이도 너무 퍽퍽함,순살소금구이/1(변경 선택(음료 변경 안함))
468,늘 챙겨먹는 지코바! 진짜 별미에요,"양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함)),호프 1000cc/1"
469,맛있어용ㅠㅠ배달도 예정 시간 보다 빨리 오고 배달원 분도 상냥하시고 잘 먹었습니다!! 담에 또 시킬게용,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
470,또시켜먹었습니다! ㅋㅋㅋㅋ 잘먹었습니다,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
471,맛있어영 튀긴개 아니라서 안물려서 좋암ㅅ어요,
472,왜 지코바 지코바 하는지 알겠어요 많이 짜지도 않고 넘 맛있었습니다,"순살양념치킨/1(맛 선택(보통맛),변경 선택(사이다 500mL로 변경))"
473,옛날부터 먹어보고싶었는데 엄청 맛있었어요 치밥의 끝판왕,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
474,배달하시는 분도 친절하시고- 밥 반찬으로 좋아요 :),"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
475,동네에 지코바 생겨서 너무 좋네요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
476,존맛ㅜㅜㅠㅜ 맛있어요ㅠㅜㅜ 근데 양이 너뮤 아쉬워요ㅜ,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
477,처음 시켜봤는데 맛있네요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
478,또시켜먹었습니다!!! 잘먹었어요~~~ ㅎㅎㅎ,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
479,생각보다 양도 많고 맛있게 매콤해서 좋아요! 배달 업체가 따로 있는지는 모르겠지만 배달해주신 분도 너무 친절하시고 좋았어요. 맛있게 잘 먹었습니다:),"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
480,동네에 지코바 생겨서 너무 좋아요~ 항상 잘먹고 있습니다~,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
481,엄청맛있어요~~~!!! 오늘또 시킬거에요~~~ㅋㅋㅋㅋ,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
482,사실 벌써 세번째 주문입니다만 ㅋㅋㅋㅋㅋ 이제야 리뷰 쓰네요. 치밥은 지코바입니다 ㅠㅠ 존맛 핵꿀맛 항상 잘 먹고 있습니다. 지코바 동네에 생긴 이후로 달에 한 번은 꼭 시켜먹는거 같네요 ㅋㅋㅋㅋㅋ,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함)),햇반/1"
483,이사오기전 다른점에서먹었는데 역시나여기서도맛있어요!!,
484,먹기 전에 찍었어야 했는데 너무 배고파서 허겁지겁 먹는 바람에 사진을 못 찍었네요ㅠㅠ 맛도 정말 좋고 배달 시간도 딱 예상 시간대로 와서 좋았어요! 다음 번에도 시켜먹고 싶네요!,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함)),햇반/2"
485,양념이 많은건 아니였는데 배달자분 실수인지 흘러내려서 봉투에 묻어있고...처리하기 난감했습니다 ㅜㅜ 맛은 역시 최고!,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
486,진짜 맛있게 잘먹었습니다. 소금도 맛보고 싶었는데 포장도 따로해주셔서 너무 감사했습니다. 근대 생각보다 많이 매워서 다음번에는 보통맛으로 먹어봐야겠어요 ^^ 번창하세요~!,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
487,치밥 좋아~~~~~~~ 이번엔 먹기전에 찍었습니다😊,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
488,맛있어요 잘먹었습니다ㅋㅋ,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함)),호프 1000cc/1"
489,거의 일주일에 한번씩 먹는단골매장!! 약간 달지만 맛있어요ㅎㅎ 근데 매번주문할때마다 매운맛의 맵기가 항상달라서;; 조금아쉬워요~,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
490,양념순살은 진리 ㅠㅠ 근데 양념 많이 달라고를 못해서 치밥못햇음 ㅠㅠ,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
491,아 진짜 누무 맛있어요 먹다가 아 리뷰남겨야지!! 하고 사진찍었는데 양도 많고 양념이 밥이랑 먹기 너무 조아혀ㅠㅠ 짱,"순살양념치킨/1(맛 선택(순한맛),변경 선택(사이다 500mL로 변경))"
492,맛있게 잘 먹었습니다. 전화 주신 분도 배달 해주신 분도 되게 친절했어요.,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
493,맛있어요 또시켜먹어야겠어요,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
494,최고에요 최고!! 주문시 요청사항도 확인 잘해주시고 짱입니다,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함)),무 추가/1"
495,역시 너어어어어무 맛있습니다. 친절하시공 좋아요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
496,맛과 양 배달 모두 괜찮습니다,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경)),햇반/1"
497,지코바가 근처에 생겨서 너무좋아요! 맛있네요 역시~~,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
498,맵고 짜고 달고 맛나요!!,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
499,맛있고 친절해서 좋았어욥!,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
500,65분 걸린다면서요?! 그거만 믿고 밥을 새로 안쳤는데 뜸이 들기도 전에 배달이 와버렸습니다! 너무 맛있어요!! 진짜 너무!! 너무 맛있어서 다른 치킨을 못먹겠어요!!,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
501,갓제네럴충무공 짱짱 지코바 ☆,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
502,지코바 갓 지코바,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
503,양이 되게많아서 놀랐고 맛두 굉장히 좋았습니다! 맛있는 간식 즐겼습니다 ! 아쉬울꺼없는 맛이였습니다 ~ 잘먹었습니다,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
504,역시 치밥은 지코바,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
505,일단 너무 맛있고 처음시키는건데ㅜ진짜 ㅜㅜ맛있어요 특히배달하시는 분이 너무 친절하셔서 기분좋게받앗네요~,"양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
506,배달 예상시간대로 65분 걸렸고 ㅜ 지코바 맛은 역시.. 👍 양도 넉넉하니 좋았습니당,
507,짱 맛 배달도 빠르고 친절 또 시켜먹을거에요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),무 추가/1"
